,rep,NeSa,pa,AIC,identifier
261,261,341.272844939,0.000115404604423,-23783.0417206,Nes10_dDFE.Exponential_div10
262,262,350.367889901,0.000110667548645,-23710.3760743,Nes10_dDFE.Exponential_div10
263,263,318.576779325,0.000125596361584,-23663.5137411,Nes10_dDFE.Exponential_div10
264,264,345.914103952,0.00011203188959,-23749.1246163,Nes10_dDFE.Exponential_div10
265,265,353.983570093,0.00010897444073,-23680.4709198,Nes10_dDFE.Exponential_div10
266,266,318.150546339,0.00012378260141,-23726.2375607,Nes10_dDFE.Exponential_div10
267,267,334.188513176,0.000119627282881,-23792.3309657,Nes10_dDFE.Exponential_div10
268,268,354.733853396,0.000110427468515,-23715.6793621,Nes10_dDFE.Exponential_div10
269,269,350.4829057,0.000112064227612,-23638.8547781,Nes10_dDFE.Exponential_div10
270,270,341.304723564,0.000115006176309,-23748.5486779,Nes10_dDFE.Exponential_div10
271,271,328.288988001,0.000122885201965,-23748.4226553,Nes10_dDFE.Exponential_div10
272,272,342.13052666,0.000114258086995,-23717.0689466,Nes10_dDFE.Exponential_div10
273,273,362.282821379,0.000107205118836,-23680.3671562,Nes10_dDFE.Exponential_div10
274,274,335.55429606,0.000117934193907,-23702.8549351,Nes10_dDFE.Exponential_div10
275,275,307.734829457,0.000130771420214,-23737.0698933,Nes10_dDFE.Exponential_div10
276,276,317.226358534,0.000126507646013,-23687.6899723,Nes10_dDFE.Exponential_div10
277,277,324.619410293,0.000121079318408,-23793.2119303,Nes10_dDFE.Exponential_div10
278,278,335.018190332,0.000117823005131,-23796.5845121,Nes10_dDFE.Exponential_div10
279,279,328.061404368,0.000120593418031,-23737.7562926,Nes10_dDFE.Exponential_div10
280,280,312.38738101,0.000129584846024,-23697.9020792,Nes10_dDFE.Exponential_div10
281,281,321.793898481,0.000124562210831,-23745.8610663,Nes10_dDFE.Exponential_div10
282,282,324.478950542,0.000124236058402,-23722.7092744,Nes10_dDFE.Exponential_div10
283,283,338.84689843,0.0001156538798,-23682.9966711,Nes10_dDFE.Exponential_div10
284,284,343.866829956,0.000112425927819,-23722.9225607,Nes10_dDFE.Exponential_div10
285,285,348.733638007,0.000111980878745,-23748.353579,Nes10_dDFE.Exponential_div10
286,286,349.25215951,0.00011152098671,-23833.0579184,Nes10_dDFE.Exponential_div10
287,287,345.998463062,0.000112511579908,-23728.3711444,Nes10_dDFE.Exponential_div10
288,288,337.788555039,0.000117938542516,-23749.9671615,Nes10_dDFE.Exponential_div10
289,289,335.29767678,0.000116397449312,-23751.7744227,Nes10_dDFE.Exponential_div10
