,rep,NeSa,pa,AIC,identifier
0,0,242.511094444,0.000184285367335,-23704.0031983,Nes10_dDFE.Exponential
1,1,225.114163635,0.000199173731892,-23695.1600708,Nes10_dDFE.Exponential
2,2,266.583613038,0.000159185380793,-23719.2976482,Nes10_dDFE.Exponential
3,3,256.231302027,0.000169956453449,-23689.6369761,Nes10_dDFE.Exponential
4,4,241.359135802,0.000182232707134,-23769.2045159,Nes10_dDFE.Exponential
5,5,241.529573555,0.000185269148789,-23730.8835241,Nes10_dDFE.Exponential
6,6,239.692163189,0.000184342463842,-23741.7595065,Nes10_dDFE.Exponential
7,7,248.279799992,0.000178410496664,-23740.6785344,Nes10_dDFE.Exponential
8,8,250.741317654,0.000177557986887,-23743.9096877,Nes10_dDFE.Exponential
9,9,224.924221317,0.000207547192363,-23663.2749233,Nes10_dDFE.Exponential
10,10,241.483493293,0.000185873021346,-23712.7603561,Nes10_dDFE.Exponential
11,11,246.392269352,0.000179319221111,-23746.7015735,Nes10_dDFE.Exponential
12,12,232.498102975,0.000193841834067,-23642.7811065,Nes10_dDFE.Exponential
13,13,230.840905972,0.000198167717583,-23741.9618201,Nes10_dDFE.Exponential
14,14,246.298094253,0.00017708471212,-23658.7260686,Nes10_dDFE.Exponential
15,15,228.801773622,0.000196521267246,-23770.219178,Nes10_dDFE.Exponential
16,16,256.99501706,0.000166988340103,-23806.5442087,Nes10_dDFE.Exponential
17,17,232.900041129,0.000193507572527,-23723.534524,Nes10_dDFE.Exponential
18,18,262.493532562,0.000162421601229,-23713.9088017,Nes10_dDFE.Exponential
19,19,222.657279398,0.000207640067649,-23759.6570011,Nes10_dDFE.Exponential
20,20,229.558109312,0.000192000573824,-23628.3673832,Nes10_dDFE.Exponential
21,21,235.324363922,0.000188465981389,-23682.2810791,Nes10_dDFE.Exponential
22,22,243.357255186,0.000184033077038,-23768.862964,Nes10_dDFE.Exponential
23,23,252.138822249,0.000170575240605,-23633.6746704,Nes10_dDFE.Exponential
24,24,250.48011474,0.00017759847514,-23675.4857261,Nes10_dDFE.Exponential
25,25,229.632225037,0.000198126801001,-23820.8004903,Nes10_dDFE.Exponential
26,26,243.79879089,0.000184655434679,-23742.8492124,Nes10_dDFE.Exponential
27,27,243.986101884,0.000182113529769,-23731.8566098,Nes10_dDFE.Exponential
28,28,249.634829481,0.000179477873256,-23680.8611147,Nes10_dDFE.Exponential
29,29,241.360574332,0.000184180541359,-23754.311046,Nes10_dDFE.Exponential
30,30,244.153294971,0.000177250930226,-23745.8184986,Nes10_dDFE.Exponential
31,31,241.007433517,0.000182671355856,-23646.9024497,Nes10_dDFE.Exponential
32,32,247.427232646,0.000177551572409,-23645.0008906,Nes10_dDFE.Exponential
33,33,236.31705931,0.000188760654659,-23696.7201421,Nes10_dDFE.Exponential
34,34,231.16822604,0.00019373671729,-23766.0845626,Nes10_dDFE.Exponential
35,35,223.011023691,0.000205530591881,-23741.8781676,Nes10_dDFE.Exponential
36,36,258.876379852,0.000170954901209,-23744.4523059,Nes10_dDFE.Exponential
37,37,244.780259694,0.000184475626879,-23790.6109606,Nes10_dDFE.Exponential
38,38,239.426399933,0.000186874217977,-23719.0108348,Nes10_dDFE.Exponential
39,39,244.695357593,0.000185536664986,-23661.6442651,Nes10_dDFE.Exponential
40,40,249.228870963,0.00017564115088,-23697.7711039,Nes10_dDFE.Exponential
41,41,248.988980949,0.000177410923149,-23803.6609522,Nes10_dDFE.Exponential
42,42,231.025706054,0.000198628710084,-23686.1597902,Nes10_dDFE.Exponential
43,43,235.475790357,0.000189626018506,-23705.9513204,Nes10_dDFE.Exponential
44,44,248.734978851,0.000179304037847,-23748.9143366,Nes10_dDFE.Exponential
45,45,236.026104809,0.000194550092027,-23767.9478096,Nes10_dDFE.Exponential
46,46,232.720413575,0.000193425627817,-23705.0207739,Nes10_dDFE.Exponential
47,47,249.801819676,0.000173909772763,-23776.2706006,Nes10_dDFE.Exponential
48,48,215.952412262,0.000214581372363,-23772.3193794,Nes10_dDFE.Exponential
49,49,245.303361167,0.00017797578406,-23730.0556445,Nes10_dDFE.Exponential
50,50,246.749009208,0.000177680895224,-23730.7597158,Nes10_dDFE.Exponential
51,51,240.669930424,0.000181518396282,-23757.9584657,Nes10_dDFE.Exponential
52,52,239.515896785,0.000185531519491,-23769.1320105,Nes10_dDFE.Exponential
53,53,245.57123126,0.000181528838459,-23708.9169828,Nes10_dDFE.Exponential
54,54,235.669927689,0.000191297610994,-23748.1747342,Nes10_dDFE.Exponential
55,55,243.80818834,0.000177105371733,-23695.1730252,Nes10_dDFE.Exponential
56,56,236.155960293,0.000192915558347,-23762.0325513,Nes10_dDFE.Exponential
57,57,224.901517581,0.000204223232943,-23829.7509142,Nes10_dDFE.Exponential
58,58,232.235138264,0.000192579990889,-23650.5751348,Nes10_dDFE.Exponential
59,59,221.294414818,0.000206876131295,-23705.979799,Nes10_dDFE.Exponential
60,60,241.43722271,0.00018580915762,-23724.7326121,Nes10_dDFE.Exponential
61,61,248.728845352,0.000176494259554,-23705.2502662,Nes10_dDFE.Exponential
62,62,235.358095123,0.00018823389419,-23754.0008583,Nes10_dDFE.Exponential
63,63,237.478523812,0.000187349556002,-23714.732228,Nes10_dDFE.Exponential
64,64,234.333903225,0.000195269548778,-23679.6185871,Nes10_dDFE.Exponential
65,65,231.952216024,0.000193498991772,-23706.5573025,Nes10_dDFE.Exponential
66,66,252.292301319,0.000172731472473,-23706.0371329,Nes10_dDFE.Exponential
67,67,234.032711778,0.000193107304551,-23700.3742776,Nes10_dDFE.Exponential
68,68,245.203843517,0.000179170455197,-23678.6850225,Nes10_dDFE.Exponential
69,69,237.148320715,0.000188622833885,-23673.0002697,Nes10_dDFE.Exponential
70,70,225.389034413,0.000205154143401,-23781.1911923,Nes10_dDFE.Exponential
71,71,229.869564467,0.000196576420405,-23723.4139403,Nes10_dDFE.Exponential
72,72,247.424905727,0.000178552294477,-23766.7574156,Nes10_dDFE.Exponential
73,73,249.150030877,0.000176398653363,-23746.8516652,Nes10_dDFE.Exponential
74,74,266.595335935,0.000160092073134,-23701.0956344,Nes10_dDFE.Exponential
75,75,231.313372926,0.000192336443895,-23665.9134274,Nes10_dDFE.Exponential
76,76,250.813045613,0.000176523666026,-23719.9848171,Nes10_dDFE.Exponential
77,77,233.292692336,0.000195844728328,-23774.1818976,Nes10_dDFE.Exponential
78,78,224.832058222,0.000205216860906,-23685.2065099,Nes10_dDFE.Exponential
79,79,237.69896053,0.000185469873081,-23730.1882876,Nes10_dDFE.Exponential
80,80,1.02364363586,0.0437202871905,-23789.8652448,Nes10_dDFE.Exponential
81,81,244.181279411,0.000178699297316,-23710.3022375,Nes10_dDFE.Exponential
82,82,254.969877544,0.000173080797819,-23706.9149678,Nes10_dDFE.Exponential
83,83,248.60887987,0.000173409307929,-23688.5906583,Nes10_dDFE.Exponential
84,84,246.918081051,0.000176782132858,-23743.2695699,Nes10_dDFE.Exponential
85,85,245.379347315,0.000180847373979,-23692.0150254,Nes10_dDFE.Exponential
86,86,247.266805335,0.000181488182828,-23724.1540982,Nes10_dDFE.Exponential
87,87,231.006227113,0.000195927493303,-23718.8890269,Nes10_dDFE.Exponential
88,88,223.668349835,0.000200673305032,-23719.5299294,Nes10_dDFE.Exponential
89,89,228.963673463,0.000198049454947,-23747.0970503,Nes10_dDFE.Exponential
90,90,242.39556498,0.000183909679873,-23745.3781595,Nes10_dDFE.Exponential
91,91,1.02300922911,0.0429111460707,-23720.5598835,Nes10_dDFE.Exponential
92,92,223.278341283,0.000203303791115,-23732.6392573,Nes10_dDFE.Exponential
93,93,234.042593581,0.000197793218908,-23720.89749,Nes10_dDFE.Exponential
94,94,244.501239972,0.000182472574294,-23689.2064266,Nes10_dDFE.Exponential
95,95,238.066432024,0.000186303089667,-23770.2432315,Nes10_dDFE.Exponential
96,96,259.56680601,0.000166113325311,-23679.6174069,Nes10_dDFE.Exponential
97,97,232.860264713,0.000193136281674,-23699.7361431,Nes10_dDFE.Exponential
98,98,237.690429729,0.000193736228669,-23729.5015432,Nes10_dDFE.Exponential
99,99,231.996658414,0.000194689319163,-23696.1366389,Nes10_dDFE.Exponential
100,100,233.492839516,0.000194874564795,-23689.3267292,Nes10_dDFE.Exponential
101,101,249.927476673,0.000176823796736,-23624.4645555,Nes10_dDFE.Exponential
102,102,251.253025917,0.000176611921931,-23623.4572581,Nes10_dDFE.Exponential
103,103,219.751252179,0.000204370484644,-23808.3993197,Nes10_dDFE.Exponential
104,104,243.715983977,0.000175989567462,-23683.4601463,Nes10_dDFE.Exponential
105,105,228.032670046,0.000196629604897,-23699.816837,Nes10_dDFE.Exponential
106,106,240.201659158,0.000185286735429,-23707.6785603,Nes10_dDFE.Exponential
107,107,225.881373613,0.000203254893739,-23668.4320992,Nes10_dDFE.Exponential
108,108,241.126789951,0.00018321983999,-23686.6587393,Nes10_dDFE.Exponential
109,109,238.598146255,0.000187234692274,-23787.1347302,Nes10_dDFE.Exponential
110,110,239.313965852,0.000186392881933,-23750.75819,Nes10_dDFE.Exponential
111,111,250.464610058,0.000168819335099,-23598.9737454,Nes10_dDFE.Exponential
112,112,236.615651812,0.000192990335706,-23719.1091227,Nes10_dDFE.Exponential
113,113,234.784235694,0.000192773153348,-23749.0405125,Nes10_dDFE.Exponential
114,114,236.064480175,0.0001916126331,-23729.1530988,Nes10_dDFE.Exponential
115,115,243.757138331,0.000181810763097,-23703.9322128,Nes10_dDFE.Exponential
116,116,249.370042033,0.000179877640163,-23774.9442298,Nes10_dDFE.Exponential
117,117,245.22306567,0.00017868324895,-23676.3248129,Nes10_dDFE.Exponential
118,118,244.993994051,0.000184082995437,-23728.2225764,Nes10_dDFE.Exponential
119,119,223.375808845,0.000202973599703,-23696.3261933,Nes10_dDFE.Exponential
120,120,256.505496228,0.000171788560803,-23705.3463891,Nes10_dDFE.Exponential
121,121,236.079305401,0.000195564729473,-23756.3788717,Nes10_dDFE.Exponential
122,122,237.828097192,0.000182153850186,-23775.6044282,Nes10_dDFE.Exponential
123,123,229.990289114,0.000194361945035,-23748.5397651,Nes10_dDFE.Exponential
124,124,245.915555537,0.000182613859846,-23685.694578,Nes10_dDFE.Exponential
125,125,245.138046679,0.000181174284293,-23731.8961422,Nes10_dDFE.Exponential
126,126,249.754381486,0.000177685862346,-23776.075553,Nes10_dDFE.Exponential
127,127,221.913884782,0.00020676421816,-23741.4382906,Nes10_dDFE.Exponential
128,128,236.147573198,0.000189867165711,-23711.1217189,Nes10_dDFE.Exponential
129,129,233.285513172,0.000189950364789,-23715.3168118,Nes10_dDFE.Exponential
130,130,244.432481835,0.000181221598074,-23728.7439924,Nes10_dDFE.Exponential
131,131,249.767531313,0.000174300241461,-23716.0028172,Nes10_dDFE.Exponential
132,132,242.649913228,0.000187189131233,-23694.5448918,Nes10_dDFE.Exponential
133,133,253.863778908,0.000167542535961,-23764.6991814,Nes10_dDFE.Exponential
134,134,220.29701178,0.000211037746061,-23694.846271,Nes10_dDFE.Exponential
135,135,244.964790096,0.000180646755086,-23724.8510276,Nes10_dDFE.Exponential
136,136,229.769531261,0.000202319385915,-23680.8333717,Nes10_dDFE.Exponential
137,137,246.132989313,0.000176406986044,-23592.3447304,Nes10_dDFE.Exponential
138,138,236.585236051,0.000187874760662,-23681.461163,Nes10_dDFE.Exponential
139,139,231.612996316,0.000197813009323,-23698.9295029,Nes10_dDFE.Exponential
140,140,239.471527235,0.000179116142205,-23705.9341381,Nes10_dDFE.Exponential
141,141,226.596953496,0.000207147784559,-23777.0489661,Nes10_dDFE.Exponential
142,142,234.004760576,0.000191271999101,-23754.4971888,Nes10_dDFE.Exponential
143,143,227.177615877,0.00019597711266,-23770.1301633,Nes10_dDFE.Exponential
144,144,242.151079478,0.000183139313577,-23623.1933177,Nes10_dDFE.Exponential
145,145,249.908630481,0.000176325978413,-23707.6701934,Nes10_dDFE.Exponential
146,146,233.661398623,0.000191851129221,-23734.8331786,Nes10_dDFE.Exponential
147,147,244.76040053,0.000179882255752,-23712.607755,Nes10_dDFE.Exponential
148,148,220.965074942,0.00020733982788,-23720.2991619,Nes10_dDFE.Exponential
149,149,244.62258166,0.00018137502313,-23670.3695436,Nes10_dDFE.Exponential
150,150,229.802650599,0.000193919579434,-23759.7624311,Nes10_dDFE.Exponential
151,151,245.31154676,0.000183189623159,-23743.5556233,Nes10_dDFE.Exponential
152,152,235.480325157,0.000187784196316,-23762.3944709,Nes10_dDFE.Exponential
153,153,237.823825651,0.000188166392708,-23694.6437053,Nes10_dDFE.Exponential
154,154,231.846502512,0.000198309031915,-23683.1124806,Nes10_dDFE.Exponential
