,rep,NeSa1,pa1,NeSa2,pa2,AIC,identifier
145,145,779.868795278,4.1108671616e-05,250.435181406,0.0232453090671,-18819.5970354,BimodalDFE_div100
146,146,457.367484449,0.000104932544857,58.007594724,0.000166188392679,-23617.6894352,BimodalDFE_div100
147,147,92.5678714587,0.000300169485505,470.115638142,5.72883575175e-05,-23788.4736744,BimodalDFE_div100
148,148,444.244608491,6.58082718309e-05,65.9076039744,0.000439542530222,-23859.264722,BimodalDFE_div100
149,149,706.259543212,2.28706431086e-05,134.558547792,0.00027119616245,-23854.337191,BimodalDFE_div100
150,150,583.495643513,0.0176452492699,473.829357192,0.0314267761175,-2861.71334304,BimodalDFE_div100
151,151,665.539141203,2.88525862298e-05,108.253049581,0.00033995958158,-23837.188365,BimodalDFE_div100
152,152,9.03574995154,0.891250497053,345.007337329,0.024784795249,-4439.35429229,BimodalDFE_div100
153,153,89.1310983895,0.000375065043397,589.499357399,3.88374984157e-05,-23805.5592909,BimodalDFE_div100
154,154,247.717650434,5.27779412107e-06,532.669136886,1.12698767917e-05,-22743.6722982,BimodalDFE_div100
155,155,1.04796464939,0.0314604973979,595.238490047,3.59537436298e-05,-23730.0247248,BimodalDFE_div100
156,156,878.616146876,1.71322580909e-05,134.037376759,0.000296081528546,-23886.3803109,BimodalDFE_div100
157,157,144.519687538,0.000280845124806,789.373704993,1.6942687138e-05,-23880.6188441,BimodalDFE_div100
158,158,115.341346506,0.102615524935,283.267888322,0.0100970455593,-5571.45610479,BimodalDFE_div100
159,159,13.2008146652,0.00106332004646,493.869598739,0.000327921551922,-22729.3700093,BimodalDFE_div100
160,160,561.017947171,4.09964414494e-05,93.4990554381,0.000349822857441,-23770.6029773,BimodalDFE_div100
161,161,472.813067705,0.285662070105,665.635348001,0.00476424992595,-2218.70199565,BimodalDFE_div100
162,162,915.452370998,0.262941039742,883.991682719,0.192702241078,-1047.93994331,BimodalDFE_div100
163,163,360.435258866,0.000100592107379,1.09718334385,0.020710841488,-23826.2283082,BimodalDFE_div100
164,164,1.09746796623,0.0219281725195,394.119827341,9.04616170116e-05,-23870.0427642,BimodalDFE_div100
165,165,550.317427166,9.01405350309e-05,92.9507308828,0.00305637617543,-18738.1407649,BimodalDFE_div100
166,166,1.01041722761,0.019426226503,121.050301675,0.000279657322231,-23854.0620375,BimodalDFE_div100
167,167,599.191249444,3.29919036487e-05,1.0424618429,0.032651231101,-23781.9943473,BimodalDFE_div100
168,168,628.394398081,2.99151803497e-05,115.816260844,0.000316675796618,-23836.6079561,BimodalDFE_div100
169,169,902.575412089,1.55354736151e-05,144.711597577,0.000268896589344,-23911.0929551,BimodalDFE_div100
170,170,374.298625753,9.68575739497e-05,33.6230223201,0.001013341886,-23888.4105791,BimodalDFE_div100
171,171,149.800482869,0.000267176394284,854.415205071,1.51280599741e-05,-23801.3745154,BimodalDFE_div100
172,172,443.291339166,7.97255267654e-05,151.038084528,0.00822365590384,-18657.2121128,BimodalDFE_div100
173,173,445.826130127,1.50133885026e-05,160.078609325,0.144657187901,-15515.7651539,BimodalDFE_div100
174,174,705.818545611,2.22605868972e-05,1.03726312378,0.0355837774304,-23879.7427799,BimodalDFE_div100
175,175,236.641597585,0.000239289477532,20.1143234119,0.00617127852983,-23420.3976739,BimodalDFE_div100
176,176,526.47241739,4.47138652276e-05,1.05298695585,0.0311594893786,-23855.0184688,BimodalDFE_div100
177,177,509.24159109,5.0342396098e-05,85.5425809487,0.000349850755993,-23788.2923568,BimodalDFE_div100
178,178,963.291152015,2.3952544883e-05,0.00522602100483,0.0484112271063,-23686.6414769,BimodalDFE_div100
179,179,155.733615094,0.000244626738108,863.935604588,1.5765732871e-05,-23881.9214607,BimodalDFE_div100
180,180,389.910348096,7.98440603653e-05,16.5369672325,0.199330489393,-23435.8234645,BimodalDFE_div100
181,181,99.2870805322,0.000300272459107,534.478515046,4.51280757213e-05,-23851.1333033,BimodalDFE_div100
182,182,251.56492298,6.92245508131e-05,469.959683788,0.00389814992518,-6429.55032125,BimodalDFE_div100
183,183,739.571777422,2.18914398973e-05,1.03828530063,0.0351246828564,-23870.9478516,BimodalDFE_div100
184,184,490.345478632,5.42716002183e-05,81.6830849935,0.000142839278367,-23779.8779764,BimodalDFE_div100
185,185,4.87451170011,0.699694331524,664.499031196,0.00318313230544,-5379.8397596,BimodalDFE_div100
186,186,67.904802793,0.932077954589,479.917250934,0.00207198135687,-5736.82815161,BimodalDFE_div100
187,187,15.575898443,0.0156221659447,653.502016627,0.038424577934,-2487.24159197,BimodalDFE_div100
188,188,970.151621099,0.739890551284,0.00214166778756,0.2,-610.889580807,BimodalDFE_div100
189,189,129.120690887,0.000286107486583,667.689010739,2.59607351746e-05,-23788.4052256,BimodalDFE_div100
190,190,417.689154953,7.82958807259e-05,1.08293856316,0.0239214945565,-23815.9460623,BimodalDFE_div100
191,191,2.91324123347,0.321788358585,828.485439426,1.26796697542e-05,-22972.5534135,BimodalDFE_div100
192,192,343.598975731,0.000141140564068,136.666732437,9.01011548733e-05,-23909.0777588,BimodalDFE_div100
193,193,73.5712049045,0.000347721498234,431.887880125,7.15758473548e-05,-23828.1822154,BimodalDFE_div100
194,194,123.098808788,0.000302553506952,752.332721477,2.3526336712e-05,-23890.2088533,BimodalDFE_div100
195,195,114.546427562,0.000326959429979,725.463886328,2.51313138665e-05,-23849.4136335,BimodalDFE_div100
196,196,6.80415968252,0.999999515892,609.456495482,0.000868084182117,-9817.64597953,BimodalDFE_div100
197,197,538.398176905,4.24053016868e-05,1.05016743807,0.0308640432292,-23885.2274395,BimodalDFE_div100
198,198,20533.2596114,3.06664175792e-06,832.451143887,0.000501088786451,-8793.95664531,BimodalDFE_div100
199,199,321.26633403,0.00011803248094,19.6015242533,0.133602098331,-23774.824778,BimodalDFE_div100
200,200,3.62436460427,0.822199707325,712.020175937,0.00901144483694,-3507.08750821,BimodalDFE_div100
201,201,14.142255872,1.19452635571e-05,427.274114474,0.0652012327829,-3134.89217325,BimodalDFE_div100
202,202,774.912852047,0.788576930202,0.333636479166,0.2,-880.469054484,BimodalDFE_div100
203,203,327.495796495,0.000129432796614,0.631160728182,0.0386141369241,-23850.4826349,BimodalDFE_div100
204,204,422.064935718,0.0237127571759,421.796946335,0.0299041670689,-3278.49771045,BimodalDFE_div100
205,205,803.24414071,3.18710976373e-05,6.13659431886,0.186986431855,-23362.9859415,BimodalDFE_div100
206,206,612.379932866,3.14735236692e-05,1.04505334342,0.0337881911668,-23834.8878092,BimodalDFE_div100
207,207,1.05496607361,0.0294709541349,547.861590393,4.46535082752e-05,-23909.9840056,BimodalDFE_div100
208,208,469.151748343,0.000306730226056,30.6163094512,0.00185931519641,-18573.7242588,BimodalDFE_div100
209,209,0.10704771386,0.42760518215,881.021848243,0.0673071826225,-1458.22876696,BimodalDFE_div100
210,210,949.942583661,0.570136864698,0.402801167587,0.2,-680.772667737,BimodalDFE_div100
211,211,426.675331921,8.38937604783e-05,30.1325990981,0.00122672548786,-23838.2509171,BimodalDFE_div100
212,212,536.719224433,5.76426434688e-05,60.6527702887,0.0578701985251,-18583.0147432,BimodalDFE_div100
213,213,1744.01432267,0.000840182023857,84.1693731102,0.00131049071322,-23528.8522856,BimodalDFE_div100
214,214,838.739956652,1.54946329497e-05,1.03490702152,0.0374654479148,-23786.2054145,BimodalDFE_div100
215,215,1.03750993685,0.0356822599489,756.686439148,2.07546008409e-05,-23873.1028718,BimodalDFE_div100
216,216,6.99778351726,0.00089670381006,960.920289307,0.0264609351357,-1786.19797266,BimodalDFE_div100
217,217,401.199938543,0.0013714500466,405.077754718,0.000286665040899,-10389.0325511,BimodalDFE_div100
218,218,662.984024356,0.829754195242,24849.9898112,0.2,-1085.56259539,BimodalDFE_div100
219,219,83.9140340548,0.002114294385,542.465894448,0.000236991807585,-17131.3923478,BimodalDFE_div100
220,220,709.459081599,2.33231633285e-05,134.185445962,0.000271742142543,-23787.9664061,BimodalDFE_div100
221,221,37.0736374302,0.00914150499576,575.375246093,2.73196364248e-05,-21960.8105222,BimodalDFE_div100
222,222,1.04948633201,0.0334570182956,672.854183481,2.98803253407e-05,-23900.7353792,BimodalDFE_div100
223,223,564.458179405,3.84483113889e-05,1.04398048156,0.0302822284754,-23842.1319194,BimodalDFE_div100
224,224,0.347557555569,1.31478788095e-05,732.547979274,0.006940638511,-3692.2534243,BimodalDFE_div100
225,225,1.26536814921,0.518110677269,421.921982843,7.02836765598e-05,-22082.0584396,BimodalDFE_div100
226,226,431.367070995,7.62660696804e-05,1.87893332826,0.2,-23676.5201727,BimodalDFE_div100
227,227,651.352810917,6.12202808069e-05,113.773401878,5.33522562091e-06,-23569.6978624,BimodalDFE_div100
228,228,10.1350385435,0.640569043732,846.750655994,0.000187955151434,-14039.4276837,BimodalDFE_div100
229,229,104.692847782,0.000302571818901,524.935168281,4.42857858586e-05,-23829.8611377,BimodalDFE_div100
230,230,659.822632848,3.02895111091e-05,1.04665653122,0.0345385395109,-23824.7260437,BimodalDFE_div100
231,231,620.609378531,3.07309856024e-05,121.442041963,0.000295210943404,-23893.4978976,BimodalDFE_div100
232,232,30.265069744,0.505724122835,654.438655524,0.0132337944208,-3315.2262802,BimodalDFE_div100
233,233,345.768599524,0.000114606201297,10.1976614575,0.00478577326759,-23953.3739851,BimodalDFE_div100
234,234,622.183523176,0.000303008551908,3.24724136436,0.00476062400921,-15980.1700582,BimodalDFE_div100
235,235,4774.42074164,0.041002042967,514.79297024,0.0383252006492,-2783.6786794,BimodalDFE_div100
236,236,17.4518535535,0.141102563154,457.179648113,0.00662413396771,-5390.78848877,BimodalDFE_div100
237,237,103.632007672,0.37961630361,755.304957893,0.14159667371,-1420.35513275,BimodalDFE_div100
238,238,14.2476611305,0.998441553603,400.647583874,0.000248629440412,-14151.6727562,BimodalDFE_div100
239,239,648.800161377,3.15087155627e-05,93.0600008104,0.000405771680177,-23871.239486,BimodalDFE_div100
240,240,21.9674652688,0.378895348374,553.042089478,0.0940537595004,-2337.65299516,BimodalDFE_div100
241,241,38.6691183017,0.000604709135793,379.16439049,9.67700526542e-05,-23873.2254689,BimodalDFE_div100
242,242,651.397864275,3.03543985247e-05,114.590914533,0.000300165345455,-23801.5937965,BimodalDFE_div100
243,243,630.728018774,3.21756038007e-05,100.994621398,0.000347465345236,-23874.2494524,BimodalDFE_div100
244,244,419.475689781,0.546838676365,342.888540523,0.00677616483831,-5484.59677688,BimodalDFE_div100
245,245,280.317794962,0.00270553789951,949.37429002,6.83199409657e-05,-13948.567165,BimodalDFE_div100
246,246,641.66111058,3.07165060955e-05,109.447748571,0.000325808949626,-23843.6079459,BimodalDFE_div100
247,247,455.571523805,0.699194229624,312.152038619,0.000359152801684,-4731.72410025,BimodalDFE_div100
248,248,754.317498411,0.000158935112357,92.9208465079,0.0414684304381,-9498.485096,BimodalDFE_div100
249,249,135.558977497,3.47065757395e-06,708.190148728,0.000161707702947,-21401.9177118,BimodalDFE_div100
250,250,638.589660547,3.06042902951e-05,119.592335534,0.000275006954634,-23967.1509535,BimodalDFE_div100
251,251,1.976248649,0.0423803901002,737.158917401,0.00172724553109,-6425.90881197,BimodalDFE_div100
252,252,0.324707143451,0.00327552600176,401.915053614,0.00467754792972,-6649.56627573,BimodalDFE_div100
253,253,329.563424795,0.000125880712724,44.7102295029,0.015463841266,-22296.5314285,BimodalDFE_div100
254,254,1515.7387638,1.35799566772e-05,21.7002713403,0.00289959036238,-23700.6257227,BimodalDFE_div100
255,255,0.0491160798144,0.0122251544639,706.304411771,0.00357255699099,-2137.20089361,BimodalDFE_div100
256,256,741.609369474,2.1997114715e-05,1.0391615588,0.0358439626435,-23788.800807,BimodalDFE_div100
257,257,607.512345595,0.0373959733981,1052.90267472,0.00753378695468,-2058.63317111,BimodalDFE_div100
258,258,728.208919916,2.05569791012e-05,1.03768724125,0.0374199931453,-23899.7753875,BimodalDFE_div100
259,259,374.498684383,0.630902772406,1262.84860968,0.00762327518196,-1671.82252763,BimodalDFE_div100
260,260,634.068682322,3.33165124498e-05,101.418687452,0.000341369600233,-23853.5635486,BimodalDFE_div100
261,261,374.921536094,0.000101726595329,1.19925477982,0.0274558530716,-23865.6188971,BimodalDFE_div100
262,262,288.532167646,0.000157784589106,7.25700038468,0.0554792256931,-23866.4594447,BimodalDFE_div100
263,263,892.359636839,0.0517180775063,97.0844666738,0.180380382136,-1567.72314698,BimodalDFE_div100
264,264,64.3766318256,0.000256523185262,433.35760043,7.30691106067e-05,-23785.6518194,BimodalDFE_div100
265,265,59.2684643993,0.917171761245,564.170895185,0.00747986428812,-4200.0220094,BimodalDFE_div100
