,rep,NeSa,pa,AIC,identifier
21,21,142.980100473,0.000313705941535,-23763.9974467,Exp.Nes10_dDFE.Exponential_div10
22,22,142.579997314,0.000316578152475,-23739.1048808,Exp.Nes10_dDFE.Exponential_div10
23,23,156.293356018,0.000276067306868,-23705.5549407,Exp.Nes10_dDFE.Exponential_div10
24,24,149.026334062,0.000298321818661,-23754.8986142,Exp.Nes10_dDFE.Exponential_div10
25,25,150.214148721,0.000291431208822,-23661.0366107,Exp.Nes10_dDFE.Exponential_div10
26,26,144.521442996,0.000303971855495,-23674.2290154,Exp.Nes10_dDFE.Exponential_div10
27,27,142.974051429,0.000315330021937,-23664.6009331,Exp.Nes10_dDFE.Exponential_div10
28,28,145.724646651,0.000303866024651,-23750.9168209,Exp.Nes10_dDFE.Exponential_div10
29,29,141.920929128,0.000320893702705,-23697.7154936,Exp.Nes10_dDFE.Exponential_div10
30,30,397.433715399,4.22839457901e-05,-23467.3968664,Exp.Nes10_dDFE.Exponential_div10
31,31,157.28375097,0.000278746768379,-23732.6317712,Exp.Nes10_dDFE.Exponential_div10
32,32,148.489430382,0.00029635118238,-23678.9303301,Exp.Nes10_dDFE.Exponential_div10
33,33,143.839363348,0.000316634229514,-23734.8077783,Exp.Nes10_dDFE.Exponential_div10
34,34,145.313940975,0.000305925096371,-23702.6308588,Exp.Nes10_dDFE.Exponential_div10
35,35,141.330565227,0.000312890394038,-23632.1756291,Exp.Nes10_dDFE.Exponential_div10
36,36,161.561025256,0.000263610816362,-23661.3006282,Exp.Nes10_dDFE.Exponential_div10
37,37,147.629630097,0.00029805580552,-23755.7237882,Exp.Nes10_dDFE.Exponential_div10
38,38,141.634907317,0.000318897477094,-23631.0727348,Exp.Nes10_dDFE.Exponential_div10
39,39,152.572311994,0.000282358487493,-23671.957887,Exp.Nes10_dDFE.Exponential_div10
40,40,147.849763085,0.000302745151245,-23713.3992552,Exp.Nes10_dDFE.Exponential_div10
41,41,14.0480760072,0.0107320165556,-23212.381041,Exp.Nes10_dDFE.Exponential_div10
42,42,153.520172414,0.000285936161024,-23761.9683255,Exp.Nes10_dDFE.Exponential_div10
43,43,146.796170719,0.000307561130977,-23725.3554714,Exp.Nes10_dDFE.Exponential_div10
44,44,138.704563721,0.000330737213422,-23682.0214312,Exp.Nes10_dDFE.Exponential_div10
45,45,139.975718102,0.000318595080867,-23654.3009531,Exp.Nes10_dDFE.Exponential_div10
46,46,136.898996301,0.000331197738261,-23711.7249171,Exp.Nes10_dDFE.Exponential_div10
47,47,136.433833026,0.000332976404167,-23694.5027081,Exp.Nes10_dDFE.Exponential_div10
48,48,153.666504887,0.000285529876112,-23755.3183972,Exp.Nes10_dDFE.Exponential_div10
49,49,147.231872093,0.00029559672953,-23680.7517141,Exp.Nes10_dDFE.Exponential_div10
50,50,154.325257539,0.000280791858577,-23696.5790467,Exp.Nes10_dDFE.Exponential_div10
51,51,148.578258476,0.000304468517274,-23773.3531261,Exp.Nes10_dDFE.Exponential_div10
52,52,141.606483421,0.000319616777098,-23714.159409,Exp.Nes10_dDFE.Exponential_div10
53,53,139.649461962,0.000320975700828,-23597.5119317,Exp.Nes10_dDFE.Exponential_div10
54,54,152.040266539,0.000286487381893,-23668.7033509,Exp.Nes10_dDFE.Exponential_div10
55,55,142.581721349,0.000311132916912,-23663.1592656,Exp.Nes10_dDFE.Exponential_div10
56,56,147.395241644,0.000299584053105,-23646.274193,Exp.Nes10_dDFE.Exponential_div10
57,57,154.604830256,0.000278890966701,-23707.3241719,Exp.Nes10_dDFE.Exponential_div10
58,58,1203.66955587,4.71165924187e-06,-23198.424036,Exp.Nes10_dDFE.Exponential_div10
59,59,140.616592049,0.000323285631445,-23681.3999696,Exp.Nes10_dDFE.Exponential_div10
60,60,153.932360544,0.000283678814853,-23697.0745533,Exp.Nes10_dDFE.Exponential_div10
61,61,149.993596787,0.000294195849898,-23739.3242973,Exp.Nes10_dDFE.Exponential_div10
62,62,150.913456689,0.00029437790526,-23737.7080962,Exp.Nes10_dDFE.Exponential_div10
63,63,146.457232112,0.0003013862797,-23675.3252424,Exp.Nes10_dDFE.Exponential_div10
64,64,148.879624718,0.000302824213164,-23655.003077,Exp.Nes10_dDFE.Exponential_div10
65,65,141.503606272,0.000320896995878,-23671.4056946,Exp.Nes10_dDFE.Exponential_div10
66,66,150.06397984,0.000296556856583,-23734.1443501,Exp.Nes10_dDFE.Exponential_div10
67,67,148.276785041,0.00029758473882,-23733.4698662,Exp.Nes10_dDFE.Exponential_div10
68,68,157.820895074,0.000273520155304,-23715.0515936,Exp.Nes10_dDFE.Exponential_div10
69,69,148.518551589,0.000296358628034,-23643.7120795,Exp.Nes10_dDFE.Exponential_div10
70,70,146.394021416,0.00030665598801,-23704.8681606,Exp.Nes10_dDFE.Exponential_div10
71,71,139.815462926,0.000316298682985,-23722.7031943,Exp.Nes10_dDFE.Exponential_div10
72,72,149.796148354,0.000305573992321,-23765.7842143,Exp.Nes10_dDFE.Exponential_div10
73,73,148.749133815,0.000295179883824,-23544.7651404,Exp.Nes10_dDFE.Exponential_div10
74,74,147.106972645,0.000301805884005,-23714.5263313,Exp.Nes10_dDFE.Exponential_div10
75,75,146.997888271,0.000300795293504,-23719.9071807,Exp.Nes10_dDFE.Exponential_div10
76,76,133.232058319,0.000342192074534,-23703.3833744,Exp.Nes10_dDFE.Exponential_div10
77,77,144.588769153,0.00030946062809,-23701.4030675,Exp.Nes10_dDFE.Exponential_div10
78,78,144.367866812,0.000308737911562,-23723.8574846,Exp.Nes10_dDFE.Exponential_div10
79,79,148.645082231,0.000295653435543,-23757.934133,Exp.Nes10_dDFE.Exponential_div10
80,80,139.436157804,0.000321747852288,-23771.5409068,Exp.Nes10_dDFE.Exponential_div10
81,81,153.53673379,0.000278609845897,-23718.0846466,Exp.Nes10_dDFE.Exponential_div10
82,82,143.347923044,0.000312753478346,-23695.7621004,Exp.Nes10_dDFE.Exponential_div10
83,83,161.544802803,0.000267217027614,-23668.9168464,Exp.Nes10_dDFE.Exponential_div10
84,84,145.844659096,0.000304258055917,-23703.9456521,Exp.Nes10_dDFE.Exponential_div10
85,85,150.85193565,0.000292121602538,-23661.101921,Exp.Nes10_dDFE.Exponential_div10
86,86,153.97361637,0.000280385856197,-23706.2935458,Exp.Nes10_dDFE.Exponential_div10
87,87,1087.53683756,6.16798037295e-06,-23192.2823346,Exp.Nes10_dDFE.Exponential_div10
88,88,147.218160328,0.00030635229416,-23814.6517708,Exp.Nes10_dDFE.Exponential_div10
89,89,150.882389878,0.000288653728266,-23733.4249055,Exp.Nes10_dDFE.Exponential_div10
90,90,148.668426564,0.000293223101295,-23674.8477637,Exp.Nes10_dDFE.Exponential_div10
91,91,155.334446234,0.00028322206546,-23667.7437992,Exp.Nes10_dDFE.Exponential_div10
92,92,142.489865656,0.000320844291494,-23637.8472373,Exp.Nes10_dDFE.Exponential_div10
93,93,145.265787499,0.000309588646736,-23692.7542089,Exp.Nes10_dDFE.Exponential_div10
94,94,136.665561936,0.00033701123315,-23692.9328965,Exp.Nes10_dDFE.Exponential_div10
95,95,158.406243313,0.000273170180684,-23737.1215514,Exp.Nes10_dDFE.Exponential_div10
96,96,137.167885169,0.000329374428965,-23731.0009471,Exp.Nes10_dDFE.Exponential_div10
97,97,150.997087275,0.00028984050846,-23723.7134275,Exp.Nes10_dDFE.Exponential_div10
98,98,157.991155221,0.000272097088473,-23781.3632869,Exp.Nes10_dDFE.Exponential_div10
99,99,145.248124062,0.000300665926176,-23712.9672871,Exp.Nes10_dDFE.Exponential_div10
