label,key,start,mid,end,pi,xsi,pi2,fwh,theta_W,tajima,KZl,sites
real,132,131,131,132,0.00802052789688,0.746528642987,0.257806390324,0.00799960579794,0.00784246542482,0.0734620853981,0.00453414447197,927744
real,130,129,129,130,0.00806325105903,0.741057322752,0.257611383115,0.0078667777448,0.00789540865461,0.068781522328,0.042293443617,946496
real,136,135,135,136,0.00786986539916,0.743759165358,0.253157303622,0.00771448807348,0.00775641426201,0.0473251444196,0.034046310387,950681
real,134,133,133,134,0.00793462125916,0.747308998401,0.258017702533,0.00795205779778,0.0077934396711,0.0586123482306,-0.00380250877927,873433
real,138,137,137,138,0.00814241448139,0.739206894992,0.257504748724,0.00796810564492,0.00786059446379,0.115999278175,0.0376878696588,842512
real,24,23,23,24,0.00777111785339,0.750199369384,0.255186940025,0.00780501691391,0.00772189762153,0.020625637794,-0.00746200516653,16914422
real,26,25,25,26,0.00778922322413,0.751498576168,0.255103006068,0.00787766268442,0.00771970615317,0.0291392374866,-0.019473181931,15261919
real,20,19,19,20,0.00778442662889,0.749055590712,0.255640037548,0.00779826133085,0.00771431552379,0.0294088273956,-0.00304835058272,21164222
real,22,21,21,22,0.00777948531249,0.750716160824,0.253326620526,0.00779368260665,0.00771599673788,0.0266251183465,-0.00312756056223,18595036
real,28,27,27,28,0.0077514107063,0.751617035846,0.254879218196,0.00782252510253,0.00772159812644,0.0124933680309,-0.0156545859619,13747149
real,4,3,3,4,0.00748249831462,0.751226448854,0.252430152123,0.00748315744703,0.00752372696796,-0.0177319315963,-0.000148913459143,98572702
real,8,7,7,8,0.00762063223154,0.749932846113,0.252784292711,0.00760177603676,0.00760721672769,0.00570651255694,0.00421329818149,55635577
real,120,119,119,120,0.00772929885725,0.754983328039,0.252232671418,0.00783975318949,0.00773098809344,-0.000706977900375,-0.0242827707965,1106194
real,122,121,121,122,0.00771301134327,0.759826893802,0.247870703313,0.00787382691252,0.00777658628214,-0.0264513777508,-0.0351471858955,1124318
real,124,123,123,124,0.00781081581691,0.749904695813,0.248227655127,0.00772021084719,0.00774520124781,0.027410426948,0.0198823316335,1045445
real,126,125,125,126,0.00784923743034,0.753576750236,0.249104072307,0.00787357261209,0.00772513199205,0.0519792335829,-0.00535393466845,972957
real,128,127,127,128,0.00784729464266,0.753518227815,0.252019425053,0.00789444339531,0.00777257754984,0.0311026467474,-0.0103097165503,916151
real,58,57,57,58,0.00778575023652,0.748338228561,0.251483057339,0.00768757981629,0.00772512824986,0.0253924805258,0.021600259959,4545016
real,54,53,53,54,0.00783036110574,0.750015488376,0.252588385068,0.00782811583255,0.00775101207638,0.0331256815593,0.000492374855396,5023798
real,56,55,55,56,0.00784940293017,0.750081674013,0.254720508687,0.00785835023948,0.00779853469416,0.0211064347729,-0.00195013231436,4771879
real,50,49,49,50,0.00781167480568,0.749821218298,0.255519543281,0.00784201291866,0.00774335264445,0.0285505958225,-0.0066595629025,5676678
real,52,51,51,52,0.00783015996356,0.752277685718,0.254817131247,0.00790386455264,0.00775719089465,0.0304380286455,-0.0161501209915,5374222
real,198,197,197,198,0.00782768216662,0.750196893433,0.259536261415,0.00795254692123,0.00768022298164,0.0621111469789,-0.0276266915928,373962
real,194,193,193,194,0.00799516544613,0.749999576792,0.251720218969,0.00796510171669,0.00782946362191,0.0684651260424,0.00652494047293,374989
real,196,195,195,196,0.00780818775058,0.762714925826,0.257303082795,0.00825450467985,0.00774023673905,0.0283999975007,-0.0979845468261,387605
real,190,189,189,190,0.00794351763581,0.746604366976,0.254742025666,0.00786140469691,0.00778538567235,0.0657086112983,0.017922836905,407337
real,192,191,191,192,0.00782985786978,0.752791681246,0.257817508264,0.0080163110045,0.00785992795661,-0.0123764303718,-0.0403109058267,390866
real,114,113,113,114,0.00776148167862,0.753993544088,0.254059842805,0.00785884729617,0.00775203045476,0.00394481983897,-0.0213474117059,1230388
real,88,87,87,88,0.00804689501985,0.744200332691,0.259067623477,0.00803466338527,0.00782229757283,0.092905281636,0.00265779979103,2132776
real,116,115,115,116,0.00789003665738,0.749531788418,0.256101068029,0.00790092086273,0.00780861477852,0.0337381634457,-0.00236906782077,1212074
real,110,109,109,110,0.00793030413228,0.752433320261,0.25410419426,0.00803625782315,0.00783988414888,0.0373175169791,-0.0229702254708,1342958
real,112,111,111,112,0.00781375152138,0.752441380646,0.253807733085,0.00788429117154,0.00776361873526,0.0208936080396,-0.0154427811431,1271450
real,82,81,81,82,0.0078330798876,0.749671870972,0.255947450197,0.00785765543292,0.00779948772562,0.0139361880285,-0.00535564305223,2396487
real,80,79,79,80,0.00786924707746,0.748508348268,0.256280804389,0.00786283148806,0.00780354918913,0.0272416164775,0.00139739959137,2611995
real,86,85,85,86,0.00783582953729,0.751285651886,0.254187798787,0.00788454442053,0.0077954253512,0.0167709252315,-0.0106217130237,2199823
real,118,117,117,118,0.00775281223806,0.7488833517,0.250318234383,0.00760739535343,0.00776989508134,-0.00711372039637,0.0318091189497,1138347
real,84,83,83,84,0.00781492383118,0.747597838779,0.253993319174,0.00774658114415,0.00774219932375,0.0303939908385,0.0150038017411,2308964
real,108,107,107,108,0.00787966317985,0.754374108117,0.25303218921,0.0079995198523,0.00779154518817,0.0365932107675,-0.0261456334174,1419559
real,102,101,101,102,0.00793603962971,0.749770163665,0.25699796629,0.00803068051612,0.00777710044561,0.0661265709856,-0.0206835558303,1587362
real,100,99,99,100,0.00782669055758,0.749175717012,0.25285730643,0.00781542815439,0.00772701346819,0.0417394799524,0.00247733196224,1634495
