,distance,pi,fitted,BGS
0,30.0,0.7529529147130001,0.9935078132218461,1.0
1,60.0,0.775920318026,0.9995878638653277,1.0
2,90.0,0.7908060058590001,0.9999739859230201,1.0
3,120.0,0.800317741274,0.9999983585827013,1.0
4,150.0,0.807804868551,0.9999998964334108,1.0
5,180.0,0.8152805456329999,0.9999999934653894,1.0
6,210.0,0.8209806983489999,0.999999999587694,1.0
7,240.0,0.823689790064,0.9999999999739853,1.0
8,270.0,0.8236740998700001,0.9999999999983586,1.0
9,300.0,0.832804593525,0.9999999999998965,1.0
10,330.0,0.8339925799979998,0.9999999999999936,1.0
11,360.0,0.833021856834,0.9999999999999996,1.0
12,390.0,0.8386860465619999,1.0,1.0
13,420.0,0.837937358556,1.0,1.0
14,450.0,0.840693146746,1.0,1.0
15,480.0,0.843099570797,1.0,1.0
16,510.0,0.840835225817,1.0,1.0
17,540.0,0.857473052595,1.0,1.0
18,570.0,0.8453971379869999,1.0,1.0
19,600.0,0.839396639769,1.0,1.0
20,630.0,0.8471177160519999,1.0,1.0
21,660.0,0.851978736694,1.0,1.0
22,690.0,0.854245460649,1.0,1.0
23,720.0,0.8508149280670001,1.0,1.0
24,750.0,0.845308305396,1.0,1.0
25,780.0,0.850827780374,1.0,1.0
26,810.0,0.8536044855789999,1.0,1.0
27,840.0,0.852466996064,1.0,1.0
28,870.0,0.859404012998,1.0,1.0
29,900.0,0.866567122972,1.0,1.0
30,930.0,0.858401448996,1.0,1.0
31,960.0,0.85996844649,1.0,1.0
32,990.0,0.8636415657319998,1.0,1.0
33,1020.0,0.8774924685399998,1.0,1.0
34,1050.0,0.881433260932,1.0,1.0
35,1080.0,0.890536131393,1.0,1.0
36,1110.0,0.8765150016309999,1.0,1.0
37,1140.0,0.87167409818,1.0,1.0
38,1170.0,0.8676869796930001,1.0,1.0
39,1200.0,0.877983991653,1.0,1.0
40,1230.0,0.88397708986,1.0,1.0
41,1260.0,0.876465252583,1.0,1.0
42,1290.0,0.8830888692379999,1.0,1.0
43,1320.0,0.887975832201,1.0,1.0
44,1350.0,0.9164804809049999,1.0,1.0
45,1380.0,0.870096495254,1.0,1.0
46,1410.0,0.876896677293,1.0,1.0
47,1440.0,0.89909514481,1.0,1.0
48,1470.0,0.9044520189059999,1.0,1.0
49,1500.0,0.8669019098290001,1.0,1.0
50,1530.0,0.912960806827,1.0,1.0
51,1560.0,0.90995242836,1.0,1.0
52,1590.0,0.9172136259469998,1.0,1.0
53,1620.0,0.908282237095,1.0,1.0
54,1650.0,0.8954029731700002,1.0,1.0
55,1680.0,0.8737373040579999,1.0,1.0
56,1710.0,0.879247728073,1.0,1.0
57,1740.0,0.9335869521079998,1.0,1.0
58,1770.0,0.9262331423549999,1.0,1.0
59,1800.0,0.8995658087780001,1.0,1.0
60,1830.0,0.919130804524,1.0,1.0
61,1860.0,0.8829220834759999,1.0,1.0
62,1890.0,0.8850618522799999,1.0,1.0
63,1920.0,0.890180277234,1.0,1.0
64,1950.0,0.922916717483,1.0,1.0
65,1980.0,0.8511382887060002,1.0,1.0
66,2010.0,0.895843101038,1.0,1.0
67,2040.0,0.911956915884,1.0,1.0
68,2070.0,0.906482443525,1.0,1.0
69,2100.0,0.9396221180259999,1.0,1.0
70,2130.0,0.9400372142479999,1.0,1.0
71,2160.0,0.9709627590469999,1.0,1.0
72,2190.0,0.8862051475420001,1.0,1.0
73,2220.0,0.887216109662,1.0,1.0
74,2250.0,0.9402261659049999,1.0,1.0
75,2280.0,0.9227274550709998,1.0,1.0
76,2310.0,0.9190977937329999,1.0,1.0
77,2340.0,0.892777041396,1.0,1.0
78,2370.0,0.915565094386,1.0,1.0
79,2400.0,0.9493420599129998,1.0,1.0
80,2430.0,0.9273030400499999,1.0,1.0
81,2460.0,0.8825817497200001,1.0,1.0
82,2490.0,0.8405797101450001,1.0,1.0
83,2520.0,0.9137834589629998,1.0,1.0
84,2550.0,0.992851518095,1.0,1.0
85,2580.0,0.893175884251,1.0,1.0
86,2610.0,0.861080935628,1.0,1.0
87,2640.0,0.877272636756,1.0,1.0
88,2670.0,0.736384041043,1.0,1.0
89,2700.0,0.858397285872,1.0,1.0
90,2730.0,0.9791124114499999,1.0,1.0
91,2760.0,0.9620447850680001,1.0,1.0
92,2790.0,0.716986020657,1.0,1.0
93,2820.0,0.8789275126149999,1.0,1.0
94,2850.0,0.945375001103,1.0,1.0
95,2880.0,0.909759836484,1.0,1.0
96,2910.0,0.949073427062,1.0,1.0
97,2940.0,0.8134521607529999,1.0,1.0
98,2970.0,0.810876488916,1.0,1.0
