,distance,pi,fitted,BGS
0,1.11484550472,0.6886916440509804,0.682203617332316,0.888487935246924
1,1.24026854343,0.6917320945431372,0.6879783759761089,0.8899685823473531
2,1.37312992154,0.6953284713921568,0.693597643109748,0.8911312155552231
3,1.51387077725,0.7001922321843137,0.699212905104826,0.89239156684808
4,1.66295841088,0.7054372767137254,0.7048303276017845,0.8938063920621852
5,1.8208878365099999,0.7112154081921569,0.7103289394398239,0.895153927629202
6,1.9881834254900002,0.71675351425,0.7157596079278775,0.8965914674847401
7,2.16540064756,0.720507519037255,0.7211300638407148,0.8981715583652979
8,2.35312791513,0.7238232273254901,0.7263761790076307,0.899794354993729
9,2.55198853704,0.7258885991862744,0.7314654550601051,0.901425831216213
10,2.7626427880400004,0.7327426058137255,0.7363832995782588,0.9030636513161341
11,2.98579010116,0.7341402693892156,0.7411109340169181,0.9046911939626071
12,3.22217139002,0.7408626650823529,0.7455984349737567,0.906227148869399
13,3.4725715088599998,0.7461631950137255,0.7497952990304236,0.9075862526564591
14,3.7378218584599994,0.7502620514382352,0.753750017915884,0.908861019261194
15,4.0188031467,0.7542605581921569,0.7573652145092558,0.9098673708129961
16,4.3164483127199995,0.753820108477451,0.7607838821668341,0.9108518015904631
17,4.63174562452,0.7592280689421568,0.7642383651635687,0.912200290150555
18,4.965741960380001,0.7620054956245097,0.7675726720175375,0.913598759326581
19,5.31954628469,0.7663533377215686,0.7707739547081092,0.9149897046749329
20,5.694333330140001,0.768845045985294,0.7738499204353377,0.9163497052047191
21,6.09134749809,0.7732753362882353,0.7768164942118341,0.9176679114653441
22,6.51190699039,0.7790533210823529,0.7796565743410282,0.918876918490525
23,6.9574081861699995,0.7796832574470588,0.7823185354213282,0.91985360683696
24,7.42933027822,0.783020604257843,0.7848599525548245,0.9206616244780921
25,7.929240184369999,0.787046104695098,0.7874588124943411,0.921563457601461
26,8.45879775006,0.7919056204637254,0.7901353536082826,0.922557703080904
27,9.01976125955,0.7932531579,0.7928236401808726,0.9235060927130909
28,9.613993273910001,0.8009426286068627,0.7956468631288145,0.9245828672661769
29,10.2434668153,0.8043574241372549,0.7986654688623303,0.925859687735001
30,10.9102719178,0.8043839173176469,0.8018049315533544,0.927194965555753
31,11.6166225672,0.8099435957862745,0.8049953261491737,0.928461891325616
32,12.3648640521,0.8124142146578431,0.8082490840092866,0.929669107406345
33,13.1574807504,0.8163443542598039,0.8116269367880098,0.930902072252673
34,13.997104378800001,0.8212028645862745,0.8150958568100913,0.932102051289662
35,14.8865227305,0.8271275036705881,0.8186031227877819,0.9331848013809921
36,15.8286889318,0.8282023593058824,0.8221356144183364,0.9341306952181059
37,16.8267312467,0.8299279178235294,0.8257155080212162,0.9349750521258721
38,17.8839634645,0.8326134351068626,0.8292413633926556,0.9355728798945341
39,19.0038959018,0.8404533697490195,0.8328722323318272,0.9361636724767249
40,20.1902470582,0.8393813603558823,0.8367388935181279,0.936936732744404
41,21.4469559625,0.8449626843676469,0.8407303440542688,0.937733110249605
42,22.7781952518,0.8493098280843135,0.8448974082558496,0.9386276761529571
43,24.1883850254,0.8524741761931371,0.8491391292026357,0.939484856246499
44,25.6822075212,0.8555519294980392,0.8534011842420717,0.9402406911895609
45,27.264622661799997,0.8608638098529412,0.857663707258923,0.9408823630290241
46,28.9408845232,0.8642994511666665,0.8619736849225815,0.941487522861568
47,30.716558779299998,0.8661961221000001,0.8663783214865187,0.942131649983045
48,32.5975411824,0.8763307312117647,0.8708196712742414,0.942753370301747
49,34.5900771378,0.8733865063705881,0.8752527326462958,0.9433126726561
50,36.7007824411,0.8804039622617646,0.8797986373680746,0.94397971930285
51,38.936665244299995,0.8799437383637253,0.8844742690972479,0.944789052912888
52,41.305149325,0.8858038072911766,0.8891706252214464,0.9456226051733271
53,43.814098735,0.8902882864784313,0.8938590825750818,0.946465670060798
54,46.4718439121,0.8945376251705881,0.8985477716464866,0.947348534598474
55,49.2872093387,0.9014699953137255,0.9032147774502389,0.9482657987922058
56,52.2695428422,0.907901513738235,0.9077604477400222,0.9491237740167159
57,55.4287466323,0.9049863599323528,0.9121239273150099,0.949877410712676
58,58.775310179099996,0.9066060489362744,0.9163310331383244,0.950580298391072
59,62.3203450413,0.9107274377509803,0.9203987234828294,0.9512728764180141
60,66.0756217599,0.9199500090362744,0.9243123364331318,0.951957999228605
61,70.0536089394,0.9185770312617647,0.9280020831650558,0.952577146740288
62,74.26751464770001,0.9171060452931371,0.9314082248816506,0.953082813776784
63,78.7313302702,0.9292082564284313,0.9344992050452204,0.9534565694094961
64,83.45987696569999,0.9331187836941176,0.9372834117665838,0.9537196221072529
65,88.4688548766,0.9374938964147058,0.9397589467114327,0.953878389147813
66,93.77489525799999,0.9486320427970588,0.9417911317319977,0.953797679302808
67,99.39561569840001,0.94682979795,0.9434177137408888,0.9535201088014
68,105.349678615,0.9524737345352942,0.944997415332516,0.953413031991711
69,111.656853219,0.9540542844539216,0.9465691345377272,0.9535063092847759
70,118.338081152,0.9573235430156863,0.9480829783432219,0.9537369404882379
71,125.415546026,0.9588604208529411,0.9499708091846631,0.9545299515191309
72,132.912747068,0.9427141848607843,0.9523903179995614,0.9560265848338191
73,140.854577155,0.9670854448813726,0.9550647135471341,0.9579284639284951
74,149.26740546,0.97216798477549,0.9578368763898011,0.9600608765688879
75,158.179165004,0.9450249176460784,0.9609474278786692,0.9626503350866541
76,167.619445408,0.9649352639156863,0.9640839248531882,0.965367035388355
77,177.619591131,0.9644680409509805,0.9658802967091622,0.966826698491845
78,188.21280554900002,0.9707607803794117,0.9658564539732888,0.9665380558854302
79,199.434261197,0.9915817868921568,0.9650375771228572,0.9655178994357421
80,211.32121655400002,0.9708885087431371,0.9641201571764805,0.964451676934096
81,223.913139748,0.976401241812745,0.963125037842204,0.9633488833432271
82,237.25183960599998,0.9684146294617647,0.9616497813839977,0.9617972616598721
83,251.381604468,0.9507878286588235,0.960045882331956,0.9601406670877901
84,266.34934924,0.9606201247852939,0.9582763427700489,0.9583356728604691
85,282.204771163,0.9413823259392156,0.9561066401013886,0.9561427270964259
86,299.000514822,0.9295187132607842,0.9537488388140967,0.953770146740636
