,distance,pi,fitted,BGS
0,1.0706276069052238,0.6018684282334902,0.6099476116962246,0.8418840530267091
1,1.245041867123013,0.6157153154595536,0.6165264808885996,0.845519035941176
2,1.434147486649386,0.6304600183359312,0.6234048795177776,0.849052730165125
3,1.639181956260983,0.6353665335354989,0.6305457365404298,0.8523953213937759
4,1.8614870037481939,0.626674234380368,0.6379726578869543,0.8556490854008159
5,2.1025173740654792,0.6527139097610934,0.6456190479832259,0.8586826483251859
6,2.363850349056204,0.6433371290300727,0.6534159475346526,0.861394509470013
7,2.6471960690482597,0.6543886381768655,0.6614546626806596,0.864112311228687
8,2.9544087238640797,0.6682621756264739,0.6697120272143193,0.866867539247178
9,3.2874986864780538,0.6853658259715325,0.6780455345533505,0.86943236930394
10,3.64864566872296,0.6896686940487557,0.6864604191042173,0.871955023466179
11,4.040212985135184,0.6921326512869616,0.6948098052250136,0.8742556373923929
12,4.4647630182801255,0.7034380146212036,0.7029441505396232,0.8761866441844329
13,4.925073986761522,0.7220656776719523,0.7109847600408776,0.878169778088119
14,5.42415812564308,0.727523834421629,0.7188209962878043,0.880129936493652
15,5.965281398253548,0.73673143236566,0.726192639932487,0.881719606621991
16,6.551984868367537,0.7295116612825785,0.7331864426657057,0.8832556854574549
17,7.188107872619819,0.7516988986848303,0.7396967763724159,0.8846651008115992
18,7.877813144791343,0.7554888365872633,0.7456749432228298,0.8859613090875079
19,8.625614056378152,0.751929799200899,0.751238679901151,0.8874155295169871
20,9.436404151703096,0.7568086589401696,0.7560538887153053,0.888495335933814
21,10.315489170845543,0.7578891813294912,0.7597855666339961,0.8886729973392679
22,11.268621769944403,0.7446522143427429,0.7626189165732984,0.888262680257478
23,12.30203916608108,0.7465609534490375,0.76524183129509,0.8883349744332092
24,13.422503953087215,0.7446616591141368,0.7679500217904156,0.889269040269632
25,14.637348355372335,0.743088383259043,0.7704231363258489,0.8904506050088971
26,15.954522209364598,0.7530131129625798,0.7727295679162735,0.891888927742686
27,17.38264498655104,0.7523261554078605,0.7750251653143216,0.8937289568640971
28,18.931062198551587,0.7586961254211546,0.7773264573247929,0.8958999050982429
29,20.60990655333673,0.755181770725116,0.779381639138743,0.89791982671587
30,22.430164262789887,0.75552384379227,0.7811928022628045,0.899716220825743
31,24.403746935525323,0.7674455615308247,0.7829244843501959,0.901482059270057
32,26.54356952542202,0.7667783016255496,0.784357723949894,0.902823235858941
33,28.86363484596211,0.7697167693547396,0.7851888388057591,0.9032274791528959
34,31.379125203427954,0.7844717661696142,0.7856078462445538,0.902965405880121
35,34.10650174859808,0.7719690201114057,0.7862500264087315,0.9030045107550201
36,37.06361219709048,0.7762424295485589,0.7871898122339012,0.903441850226082
37,40.269807623266026,0.7880476527212913,0.7881122838553001,0.903777342327023
38,43.746069091981134,0.7853248889250489,0.7894726858313581,0.90470235219578
39,47.515144956856915,0.7955620271060845,0.7915432865831352,0.9066222278758269
40,51.60169972353269,0.7999332838291884,0.794035854681078,0.90908134272469
41,56.03247545205226,0.8078039725957175,0.7966234187064934,0.9115676405465829
42,60.83646675458599,0.8066971269004484,0.7995515543470144,0.9144464486012129
43,66.04511053365866,0.8161152399350482,0.8025602970867053,0.9173089201481072
44,71.6924917025137,0.8094485307751611,0.805080317731964,0.9192788596447191
45,77.81556623382995,0.8171392800573224,0.8075784623079305,0.9210610294677279
46,84.45440299640231,0.8153486446006641,0.8098745872390398,0.9223756869984371
47,91.65244596234469,0.8269991788569663,0.811915813165047,0.923139973901753
48,99.45679850067671,0.8291323938995163,0.8139850311819473,0.923774546207386
49,107.91853161768564,0.8289995940452429,0.8159874079268339,0.9241320849865219
50,117.09301816116393,0.8356607802240354,0.8177855143543884,0.9240076004930792
51,127.04029517552277,0.839532967840674,0.8199224732972471,0.9241944774773471
52,137.82545677900586,0.8383483878405843,0.8225794234467818,0.9249388526853579
53,149.51908013395374,0.8438781156922883,0.8254633092449831,0.9257992992869559
54,162.19768729763553,0.8475493898539597,0.8286674319739864,0.926897319635716
55,175.94424597595506,0.852301105125324,0.8322417478787446,0.928289405372886
56,190.84871245692528,0.8542133092525204,0.8360540101058783,0.929776340764793
57,207.0086202768164,0.8618080359254078,0.8398772157557525,0.931036633188062
58,224.52971847115933,0.8536675898354334,0.8437052344343972,0.932065233961692
59,243.5266635872659,0.864218862400409,0.8477227422667283,0.933117412271754
60,264.12376998673113,0.8637724671545987,0.8518732378321275,0.934118340876269
61,286.4558233478374,0.864697358091376,0.8560014530655379,0.9348698852191429
62,310.6689626913442,0.8757652879285176,0.8600638703917052,0.9353326864516991
63,336.92163670157004,0.8712667771527117,0.8642134694557577,0.9357252027415459
64,365.385640600841,0.8734203606575317,0.8683943681370583,0.935995084999161
65,396.2472403625319,0.8781787143281188,0.8725472638947895,0.936093024168433
66,429.7083916194416,0.8762519513808947,0.8770388098197104,0.9364980784287299
67,465.98806124394576,0.8827202963351112,0.8820003379974205,0.937381899411038
68,505.32366024821897,0.8822285374789847,0.8871620875123751,0.9384335054897299
69,547.9725973813165,0.8947643754845316,0.8924265889686069,0.9395652604270358
70,594.2139635897032,0.8819466026381649,0.8978270131354338,0.9408489616348921
71,644.3503583642121,0.8879179748165154,0.903376329366111,0.942332643901764
72,698.7098699248681,0.8957074708252593,0.9088261492309532,0.9437712186009571
73,757.6482222017564,0.8872956659699686,0.9140580115708047,0.945078251454369
74,821.5511026615733,0.8935805069366657,0.9191091713737615,0.946342076705282
75,890.8366862129621,0.905776399029316,0.9238359620338785,0.947449981881324
