,mid,label,pi,fam_div_jc,rat_div_jc,tajima,sites
0,0.0,Autosomes,0.00646003126345639,0.03526024558733982,0.18943195286415898,-0.17841481419197583,2063684
1,0.08423255810757291,Autosomes,0.00621093715944336,0.03505975499090338,0.18395193071404475,-0.2258628539819992,1696381
2,0.17556024006049165,Autosomes,0.005763163340668689,0.03399507120329892,0.1782777146739515,-0.33338474492900827,1986031
3,0.27458068629033927,Autosomes,0.00546699046908863,0.03383244044668635,0.17379884548651128,-0.4193643508416962,2315187
4,0.3819418780110806,Autosomes,0.0053098279954041944,0.03380917382339228,0.17311804344703402,-0.44792646838651373,2471773
5,0.49834637755193745,Autosomes,0.005754491687909862,0.034326017780982855,0.17246331535111867,-0.40951418064934336,2535590
6,0.6245559258643523,Autosomes,0.0056436721633233355,0.034330791807813,0.17372667806907585,-0.44929314890967853,2825290
7,0.7613964272887233,Autosomes,0.00568928114274069,0.03439325228727196,0.17274621375974428,-0.4601921325613007,2972046
8,0.9097633542007921,Autosomes,0.005706482345607708,0.034065513230664125,0.1713406235653062,-0.4873991867744725,3182913
9,1.0706276069052238,Autosomes,0.005758913271078934,0.03457769811655174,0.17214527955345507,-0.47532215029537506,3407952
10,1.245041867123013,Autosomes,0.005844134586429724,0.03414838987734584,0.1705705383242772,-0.4886149166652405,3466232
11,1.434147486649386,Autosomes,0.005961337150950631,0.0346985241457531,0.17071047554991173,-0.4932333108237949,3774909
12,1.639181956260983,Autosomes,0.006057920861817918,0.03459805635511627,0.17129033156304188,-0.4901630177748668,3941983
13,1.861487003748194,Autosomes,0.005992618132984448,0.03457234245400578,0.16989808634517944,-0.5269503891571841,4132017
14,2.102517374065479,Autosomes,0.00619113168240017,0.03444219931954939,0.1703218105047505,-0.48610724668948885,4037183
15,2.3638503490562037,Autosomes,0.006193803202503652,0.03469744028284147,0.16995632843472847,-0.5079779110623132,4427720
16,2.64719606904826,Autosomes,0.006193874569748282,0.03448789748015167,0.16902468643291252,-0.5096942961801616,4492780
17,2.9544087238640793,Autosomes,0.006322111744942827,0.03464714287308256,0.1685792710770998,-0.5151830690223562,4949254
18,3.287498686478054,Autosomes,0.00649655546052622,0.03476239523103392,0.16900410528340337,-0.48453007154141603,4808549
19,3.64864566872296,Autosomes,0.006544513511453939,0.034846712002068424,0.16933757710588648,-0.5029533584368853,5005936
20,4.040212985135184,Autosomes,0.006710705815678189,0.03495731392644562,0.1689023539754929,-0.4912113872408274,5521188
21,4.4647630182801255,Autosomes,0.006680681323421635,0.03497577552669143,0.1696329321683974,-0.5064754414704601,5629570
22,4.925073986761522,Autosomes,0.006790911399300115,0.03521706841117967,0.16938507787423615,-0.511016764252456,5699614
23,5.424158125643081,Autosomes,0.006965842241980745,0.03508429536501263,0.1682842315870272,-0.4838907840875389,5742533
24,5.965281398253548,Autosomes,0.006976230552770346,0.035358130035424026,0.1694983706724802,-0.5004216795726341,5508314
25,6.551984868367538,Autosomes,0.0069928176704716636,0.03523779453252982,0.16958608823569804,-0.49607683094385063,5533163
26,7.188107872619819,Autosomes,0.007095863561232243,0.035386130315789535,0.16917019090178087,-0.48555780773516516,5807752
27,7.877813144791343,Autosomes,0.007248829215089262,0.035603993431865155,0.17026876498751164,-0.4776076077094882,5506079
28,8.625614056378152,Autosomes,0.007175383535610196,0.03542435999060034,0.16889411512161817,-0.49661854049905274,5784984
29,9.436404151703096,Autosomes,0.007127026948110196,0.0357461104888798,0.1692197162387169,-0.505484639451534,5382262
30,10.315489170845543,Autosomes,0.007270629873224727,0.03564708729680864,0.16928660989477579,-0.4970360362202311,5617437
31,11.268621769944403,Autosomes,0.007180236898018013,0.03556484418481184,0.16973034500090237,-0.480403718213752,5506700
32,12.30203916608108,Autosomes,0.007141744830349017,0.03564925185132854,0.1692702609879794,-0.5008407865106304,5541189
33,13.422503953087217,Autosomes,0.007122063085075524,0.035404853896196964,0.17037466960225925,-0.5036385465614158,5327686
34,14.637348355372337,Autosomes,0.00711257907747657,0.03550354061914568,0.16960040932190112,-0.47922794099101035,5359509
35,15.954522209364598,Autosomes,0.0071903363433258915,0.035635207633833405,0.1693276173176764,-0.48884756597648316,5422121
36,17.38264498655104,Autosomes,0.00720757287895254,0.03554545206424521,0.16979237195499153,-0.4897484404411406,5366041
37,18.931062198551583,Autosomes,0.007195003314466954,0.03550316642383361,0.1696456129397699,-0.4903710050628223,5399217
38,20.60990655333673,Autosomes,0.007270781919461423,0.035767128717726235,0.16960844168515737,-0.49074445210165796,5730500
39,22.43016426278989,Autosomes,0.007201707497891669,0.03566067250125029,0.170326946386995,-0.4994141055731159,5481138
40,24.40374693552532,Autosomes,0.007335199153373741,0.03577193725587584,0.17002704478519695,-0.4792652306055278,5836068
41,26.54356952542202,Autosomes,0.007300654031493191,0.03550299782704038,0.16899627296948486,-0.48748434271854296,5727223
42,28.863634845962107,Autosomes,0.00736813429862764,0.03576432328645576,0.16940824633497373,-0.4851914380696313,5888047
43,31.379125203427954,Autosomes,0.007486087922873375,0.035747737746227054,0.16939478117239934,-0.469112381696145,5979602
44,34.10650174859808,Autosomes,0.007384243420376828,0.035876441835387164,0.16958901391052278,-0.48823135696841485,5938362
45,37.06361219709048,Autosomes,0.007417347418280236,0.03598768911079345,0.16924287300597443,-0.5029457082614381,6184998
46,40.269807623266026,Autosomes,0.007531340475292528,0.035899421787916365,0.16964022462107475,-0.47029135986474674,6189117
47,43.746069091981134,Autosomes,0.00749643883908574,0.0359177146470054,0.16947234006333192,-0.482949727565977,6372774
