label,key,start,mid,end,pi,xsi,pi2,fwh,theta_W,tajima,KZl,sites
real,360,359,359,360,0.00768992472187,0.750573924795,0.257064738988,0.0077426773602,0.00770389065123,-0.00586596209754,-0.011639031263,4079152
real,1230,1229,1229,1230,0.00778259520044,0.746143265925,0.252592894839,0.00764929163466,0.00777737112925,0.00217310249031,0.0291278054662,507742
real,2280,2279,2279,2280,0.00666533914543,0.721725119563,0.279728948588,0.00621314268908,0.0071608204358,-0.222057494519,0.106359453899,13173
real,2760,2759,2759,2760,0.0118067887984,0.590636672326,0.249081884062,0.0075740962092,0.00888544032551,0.965280895739,0.727585017927,824
real,1830,1829,1829,1830,0.00732842663362,0.765439292117,0.236636916877,0.00747642357613,0.00741668489233,-0.0384739910236,-0.0338866237503,124752
real,240,239,239,240,0.00765799278742,0.749324765263,0.252643494693,0.00761571612148,0.00763870441074,0.00817070433402,0.00940737005136,6511719
real,2520,2519,2519,2520,0.00985201005025,0.659644097222,0.399979597562,0.00867060301508,0.00987565032644,-0.00719445303965,0.187444708457,1000
real,900,899,899,900,0.00766679457369,0.757858807817,0.248478378156,0.00782126651136,0.00770487854195,-0.015993049276,-0.0340752606201,1247818
real,780,779,779,780,0.00765362997847,0.746280001848,0.254160114432,0.00754792735046,0.00764646400694,0.00303231288769,0.0234955572654,1449388
real,2040,2039,2039,2040,0.00886341096868,0.73751965812,0.243298384453,0.00838192214778,0.00818164596344,0.269051435622,0.0997898711168,43870
real,840,839,839,840,0.00789218881325,0.752500212455,0.258118740891,0.00811815071622,0.00777916896714,0.0470085602814,-0.0493694212263,1255907
real,30,29,29,30,0.00698340065662,0.751042742406,0.249190001528,0.00689905158517,0.00719669580963,-0.0959041888683,0.0199223820828,73141520
real,2670,2669,2669,2670,0.0079060744901,0.675855018587,0.271673599103,0.0056913242684,0.010015872542,-0.624219405658,0.341178903166,816
real,1530,1529,1529,1530,0.00756179485001,0.755743656526,0.253585539347,0.0077583977041,0.00759902181382,-0.0158454795045,-0.043956344575,242845
real,510,509,509,510,0.00762158862909,0.7502552955,0.252623939897,0.00758052512106,0.00767368100186,-0.0219656740048,0.00909555249166,2737877
