,mid,label,pi,fam_div_jc,rat_div_jc,tajima,sites
0,-0.0,autsoomes,0.0065046772346,0.0351954787729,0.165740480311,-0.547085701006,6044046
1,0.0,autsoomes,0.00652895557525,0.0353662014195,0.165414568644,-0.547441887977,6005591
2,-0.0593060052991,autsoomes,0.00611604493466,0.0343630377872,0.160704451079,-0.588471865052,6044800
3,0.0593060052991,autsoomes,0.00612761238245,0.0344739076314,0.160912839409,-0.597295388295,6018916
4,-0.122129212863,autsoomes,0.00619787118886,0.0343766352287,0.16010184515,-0.607454926753,5889163
5,0.122129212863,autsoomes,0.00618823512162,0.0344933569913,0.160139514321,-0.589967855217,5908309
6,-0.188678213907,autsoomes,0.00621909526918,0.0342643217721,0.160839398113,-0.597563337876,5840104
7,0.188678213907,autsoomes,0.00622153061889,0.0344690306809,0.160590938089,-0.59113118808,5826955
8,-0.25917397036,autsoomes,0.00633637729283,0.0343624253424,0.160901301414,-0.589159343681,5852004
9,0.25917397036,autsoomes,0.0063414173205,0.0344282132593,0.161311631151,-0.599104723633,5852844
10,-0.333850548519,autsoomes,0.00640155197783,0.0346020592965,0.161512016953,-0.597216972222,5786138
11,0.333850548519,autsoomes,0.00643387450261,0.034791301548,0.161934068552,-0.602860513987,5807626
12,-0.412955896217,autsoomes,0.00648840149458,0.034609579797,0.161719730473,-0.597768809685,5925464
13,0.412955896217,autsoomes,0.00647582696351,0.0346649503849,0.161859161828,-0.600422918471,5906445
14,-0.496752666086,autsoomes,0.0065397484741,0.0347061628888,0.162389396853,-0.599335900702,5896850
15,0.496752666086,autsoomes,0.00658318041618,0.0349373519907,0.162391362872,-0.591697298784,5902491
16,-0.585519087632,autsoomes,0.00665377883505,0.0351786153077,0.163448910632,-0.603463474665,5651489
17,0.585519087632,autsoomes,0.00668472568118,0.0350949645227,0.163518358607,-0.588851847274,5623143
18,-0.679549891045,autsoomes,0.00672479926915,0.035165750342,0.164203436601,-0.586135833973,5678047
19,0.679549891045,autsoomes,0.00675394087504,0.0353869413998,0.164841486293,-0.592693870412,5666902
20,-0.779157285784,autsoomes,0.00680916038492,0.0355266580683,0.165486981984,-0.584311824979,5553375
21,0.779157285784,autsoomes,0.00680994343121,0.0356101813119,0.16524412521,-0.590119637852,5533496
22,-0.884671997202,autsoomes,0.00689434057619,0.0356837974109,0.166317155368,-0.590042806627,5513310
23,0.884671997202,autsoomes,0.0069123313577,0.0356746976483,0.166215911176,-0.583875274138,5501164
