,distance,label,pi,fam_div_jc,rat_div_jc,tajima,sites
25,750,Autosomes,0.00838888593941,0.0366860676369,0.169291203482,-0.466072182005,2275155
26,780,Autosomes,0.00823375290897,0.0364201010227,0.169961212965,-0.487475720139,2108835
27,810,Autosomes,0.00846477775606,0.036780545624,0.170733835427,-0.463848084846,1948055
28,840,Autosomes,0.00840905565347,0.0365049145631,0.169570300395,-0.453985095881,1791767
29,870,Autosomes,0.00831871682175,0.0369817810736,0.169658792561,-0.495294167349,1600119
30,900,Autosomes,0.00837835092279,0.0361917164088,0.168018478217,-0.463180678365,1532023
31,930,Autosomes,0.00842095115688,0.0363984579574,0.167582851163,-0.429444693515,1431521
32,960,Autosomes,0.00843399002729,0.0367822260194,0.167763438791,-0.458124029396,1304338
33,990,Autosomes,0.00844850329882,0.0368361439095,0.168620501587,-0.467820742785,1273404
34,1020,Autosomes,0.0083689917624,0.0366490775078,0.168832936923,-0.477471606019,1203672
35,1050,Autosomes,0.00844531746905,0.0365175069528,0.169266034654,-0.45032750309,1113719
36,1080,Autosomes,0.00828326989091,0.0366919400721,0.16878067866,-0.513051734001,1093919
37,1110,Autosomes,0.00858570138684,0.0368356229296,0.168419136495,-0.444820930435,1054647
38,1140,Autosomes,0.00843690682042,0.0363550741417,0.167998928481,-0.454438265081,950969
39,1170,Autosomes,0.00837602231154,0.0365624858812,0.167250285745,-0.461610918657,929479
40,1200,Autosomes,0.00849573832994,0.037208178582,0.168491220182,-0.474336690687,909552
41,1230,Autosomes,0.00846933381315,0.0366322317307,0.168979948203,-0.479219421016,843589
42,1260,Autosomes,0.00847876863482,0.0372674614841,0.1672526272,-0.461167391466,775868
43,1290,Autosomes,0.00875478382957,0.0370176159401,0.168275903744,-0.408649789009,759934
44,1320,Autosomes,0.00853870179454,0.0367161440532,0.169337826902,-0.424361143377,688604
45,1350,Autosomes,0.00844688467697,0.0371796780021,0.166880228612,-0.491675627382,661398
46,1380,Autosomes,0.00855124570379,0.0367264774016,0.166533584534,-0.478227038608,618078
47,1410,Autosomes,0.00857673929255,0.037033935303,0.167795467189,-0.472143507695,598902
48,1440,Autosomes,0.00848152202041,0.0367530149506,0.167643902984,-0.499687348409,562355
49,1470,Autosomes,0.00867097984257,0.0369995502211,0.16716359449,-0.440652094213,552245
50,1500,Autosomes,0.00865650285637,0.0367713455149,0.168522193699,-0.442650251745,516435
51,1530,Autosomes,0.00842932344354,0.0366437921433,0.165462071122,-0.464289784214,494701
52,1560,Autosomes,0.00845215787359,0.0366882748663,0.166515583492,-0.472499470626,450491
53,1590,Autosomes,0.00836705272653,0.0364827639618,0.167277030025,-0.445843846474,437915
54,1620,Autosomes,0.00840013687698,0.0362478684971,0.164692187483,-0.445424143243,424661
55,1650,Autosomes,0.00868805323158,0.0368986240005,0.167916418635,-0.454899861199,405964
56,1680,Autosomes,0.008543537952,0.036865879771,0.166948016876,-0.441348961179,361951
57,1710,Autosomes,0.00868232099517,0.0367774507859,0.164374826885,-0.458849685537,370323
58,1740,Autosomes,0.00853146727708,0.0367527235121,0.166127901017,-0.480762849815,346226
59,1770,Autosomes,0.00861559545082,0.0375894200964,0.168309410923,-0.502691841832,317841
60,1800,Autosomes,0.00859996550023,0.036731005463,0.166186264969,-0.477190917188,324945
61,1830,Autosomes,0.00861588424861,0.0366225440739,0.165932642828,-0.476012346533,290772
62,1860,Autosomes,0.00847417162165,0.0361255376277,0.163429852005,-0.466877955298,286368
63,1890,Autosomes,0.00867138956733,0.0367729766208,0.166834695762,-0.473132951486,266176
64,1920,Autosomes,0.00861289523541,0.0364866251446,0.165979355974,-0.460689291538,266024
65,1950,Autosomes,0.00840750766299,0.0362524174951,0.165682973259,-0.47964125482,251482
66,1980,Autosomes,0.00850828881803,0.0363319755994,0.165319600381,-0.479914328098,263097
67,2010,Autosomes,0.00843137965473,0.0370195024047,0.167892169874,-0.487241471497,233827
68,2040,Autosomes,0.0089544359785,0.0370244223713,0.16820142329,-0.446698881132,218046
69,2070,Autosomes,0.00848615602201,0.0364739940687,0.165148046179,-0.426405862209,204824
70,2100,Autosomes,0.00843040322672,0.0366002831286,0.16519451123,-0.470321797734,200719
71,2130,Autosomes,0.00818780505996,0.0361380212527,0.16485421997,-0.564890407953,184886
72,2160,Autosomes,0.00832198727546,0.0366115499469,0.164177100243,-0.504992939971,186246
73,2190,Autosomes,0.00855155621345,0.0356942876079,0.163432496571,-0.423681206545,189654
74,2220,Autosomes,0.00840776380911,0.0362217364861,0.164500465022,-0.519014733938,173157
75,2250,Autosomes,0.00854296730319,0.036518345912,0.165491677605,-0.445215591094,177199
76,2280,Autosomes,0.00835912013182,0.0365294395849,0.166096873583,-0.459599307236,166769
77,2310,Autosomes,0.0081786667096,0.0360332395664,0.168357688868,-0.475938604334,153661
78,2340,Autosomes,0.00851583826325,0.0364857748395,0.164963727409,-0.451157310169,163538
79,2370,Autosomes,0.00875014903228,0.0370307072517,0.167263282311,-0.454072254049,158920
80,2400,Autosomes,0.00839843925162,0.0372155427197,0.166971607346,-0.429129500448,158453
81,2430,Autosomes,0.00853458316008,0.0358859351143,0.167440337044,-0.42485441617,139865
82,2460,Autosomes,0.00859068392326,0.036480421168,0.167283110201,-0.469936680893,150053
83,2490,Autosomes,0.00832185686351,0.0362789708726,0.167503819581,-0.43132797914,134715
84,2520,Autosomes,0.00821701322006,0.0356621191283,0.164524173519,-0.456796069773,131017
85,2550,Autosomes,0.00864836182079,0.0362447973226,0.166865626293,-0.397398103628,135489
86,2580,Autosomes,0.00850896251403,0.0375104682561,0.167868671272,-0.439618404893,135318
87,2610,Autosomes,0.00882267306655,0.0369970269396,0.166386217957,-0.417139712704,113160
88,2640,Autosomes,0.00859380280558,0.0365119291239,0.163866703075,-0.471994468343,115244
89,2670,Autosomes,0.00883189644936,0.0375397956319,0.166555180552,-0.348593219996,117463
90,2700,Autosomes,0.00880403905452,0.0372732077559,0.167626433532,-0.401527422487,111407
91,2730,Autosomes,0.0085538118709,0.0368171482616,0.169900778238,-0.431136534608,105906
92,2760,Autosomes,0.00859374424128,0.0366994204563,0.16861393198,-0.472677221827,107103
93,2790,Autosomes,0.00886139426976,0.0371238234864,0.169922019034,-0.418666088205,102540
94,2820,Autosomes,0.00928239234544,0.0361313634141,0.164594961345,-0.306805402447,101999
95,2850,Autosomes,0.00896788149108,0.0379624919154,0.167724709748,-0.390423429521,101681
96,2880,Autosomes,0.00879626858823,0.0368456792321,0.168637359072,-0.488146599068,92337
97,2910,Autosomes,0.008398215057,0.0365464845063,0.167000057618,-0.48804700714,88589
98,2940,Autosomes,0.00870978443072,0.0373006488873,0.166835112177,-0.414810553956,107727
99,2970,Autosomes,0.00864382699156,0.0364403806342,0.166335826887,-0.430703342379,3358938
