,dist,pi
0,32551,0.00539221052632
1,-47651,0.00635431578947
2,-10451,0.00351105263158
3,15351,0.00398315789474
4,66951,0.00744389473684
5,11851,0.00355547368421
6,-3251,0.00303921052632
7,56551,0.00679052631579
8,-64651,0.00711863157895
9,42851,0.00616473684211
10,35251,0.00547842105263
11,59751,0.00709531578947
12,-35851,0.005612
13,-12251,0.00358389473684
14,29151,0.00508547368421
15,61951,0.00732868421053
16,-29951,0.00532742105263
17,57951,0.00659878947368
18,-55851,0.00641457894737
19,-47351,0.00653573684211
20,-23351,0.00445226315789
21,68951,0.00757542105263
22,-34251,0.00539305263158
23,-39851,0.00586468421053
24,45251,0.00616510526316
25,3951,0.00297515789474
26,17451,0.00406568421053
27,-60451,0.007126
28,17751,0.00423573684211
29,2351,0.00308257894737
30,-9151,0.00367036842105
31,-18551,0.00417447368421
32,-42751,0.00604305263158
33,-22251,0.00466894736842
34,28451,0.00502510526316
35,-14351,0.00397657894737
36,3151,0.00270305263158
37,-7351,0.00326442105263
38,451,0.00278531578947
39,27851,0.00493736842105
40,-27651,0.00493126315789
41,-40351,0.00593578947368
42,-15451,0.00398694736842
43,31651,0.00524284210526
44,40051,0.00571763157895
45,52751,0.00646842105263
46,20951,0.00444089473684
47,-37351,0.00541573684211
48,-38651,0.00581926315789
49,-36651,0.00562310526316
50,5351,0.00314531578947
51,67551,0.00749457894737
52,26651,0.00466010526316
53,63551,0.00702326315789
54,-46851,0.00640705263158
55,-41951,0.00600310526316
56,-12451,0.00364884210526
57,-26751,0.00466063157895
58,66851,0.00738357894737
59,-8851,0.00336263157895
60,10551,0.00344842105263
61,60351,0.00686647368421
62,-62951,0.00715173684211
63,43851,0.00578657894737
64,-4051,0.00292605263158
65,25351,0.00458826315789
66,-9451,0.00341147368421
67,42351,0.00606842105263
68,42451,0.00582252631579
69,56451,0.00685357894737
70,-34551,0.00570521052632
71,-35351,0.00537821052632
72,-10851,0.00358068421053
73,52051,0.00676947368421
74,2251,0.00303063157895
75,38651,0.00549821052632
76,48451,0.00652947368421
77,-1151,0.002983
78,-38451,0.00569289473684
79,-2451,0.002762
80,8851,0.00320984210526
81,23551,0.00478668421053
82,-551,0.00279389473684
83,-41451,0.00600205263158
84,-44951,0.00606768421053
85,-31551,0.00537531578947
86,3351,0.00298005263158
87,-34951,0.00516273684211
88,-55751,0.00680126315789
89,8351,0.00325163157895
90,15651,0.003859
91,-24251,0.00460131578947
92,69551,0.00766042105263
93,57851,0.00677531578947
94,-30051,0.00485126315789
95,-24351,0.00427242105263
96,65351,0.00750884210526
97,-38751,0.00556873684211
98,-40251,0.00583347368421
99,19351,0.00410805263158
100,-3151,0.00299910526316
101,33051,0.00513431578947
102,-39751,0.00603694736842
103,-10051,0.00334894736842
104,57251,0.00668236842105
105,46151,0.00633968421053
106,-13951,0.00377568421053
107,14751,0.00407931578947
108,-8051,0.00344347368421
109,52151,0.00643663157895
110,68551,0.00794021052632
111,21951,0.00451410526316
112,41751,0.00586463157895
113,-20251,0.00422810526316
114,55551,0.00672468421053
115,13051,0.00388363157895
116,-61351,0.00692847368421
117,58651,0.00664373684211
118,-9651,0.00336147368421
119,55251,0.00666694736842
120,39651,0.00580268421053
121,-7651,0.00340631578947
122,-56751,0.00680005263158
123,8251,0.00329663157895
124,-25751,0.00465684210526
125,29651,0.00509815789474
126,-39551,0.00597631578947
127,-4851,0.00323084210526
128,17851,0.00420115789474
129,14351,0.00377636842105
130,-22151,0.00462273684211
131,8151,0.00329284210526
132,3551,0.00287715789474
133,13951,0.00366257894737
134,16651,0.00387115789474
135,-6751,0.00335805263158
136,48351,0.00671189473684
137,-61451,0.00739936842105
138,23851,0.00478342105263
139,-48951,0.00652768421053
140,-60051,0.00716626315789
141,57051,0.00691431578947
142,751,0.00279221052632
143,-46651,0.00638731578947
144,-52451,0.006569
145,49451,0.00654257894737
146,67951,0.00755878947368
147,18651,0.004338
148,-29551,0.00487152631579
149,25851,0.00473773684211
150,-64451,0.00737463157895
151,24451,0.00488378947368
152,-30451,0.00523963157895
153,-35451,0.00567973684211
154,-48151,0.00621084210526
155,15751,0.00414226315789
156,-54751,0.00676631578947
157,47751,0.00614426315789
158,-5151,0.00308189473684
159,61651,0.00700905263158
160,-61551,0.00733184210526
161,-66251,0.00708489473684
162,65851,0.00687921052632
163,-57451,0.00704526315789
164,40151,0.00566810526316
165,-66651,0.00724563157895
166,-32551,0.00513821052632
167,-5351,0.00311178947368
168,-5451,0.00321310526316
169,48651,0.00637168421053
170,25151,0.00495105263158
171,-33351,0.00523563157895
172,-63351,0.00741063157895
173,60851,0.00721210526316
174,34951,0.00530852631579
175,27151,0.00489405263158
176,39551,0.005929
177,-43951,0.006061
178,-62451,0.00719221052632
179,-23151,0.00468515789474
180,29251,0.00509552631579
181,-31751,0.00524763157895
182,63651,0.00769642105263
183,13551,0.00396352631579
184,-39251,0.00561947368421
185,29551,0.00516873684211
186,34051,0.00522626315789
187,60951,0.00697484210526
188,-27051,0.00485084210526
189,-10551,0.00363815789474
190,-16651,0.00403621052632
191,43451,0.00568831578947
192,29451,0.00491326315789
193,48851,0.00623363157895
194,-60551,0.00677552631579
195,-35551,0.00544415789474
196,-49651,0.00658310526316
197,-32051,0.00512978947368
198,-17451,0.00412526315789
199,-27451,0.00491515789474
200,-14951,0.00402473684211
201,6751,0.00319194736842
202,7751,0.00316321052632
203,40751,0.00568652631579
204,51351,0.00658968421053
205,-63551,0.00748568421053
206,53551,0.00668531578947
207,35551,0.00525447368421
208,55451,0.00679847368421
209,-44651,0.00621515789474
210,30951,0.00543263157895
211,65751,0.00768136842105
212,-48851,0.00644736842105
213,23651,0.00457121052632
214,-68451,0.00732294736842
215,65651,0.00760578947368
216,33351,0.00527894736842
217,-51651,0.00664057894737
218,-40851,0.00584642105263
219,55151,0.00678715789474
220,-15751,0.00392810526316
221,46351,0.00614615789474
222,7051,0.00304015789474
223,34751,0.005239
224,64951,0.00727810526316
225,27951,0.00502189473684
226,60151,0.00715615789474
227,-16551,0.00412963157895
228,-33951,0.00543157894737
229,-5551,0.00311121052632
230,-61751,0.00708294736842
231,-46351,0.00632194736842
232,-67351,0.00747278947368
233,40851,0.00613468421053
234,-58751,0.00693531578947
235,-21751,0.00442315789474
236,1851,0.00272831578947
237,-18851,0.00416315789474
238,8751,0.00328805263158
239,-20051,0.00435968421053
240,-17151,0.00404510526316
241,7251,0.00323089473684
242,6451,0.00317384210526
243,-41151,0.00612542105263
244,-54051,0.00664526315789
245,-35951,0.00550084210526
246,-7051,0.00320684210526
247,62451,0.00746084210526
248,-47551,0.00625278947368
249,48551,0.00618942105263
250,19851,0.00444910526316
251,59551,0.00713273684211
252,22451,0.00444105263158
253,-51451,0.00660426315789
254,-52151,0.00671994736842
255,-3051,0.00303921052632
256,-851,0.00276152631579
257,-19251,0.00404515789474
258,-19351,0.00419257894737
259,2551,0.00296157894737
260,-11051,0.00335652631579
261,53451,0.00669957894737
262,-58251,0.00689678947368
263,-17751,0.00409347368421
264,53951,0.00679578947368
265,-13251,0.00383478947368
266,18551,0.004229
