,dist,pi
0,32551,0.00954947368421
1,-47651,0.0100236315789
2,-10451,0.009945
3,15351,0.00946263157895
4,66951,0.00975889473684
5,11851,0.00980478947368
6,-3251,0.00930573684211
7,56551,0.00948915789474
8,-64651,0.0101154210526
9,42851,0.00976968421053
10,35251,0.00960231578947
11,59751,0.0103685263158
12,-35851,0.00971189473684
13,-12251,0.00979578947368
14,29151,0.00992515789474
15,61951,0.00961257894737
16,-29951,0.00958831578947
17,57951,0.00991557894737
18,-55851,0.009972
19,-47351,0.009726
20,-23351,0.00968921052632
21,68951,0.0101995789474
22,-34251,0.00996336842105
23,-39851,0.00973131578947
24,45251,0.00995684210526
25,3951,0.00955989473684
26,17451,0.00990721052632
27,-60451,0.0101527894737
28,17751,0.00973105263158
29,2351,0.00927273684211
30,-9151,0.00942989473684
31,-18551,0.00971163157895
32,-42751,0.00950484210526
33,-22251,0.00943721052632
34,28451,0.0100474736842
35,-14351,0.00969457894737
36,3151,0.00969473684211
37,-7351,0.00956557894737
38,451,0.00916457894737
39,27851,0.0102915789474
40,-27651,0.00972452631579
41,-40351,0.00967784210526
42,-15451,0.00980578947368
43,31651,0.00991826315789
44,40051,0.009706
45,52751,0.0100289473684
46,20951,0.00967315789474
47,-37351,0.00986863157895
48,-38651,0.0107653684211
49,-36651,0.00945310526316
50,5351,0.0100602631579
51,67551,0.0101258947368
52,26651,0.0100198421053
53,63551,0.00997042105263
54,-46851,0.0101275789474
55,-41951,0.00990078947368
56,-12451,0.00987178947368
57,-26751,0.0103359473684
58,66851,0.00986884210526
59,-8851,0.00951305263158
60,10551,0.00943336842105
61,60351,0.00993247368421
62,-62951,0.0102156315789
63,43851,0.00992778947368
64,-4051,0.009548
65,25351,0.00965742105263
66,-9451,0.00993031578947
67,42351,0.0100011578947
68,42451,0.00978584210526
69,56451,0.00995221052632
70,-34551,0.00999373684211
71,-35351,0.0100047368421
72,-10851,0.009861
73,52051,0.0101347368421
74,2251,0.00916510526316
75,38651,0.00968878947368
76,48451,0.00998389473684
77,-1151,0.00901731578947
78,-38451,0.00991163157895
79,-2451,0.00948152631579
80,8851,0.0100025263158
81,23551,0.009744
82,-551,0.00922173684211
83,-41451,0.00969721052632
84,-44951,0.00986431578947
85,-31551,0.0102006842105
86,3351,0.00916331578947
87,-34951,0.00998989473684
88,-55751,0.00962963157895
89,8351,0.00986163157895
90,15651,0.0100668947368
91,-24251,0.00980621052632
92,69551,0.00979221052632
93,57851,0.00995847368421
94,-30051,0.00999763157895
95,-24351,0.00971694736842
96,65351,0.0101315789474
97,-38751,0.0101583157895
98,-40251,0.00974594736842
99,19351,0.0101449473684
100,-3151,0.00921715789474
101,33051,0.0100135263158
102,-39751,0.00954673684211
103,-10051,0.00946657894737
104,57251,0.00968352631579
105,46151,0.0100018947368
106,-13951,0.0100331578947
107,14751,0.00998315789474
108,-8051,0.00927831578947
109,52151,0.0101974210526
110,68551,0.00995552631579
111,21951,0.00989878947368
112,41751,0.0100917894737
113,-20251,0.00956547368421
114,55551,0.0102353684211
115,13051,0.0101092631579
116,-61351,0.00970678947368
117,58651,0.00992484210526
