,dist,pi
0,32551,0.00888357894737
1,-47651,0.00930952631579
2,-10451,0.00665984210526
3,15351,0.00776342105263
4,66951,0.00964210526316
5,11851,0.00671426315789
6,-3251,0.00405631578947
7,56551,0.00984489473684
8,-64651,0.00964978947368
9,42851,0.00954447368421
10,35251,0.00932915789474
11,59751,0.009045
12,-35851,0.00941626315789
13,-12251,0.00700336842105
14,29151,0.00890552631579
15,61951,0.00973573684211
16,-29951,0.00915931578947
17,57951,0.00983415789474
18,-55851,0.00931457894737
19,-47351,0.00961052631579
20,-23351,0.00854326315789
21,68951,0.00990457894737
22,-34251,0.00931315789474
23,-39851,0.00959915789474
24,45251,0.00968747368421
25,3951,0.00412357894737
26,17451,0.00843015789474
27,-60451,0.00920942105263
28,17751,0.00825236842105
29,2351,0.00392026315789
30,-9151,0.00623747368421
31,-18551,0.00785063157895
32,-42751,0.00964563157895
33,-22251,0.00880873684211
34,28451,0.00877621052632
35,-14351,0.007498
36,3151,0.00415752631579
37,-7351,0.00548863157895
38,451,0.00302942105263
39,27851,0.00923915789474
40,-27651,0.00855705263158
41,-40351,0.009235
42,-15451,0.00766094736842
43,31651,0.00930131578947
44,40051,0.00936510526316
45,52751,0.00974847368421
46,20951,0.00876910526316
47,-37351,0.00946084210526
48,-38651,0.00893268421053
49,-36651,0.00958531578947
50,5351,0.00487057894737
51,67551,0.00938710526316
52,26651,0.00893410526316
53,63551,0.00957168421053
54,-46851,0.00948984210526
55,-41951,0.00943105263158
56,-12451,0.00687952631579
57,-26751,0.00895615789474
58,66851,0.00945021052632
59,-8851,0.00599610526316
60,10551,0.00679973684211
61,60351,0.00950094736842
62,-62951,0.00983821052632
63,43851,0.00958636842105
64,-4051,0.00449157894737
65,25351,0.00906821052632
66,-9451,0.00619142105263
67,42351,0.00923568421053
68,42451,0.00928152631579
69,56451,0.00993242105263
70,-34551,0.00935563157895
71,-35351,0.00954731578947
72,-10851,0.00679294736842
73,52051,0.00945294736842
74,2251,0.00366315789474
75,38651,0.00893042105263
76,48451,0.009567
77,-1151,0.00329652631579
78,-38451,0.00944389473684
79,-2451,0.00375557894737
80,8851,0.00602657894737
81,23551,0.00866226315789
82,-551,0.00297226315789
83,-41451,0.00953010526316
84,-44951,0.00981763157895
85,-31551,0.00919394736842
86,3351,0.00427252631579
87,-34951,0.00950031578947
88,-55751,0.00921715789474
89,8351,0.00608242105263
90,15651,0.00762857894737
91,-24251,0.00879905263158
92,69551,0.00996073684211
93,57851,0.00974331578947
94,-30051,0.00910563157895
95,-24351,0.00916589473684
96,65351,0.00937215789474
97,-38751,0.00900152631579
98,-40251,0.00959031578947
99,19351,0.00834084210526
100,-3151,0.00407010526316
101,33051,0.00891289473684
102,-39751,0.009073
103,-10051,0.00630105263158
104,57251,0.00968373684211
105,46151,0.00964352631579
106,-13951,0.007274
107,14751,0.007463
108,-8051,0.00599173684211
109,52151,0.00920610526316
110,68551,0.00967357894737
111,21951,0.00826278947368
112,41751,0.00945973684211
113,-20251,0.00836494736842
114,55551,0.00964931578947
115,13051,0.00757663157895
116,-61351,0.00992378947368
117,58651,0.00939247368421
118,-9651,0.00638042105263
119,55251,0.00963368421053
120,39651,0.00979815789474
121,-7651,0.00572457894737
122,-56751,0.00972110526316
123,8251,0.00637784210526
124,-25751,0.00894768421053
125,29651,0.00917105263158
126,-39551,0.00897389473684
127,-4851,0.00470289473684
128,17851,0.00799405263158
129,14351,0.00759578947368
130,-22151,0.00868747368421
131,8151,0.00602047368421
132,3551,0.00401742105263
133,13951,0.00748136842105
134,16651,0.008187
135,-6751,0.00531036842105
136,48351,0.0101351052632
137,-61451,0.00976678947368
138,23851,0.00885310526316
139,-48951,0.00968189473684
140,-60051,0.00972752631579
141,57051,0.00961068421053
142,751,0.00305973684211
143,-46651,0.00949657894737
144,-52451,0.00923657894737
145,49451,0.0100423684211
146,67951,0.00906547368421
147,18651,0.00815215789474
148,-29551,0.00921978947368
149,25851,0.00902757894737
150,-64451,0.0100204736842
151,24451,0.00883426315789
152,-30451,0.00930257894737
153,-35451,0.00954931578947
154,-48151,0.00972021052632
155,15751,0.00787147368421
156,-54751,0.00976542105263
157,47751,0.0101243684211
158,-5151,0.00495436842105
159,61651,0.00943531578947
160,-61551,0.00979584210526
161,-66251,0.00999042105263
162,65851,0.00988468421053
163,-57451,0.00971242105263
164,40151,0.00947968421053
165,-66651,0.00957378947368
166,-32551,0.00936394736842
167,-5351,0.00487178947368
168,-5451,0.004646
169,48651,0.00950247368421
170,25151,0.00863789473684
171,-33351,0.00896021052632
172,-63351,0.00954894736842
173,60851,0.00962768421053
174,34951,0.00935252631579
175,27151,0.00873152631579
176,39551,0.00978594736842
177,-43951,0.00996205263158
178,-62451,0.00982310526316
179,-23151,0.00875426315789
180,29251,0.00956284210526
181,-31751,0.00921031578947
182,63651,0.00974836842105
183,13551,0.00740468421053
184,-39251,0.00922094736842
185,29551,0.00929978947368
186,34051,0.00940678947368
187,60951,0.00972773684211
188,-27051,0.00857757894737
189,-10551,0.00668805263158
190,-16651,0.00750852631579
191,43451,0.00972889473684
192,29451,0.00918163157895
193,48851,0.00963242105263
194,-60551,0.00971615789474
195,-35551,0.00930989473684
196,-49651,0.00952057894737
197,-32051,0.00929621052632
198,-17451,0.00824410526316
199,-27451,0.00879931578947
200,-14951,0.00753921052632
