Unnamed: 0,rep,NeSa1,pa1,NeSa2,pa2,AIC,identifier,product1,product2
253,253,1.374200951805,5.492291300519999,0.054040069621999996,110.48292772666667,-27512.270726599996,BimodalDFE,0.30190047731059616,0.10746909191504629
254,254,1.3565807243674999,5.553710239539999,2.8530159498649996,2.1287582156444445,-27461.783292400003,BimodalDFE,0.30136225038729497,0.10932086056751562
255,255,1.086537819225,38.9276775505,0.297652182202,277.7617182877778,-12839.874350799999,BimodalDFE,1.6918557549285704,1.488174868449616
256,256,1.3416850067875001,5.65078406559,2.8966825997249996,2.018358693,-27366.869885900003,BimodalDFE,0.30326289029583264,0.10523780110830228
257,257,1.3604394939575002,5.567770840640001,2.511533225635,2.5371633371333333,-27470.2119272,BimodalDFE,0.3029846137964643,0.11469906036132016
258,258,12.513708258374999,5170.87243166,25.040893624650003,0.8607580739277778,-12497.9983952,BimodalDFE,2588.2715620426948,0.38797472458411386
259,259,1.3155536728125,5.919249315639999,2.017105478225,11.118566061111112,-27408.986508899998,BimodalDFE,0.31148360709932316,0.40369176921372807
260,260,1.3521166379425,5.6140006929099995,2.77997421133,2.0733814876111114,-27441.738581700003,BimodalDFE,0.30363134969217337,0.10375104718454257
261,261,0.6923623390075,0.013619712121399999,13.080824974450001,1.736259219811111,-23546.1790438,BimodalDFE,0.0003771910296392521,0.40881065336323663
262,262,1.3369167695350002,5.70815922027,2.73179974435,2.0514000944444444,-27510.280447400004,BimodalDFE,0.3052533513901917,0.10087225656413218
263,263,1.3503951473025,5.61418960998,2.6846071869749997,2.130323826666667,-27397.3221443,BimodalDFE,0.30325497621412434,0.1029434878017615
264,264,1.3614750179025001,5.51290161786,2.994086496665,2.0389956898111112,-27468.8952824,BimodalDFE,0.30022711315482664,0.10988873030918853
265,265,1.344049307905,5.6842087085,2.652283512315,2.106273300466667,-27488.0037953,BimodalDFE,0.30559427122587995,0.10055581105062668
266,266,0.6004694041874999,179.060740844,0.002127709730625,909.7530853544445,-11268.9007681,BimodalDFE,4.300819854718761,0.03484242885914582
267,267,1.3570779818125,5.530413498230001,2.859065384325,2.1872346310888893,-27413.980238099997,BimodalDFE,0.30020809555066313,0.11256204278057587
268,268,1.3240761432825001,11.6353618159,15.0698033955,7.855530229411111,-11698.9953904,BimodalDFE,0.6162441999557335,2.1308633302433844
269,269,1.3511138676175,5.56323196292,0.053695969826,106.537461152,-27523.7199823,BimodalDFE,0.3006623941549655,0.10297138138841591
270,270,2.4599862462925,7448.245246840001,0.0068055661606,222.22222222222223,-2122.87468029,BimodalDFE,732.9032346495956,0.027222264642400004
271,271,1.3479416025575,5.643091732729999,2.85411977015,2.033119280755556,-27499.435663599997,BimodalDFE,0.3042623245438022,0.10444978681699645
272,272,1.6679499706925,0.0818443719153,21.57781228595,49.42838550355555,-9804.98762562,BimodalDFE,0.0054604927094988286,19.19801563187929
273,273,1.3550127447424998,5.612172246319999,0.054540583741,114.15896376444445,-27586.8231263,BimodalDFE,0.30418259677814974,0.11207333741364842
274,274,0.153165057508,550.9712899819999,0.0019232916287349998,28.018706234444444,-16928.6897091,BimodalDFE,3.3755819726139986,0.0009699865766764587
275,275,1.700365791895,2.51798215206,30.753179815350002,81.41023873955557,-15612.9551486,BimodalDFE,0.17125962863859914,45.06522679382625
276,276,1.8884167931825002,10.6818213244,7.0942594553500005,34.01740962044445,-11365.1596564,BimodalDFE,0.8068692308308757,4.343909937234337
277,277,1.34312171939,5.70395959101,2.4326901993200005,2.551985283544445,-27498.7828972,BimodalDFE,0.3064444805283373,0.11174741258557397
278,278,0.7643168889375,0.826727822364,15.235811167200001,1.7821950221222225,-25672.405830400003,BimodalDFE,0.025275281487493067,0.48875736276320414
279,279,1.3784851943025,5.378892827999999,2.8696317498200004,0.22437022225222225,-27246.489510900003,BimodalDFE,0.2965889650055161,0.011589478442804644
280,280,0.65591271717,559.8061036409999,2.0677377024749997,644.5179169155556,-8313.737397399998,BimodalDFE,14.687357701100757,23.988491941084988
281,281,1.3645626759325,5.509597526189999,2.9130178933699997,2.0803372201222223,-27475.2138728,BimodalDFE,0.30072764574595634,0.10908107183627347
282,282,1.346134754465,5.653526628639999,2.99164668475,2.055458937777778,-27428.0535352,BimodalDFE,0.3044163472042257,0.11068572450316762
283,283,1.3843432686025,6.43413221021,3.592328486975,863.199585348889,-11486.3102817,BimodalDFE,0.35628190458010955,55.81613628708879
284,284,1.3206308304875,571.1794072419999,0.36248842156550004,536.4565531022223,-5454.85605042,BimodalDFE,30.172685397734416,3.500267205104881
285,285,1.26073665422,6.434034476919998,1.013539778185,195.13035318222222,-27433.7327136,BimodalDFE,0.3244649239827299,3.559902747866464
286,286,2.814202081775,1.86361158202,9.95907579845,54.02638143022222,-9829.97731258,BimodalDFE,0.20978318374962743,9.684950900031984
287,287,1.35415118927,5.576960337649999,3.02740186156,1.891480069888889,-27491.025157300002,BimodalDFE,0.3020818989496147,0.10307286512433471
288,288,1.3379334449749998,5.702317573709999,2.633671685785,2.2627249183777782,-27393.7964205,BimodalDFE,0.3051728558294121,0.10726694190453112
289,289,0.90038853448,11.266408766199998,0.041554911095500004,68.13272123366667,-24819.9755878,BimodalDFE,0.40576581111405763,0.05096248512407107
290,290,1.36513845819,5.44089057214,3.2349144174199997,1.8820064959444442,-27408.3707614,BimodalDFE,0.29710275867326824,0.10958633905335798
291,291,1.6740613298899998,131.860056682,0.998747485875,1104.7958013222224,-6295.12093326,BimodalDFE,8.829672873937588,19.86141652156486
292,292,1.3213710588725,5.90430004082,2.2025097798449997,2.347353358077778,-27533.872396900006,BimodalDFE,0.31207084787357076,0.09306123710252955
293,293,0.348280540995,48.3479020329,0.00507782434435,42.08770329866667,-18238.573279900003,BimodalDFE,0.673545339039667,0.0038468513593394897
294,294,1.347354731375,5.6093325455,5.255742853999999,2.2140093984666667,-27455.4451306,BimodalDFE,0.30231042980140793,0.20945275334424038
295,295,1.3394596623725,5.66106956638,2.980324270835,1.8585690450666665,-27516.023854500003,BimodalDFE,0.3033109732020236,0.09970449181262668
296,296,1.4159291252975001,4.03946270521,17.923640983549998,0.6331381786788889,-25936.4072964,BimodalDFE,0.22878371579439474,0.20426654533714445
297,297,0.12351702272449998,8509.71957324,1.30779388365,0.39893059313000007,-16302.211614700002,BimodalDFE,42.043809036280294,0.009390941814533054
298,298,0.293812313955,338.21298371700004,0.04704541296805,839.37588656,-15750.0703312,BimodalDFE,3.974845574220661,0.7107981339354893
299,299,1.3553641598425,5.54403694419,2.7177331877199995,2.3685331319555556,-27422.8650411,BimodalDFE,0.30056755899991444,0.11586673978074012
300,300,1.3670034100300001,5.43335630248,2.09973274486,1.2458547849555557,-27352.503161799996,BimodalDFE,0.2970966637359261,0.047087317571610485
301,301,0.24457088528074997,25.231242161999994,0.0504376635345,200.2462698311111,-27124.4493814,BimodalDFE,0.24683308929173292,0.18179917167204504
