,rep,NeSa,pa,AIC,identifier
53,53,85.2819488439,5.25270388296e-09,-23052.1688475,Nes10_dDFE.Exponential
54,54,110.595405284,5.53599388553e-11,-23055.1789698,Nes10_dDFE.Exponential
55,55,37.7840596861,1.36929190209e-09,-22972.9767819,Nes10_dDFE.Exponential
56,56,350.671747475,2.85843571035e-12,-23080.6645353,Nes10_dDFE.Exponential
57,57,72.2337379104,7.22768345174e-10,-23096.7398503,Nes10_dDFE.Exponential
58,58,3180.93797472,7.76897435273e-11,-22936.4013709,Nes10_dDFE.Exponential
59,59,578.765543282,9.29228916036e-12,-22979.7647543,Nes10_dDFE.Exponential
60,60,210.158689706,5.79247760868e-12,-23052.947692,Nes10_dDFE.Exponential
61,61,128.343730324,7.73758834782e-12,-23028.7817403,Nes10_dDFE.Exponential
62,62,660.738490441,4.4542147748e-13,-23039.0390135,Nes10_dDFE.Exponential
63,63,52.418442791,1.2320033882e-10,-23018.2441255,Nes10_dDFE.Exponential
64,64,780.919831127,5.81035219938e-13,-23007.2238071,Nes10_dDFE.Exponential
65,65,625.671746187,0.0,-23002.9586374,Nes10_dDFE.Exponential
66,66,748.471828153,0.0,-23024.9853384,Nes10_dDFE.Exponential
67,67,208.665570018,1.07458486553e-12,-23000.8045169,Nes10_dDFE.Exponential
68,68,749.299005274,3.88578058619e-16,-23000.8572028,Nes10_dDFE.Exponential
69,69,854.483022929,2.68574051887e-12,-22978.9536444,Nes10_dDFE.Exponential
70,70,1218.65273038,5.32562882682e-12,-23082.90209,Nes10_dDFE.Exponential
71,71,215.821726953,6.47992770553e-12,-23010.072592,Nes10_dDFE.Exponential
72,72,424.894897683,6.76441125336e-11,-23090.4697229,Nes10_dDFE.Exponential
73,73,866.415786452,1.94833038591e-12,-23075.8851064,Nes10_dDFE.Exponential
74,74,259.040209141,1.17544862732e-12,-23050.5690339,Nes10_dDFE.Exponential
75,75,60.1807221215,4.33209024209e-13,-22942.2494515,Nes10_dDFE.Exponential
76,76,36273.5780164,1.91587301579e-11,-23069.6771207,Nes10_dDFE.Exponential
77,77,193.514276291,8.29966650961e-11,-23091.2438089,Nes10_dDFE.Exponential
78,78,267.486573447,4.54343784817e-11,-22977.4267413,Nes10_dDFE.Exponential
79,79,278.929765381,4.86404250211e-11,-23005.6323421,Nes10_dDFE.Exponential
80,80,617.440840979,8.93451979067e-13,-23098.2946778,Nes10_dDFE.Exponential
81,81,654.657082574,1.10816911203e-12,-23007.9861091,Nes10_dDFE.Exponential
82,82,16.5273458602,1.71463787613e-10,-23054.9733356,Nes10_dDFE.Exponential
83,83,679.753478807,5.87030424271e-13,-22979.2880939,Nes10_dDFE.Exponential
84,84,494.248326986,3.84649534446e-11,-23044.3603068,Nes10_dDFE.Exponential
85,85,1212.47662528,5.65603119895e-13,-23014.4914643,Nes10_dDFE.Exponential
86,86,205.853140843,4.39670522212e-12,-23070.1413681,Nes10_dDFE.Exponential
87,87,675.205098587,8.35242985886e-12,-23023.6305964,Nes10_dDFE.Exponential
88,88,899.721131429,1.18488552303e-12,-22969.686239,Nes10_dDFE.Exponential
89,89,2837.30349862,2.03443373259e-11,-23034.7158787,Nes10_dDFE.Exponential
90,90,7.02930172841,8.9027277772e-09,-23058.3908391,Nes10_dDFE.Exponential
91,91,990.904604468,3.58779672638e-12,-23029.8018299,Nes10_dDFE.Exponential
92,92,395.564956462,2.9530822232e-12,-22994.6505443,Nes10_dDFE.Exponential
93,93,632.218918704,1.43196565716e-12,-23063.1942901,Nes10_dDFE.Exponential
94,94,3.74290676075,8.65239966896e-08,-23016.47982,Nes10_dDFE.Exponential
95,95,204.155507146,2.96074276207e-12,-23052.5993243,Nes10_dDFE.Exponential
96,96,790.400992431,9.6977981201e-13,-23033.4198405,Nes10_dDFE.Exponential
97,97,609.988891206,3.26572102693e-13,-23003.5181316,Nes10_dDFE.Exponential
98,98,4.7353290748,3.93204582783e-08,-23082.5676638,Nes10_dDFE.Exponential
99,99,614.045300543,4.57461846182e-12,-23000.3552383,Nes10_dDFE.Exponential
100,100,439.71499037,3.76809694558e-13,-23016.0561532,Nes10_dDFE.Exponential
101,101,94.0507451182,3.00949987153e-10,-22987.6888868,Nes10_dDFE.Exponential
102,102,14.6434026619,5.96001614728e-09,-23000.8804366,Nes10_dDFE.Exponential
103,103,894.817716311,3.76526587686e-12,-23026.1084484,Nes10_dDFE.Exponential
104,104,704.7894132,4.32526237049e-12,-22952.6409871,Nes10_dDFE.Exponential
105,105,1392.74160413,6.7895689071e-13,-22974.0982803,Nes10_dDFE.Exponential
106,106,638.206866452,1.95776728162e-12,-23025.4840837,Nes10_dDFE.Exponential
107,107,761.496115583,1.16129328376e-13,-22969.8445301,Nes10_dDFE.Exponential
108,108,1076.10895298,6.62492283254e-12,-22992.0853062,Nes10_dDFE.Exponential
109,109,923.40230609,9.53909173873e-12,-23085.0142177,Nes10_dDFE.Exponential
110,110,96.8532187326,0.0,-23058.7743094,Nes10_dDFE.Exponential
111,111,597.555790704,5.95729021668e-12,-22887.5462565,Nes10_dDFE.Exponential
112,112,585.749288087,1.1326772853e-11,-23054.1874321,Nes10_dDFE.Exponential
113,113,495.686810027,1.91269222682e-12,-23061.0816241,Nes10_dDFE.Exponential
114,114,32.385283274,1.2669287841e-10,-23051.4432922,Nes10_dDFE.Exponential
115,115,1019.95822697,6.2172489379e-13,-23017.9513549,Nes10_dDFE.Exponential
116,116,2.07447844291,2.83599345119e-08,-23127.5338285,Nes10_dDFE.Exponential
117,117,112.444131789,4.63668548001e-11,-23006.5200919,Nes10_dDFE.Exponential
118,118,570.062255789,5.3423931945e-13,-23078.4946445,Nes10_dDFE.Exponential
119,119,482.134444035,1.0390022176e-12,-22949.6922924,Nes10_dDFE.Exponential
120,120,40.6758249371,5.54919998841e-11,-23054.210603,Nes10_dDFE.Exponential
121,121,908.273724016,1.39427358548e-12,-23099.1527223,Nes10_dDFE.Exponential
122,122,1084.42772331,1.93683957761e-12,-23021.3245569,Nes10_dDFE.Exponential
123,123,161.563463129,4.69452254848e-12,-23014.2570644,Nes10_dDFE.Exponential
124,124,949.390437621,3.11861647617e-13,-23037.156256,Nes10_dDFE.Exponential
125,125,253.719761849,9.99199001317e-10,-23054.0107543,Nes10_dDFE.Exponential
126,126,1786.94132305,1.0960454766e-11,-23105.8138699,Nes10_dDFE.Exponential
127,127,215.87958202,8.99813556998e-12,-22998.6650214,Nes10_dDFE.Exponential
128,128,1.99638045922,1.13607706076e-07,-23016.876026,Nes10_dDFE.Exponential
129,129,1.93161793927,0.0,-22991.6157189,Nes10_dDFE.Exponential
130,130,620.47120369,1.3896939155e-11,-23059.0555694,Nes10_dDFE.Exponential
131,131,752.767882318,2.07250883122e-12,-23026.622096,Nes10_dDFE.Exponential
132,132,376.21731302,5.55111512313e-17,-23045.4646323,Nes10_dDFE.Exponential
133,133,19.4032395481,0.0,-23048.7391285,Nes10_dDFE.Exponential
134,134,765.481023242,7.59003970785e-13,-22989.5265578,Nes10_dDFE.Exponential
135,135,352.995777754,6.30226981713e-11,-23049.135041,Nes10_dDFE.Exponential
136,136,709.686383319,1.961208973e-13,-23008.7979036,Nes10_dDFE.Exponential
137,137,15.6688222824,0.0,-22908.6938293,Nes10_dDFE.Exponential
138,138,713.310588121,7.85094211864e-13,-22967.2142447,Nes10_dDFE.Exponential
139,139,51.0094296186,2.97173952113e-11,-23020.0212876,Nes10_dDFE.Exponential
140,140,482.820260632,5.55111512313e-17,-22944.4055501,Nes10_dDFE.Exponential
141,141,2.79987906648,2.20448192589e-07,-23101.3922164,Nes10_dDFE.Exponential
142,142,438.981946238,6.09789996275e-13,-23036.9272459,Nes10_dDFE.Exponential
143,143,172.476462162,5.96578342282e-12,-23015.2706116,Nes10_dDFE.Exponential
144,144,896.425360651,1.76691994369e-12,-22947.2486969,Nes10_dDFE.Exponential
145,145,676.541702543,2.30981900273e-13,-23042.0000934,Nes10_dDFE.Exponential
146,146,178.430843886,6.25444140923e-12,-23021.4297024,Nes10_dDFE.Exponential
147,147,228.664689859,8.05105981883e-12,-23018.3104478,Nes10_dDFE.Exponential
148,148,652.002101519,0.0,-22982.7242445,Nes10_dDFE.Exponential
149,149,902.954874635,1.31655797375e-12,-23009.4190936,Nes10_dDFE.Exponential
150,150,36.4373976776,8.02375665909e-10,-23018.6218733,Nes10_dDFE.Exponential
151,151,596.432080552,1.02027275517e-11,-23082.4283671,Nes10_dDFE.Exponential
152,152,230.865737102,1.00451869045e-11,-23025.6253177,Nes10_dDFE.Exponential
153,153,175.48492199,2.50122145218e-12,-23011.1849805,Nes10_dDFE.Exponential
154,154,87.8963959291,3.7308056644e-10,-23012.2521304,Nes10_dDFE.Exponential
155,155,703.087890535,3.84203779902e-12,-23058.8400053,Nes10_dDFE.Exponential
156,156,181.290277732,1.16573417586e-13,-23007.5573917,Nes10_dDFE.Exponential
157,157,752.67462825,3.36231043008e-13,-23040.2538916,Nes10_dDFE.Exponential
158,158,127.755624067,5.53651569035e-11,-22997.6548792,Nes10_dDFE.Exponential
159,159,541.933467902,3.76811915004e-11,-23056.8093496,Nes10_dDFE.Exponential
160,160,768.68543316,1.01468833336e-12,-23094.4243927,Nes10_dDFE.Exponential
161,161,133.54646608,1.1097395225e-10,-23001.2049261,Nes10_dDFE.Exponential
162,162,94.9316738196,1.0775774717e-10,-23006.5450217,Nes10_dDFE.Exponential
163,163,752.67428201,7.92088616919e-13,-22914.5905389,Nes10_dDFE.Exponential
164,164,487.71154073,1.19376730723e-11,-23030.4311464,Nes10_dDFE.Exponential
165,165,725.328158448,7.1031514004e-12,-23046.0479126,Nes10_dDFE.Exponential
166,166,624.231502858,2.99027469453e-12,-23051.5624665,Nes10_dDFE.Exponential
167,167,47.4182793888,5.01310659651e-11,-22981.6522796,Nes10_dDFE.Exponential
168,168,27.9440056154,8.34810554018e-11,-23039.8010037,Nes10_dDFE.Exponential
169,169,48.2848069032,1.32995392477e-10,-22969.7145739,Nes10_dDFE.Exponential
170,170,821.313958421,1.76386683037e-12,-23034.4105157,Nes10_dDFE.Exponential
171,171,714.101390073,4.24527080156e-12,-23082.6765579,Nes10_dDFE.Exponential
172,172,1092.52724153,1.86154425208e-11,-23006.1952714,Nes10_dDFE.Exponential
173,173,5.5481818455,5.57488147868e-08,-22983.7062033,Nes10_dDFE.Exponential
174,174,1026.37103937,0.0,-22882.0118762,Nes10_dDFE.Exponential
175,175,29.6628765382,4.82768269805e-11,-23025.8553948,Nes10_dDFE.Exponential
176,176,693.534465615,9.54403223119e-13,-23123.6609624,Nes10_dDFE.Exponential
177,177,644.783291006,7.86704035249e-12,-23003.6702143,Nes10_dDFE.Exponential
178,178,467.091116329,1.54466772706e-10,-22960.6869028,Nes10_dDFE.Exponential
179,179,693.51728876,7.01400049152e-12,-23074.9354522,Nes10_dDFE.Exponential
180,180,611.210522556,1.33392186186e-11,-22972.0848838,Nes10_dDFE.Exponential
181,181,342.209008485,5.17464404659e-11,-23008.44366,Nes10_dDFE.Exponential
182,182,127.039629739,1.84055604091e-10,-23026.7773075,Nes10_dDFE.Exponential
183,183,754.215286388,2.6688651289e-12,-22986.2315318,Nes10_dDFE.Exponential
184,184,509.026967867,4.70518068951e-12,-23000.3698071,Nes10_dDFE.Exponential
185,185,684.981138846,8.05339128718e-12,-23032.4971282,Nes10_dDFE.Exponential
186,186,651.725469017,3.12783132728e-12,-23015.8279654,Nes10_dDFE.Exponential
187,187,386.406856016,1.64046554119e-12,-23026.4492146,Nes10_dDFE.Exponential
188,188,232.513760093,1.7175150191e-12,-23093.342371,Nes10_dDFE.Exponential
189,189,701.309982526,5.55111512313e-17,-23017.6125574,Nes10_dDFE.Exponential
190,190,18.7523937688,4.40543601599e-10,-22984.5250354,Nes10_dDFE.Exponential
191,191,333.221679512,4.37472280623e-12,-23009.4439897,Nes10_dDFE.Exponential
192,192,105.81941315,2.43066067274e-10,-22972.3545076,Nes10_dDFE.Exponential
193,193,140.045647467,1.98541738605e-11,-22938.3596634,Nes10_dDFE.Exponential
194,194,499.885272602,3.54272167158e-13,-23118.4711299,Nes10_dDFE.Exponential
195,195,31.9660461299,6.14716888503e-10,-23051.9956925,Nes10_dDFE.Exponential
196,196,320.144161258,4.508615703e-13,-23076.9743377,Nes10_dDFE.Exponential
197,197,1158.36793666,8.87906415059e-11,-23084.4763235,Nes10_dDFE.Exponential
198,198,46.1111470074,1.63404290099e-10,-23002.2170338,Nes10_dDFE.Exponential
199,199,2.5268874585,3.56382520161e-07,-23011.0012613,Nes10_dDFE.Exponential
200,200,918.840729783,1.12132525487e-13,-23003.2824073,Nes10_dDFE.Exponential
201,201,742.613053606,2.45264919485e-12,-22981.4743688,Nes10_dDFE.Exponential
202,202,124.812920926,3.93688970313e-11,-23022.6142337,Nes10_dDFE.Exponential
203,203,263.013209668,2.29284757847e-10,-23175.1095732,Nes10_dDFE.Exponential
204,204,59.9858232158,1.00899233413e-10,-23034.8688706,Nes10_dDFE.Exponential
205,205,562.743927468,1.19032561585e-12,-23032.2297931,Nes10_dDFE.Exponential
206,206,218.684349021,0.0,-23032.5812289,Nes10_dDFE.Exponential
207,207,983.823146422,4.09949851843e-13,-22982.8448744,Nes10_dDFE.Exponential
208,208,860.942490091,3.28832516772e-11,-23101.8755594,Nes10_dDFE.Exponential
209,209,388.375802587,1.43438039224e-11,-23044.2879142,Nes10_dDFE.Exponential
210,210,1248.16086035,0.0,-23048.3612257,Nes10_dDFE.Exponential
211,211,825.96972165,1.63952185162e-12,-22919.3099855,Nes10_dDFE.Exponential
212,212,155.331907754,4.90969487288e-11,-23113.1391565,Nes10_dDFE.Exponential
213,213,160.582966398,1.24071697361e-10,-23048.250419,Nes10_dDFE.Exponential
214,214,229.241376002,1.72718672697e-10,-23001.7445015,Nes10_dDFE.Exponential
215,215,902.692963963,1.12521103546e-13,-23057.0367626,Nes10_dDFE.Exponential
216,216,572.967771312,4.03788114056e-13,-23050.6581649,Nes10_dDFE.Exponential
217,217,529.866631066,6.94594382011e-12,-23107.5978633,Nes10_dDFE.Exponential
218,218,153.584625293,1.81360482188e-12,-23061.1326449,Nes10_dDFE.Exponential
219,219,216.944271135,2.83407741719e-11,-23073.1700151,Nes10_dDFE.Exponential
220,220,4.74104428289,1.26065881068e-07,-23036.6856678,Nes10_dDFE.Exponential
221,221,2.1648056347,1.42930698388e-08,-23025.0390379,Nes10_dDFE.Exponential
222,222,405.083952763,1.27620136681e-12,-23035.50116,Nes10_dDFE.Exponential
223,223,465.636691436,5.11378162038e-11,-23098.6965994,Nes10_dDFE.Exponential
224,224,1012.10694245,1.42879597043e-11,-23013.5174715,Nes10_dDFE.Exponential
225,225,10.4611943711,1.46767460962e-08,-23053.401809,Nes10_dDFE.Exponential
226,226,380.802991417,1.40387701464e-12,-23096.0896002,Nes10_dDFE.Exponential
227,227,2.10866923944,6.02412375539e-09,-22948.1911101,Nes10_dDFE.Exponential
228,228,489.752219832,5.10602671255e-12,-23021.3870165,Nes10_dDFE.Exponential
229,229,410.830246655,2.10645945131e-11,-23024.3418922,Nes10_dDFE.Exponential
230,230,41.4313320038,3.67946784152e-11,-23025.1180628,Nes10_dDFE.Exponential
231,231,29.7636436822,1.10926284824e-09,-23071.193956,Nes10_dDFE.Exponential
232,232,480.380125191,1.8644530364e-12,-23034.7670396,Nes10_dDFE.Exponential
233,233,183.544067444,4.77319850312e-11,-23090.5057399,Nes10_dDFE.Exponential
234,234,58.0427653402,8.34342039902e-11,-23003.4601485,Nes10_dDFE.Exponential
235,235,375.845606236,4.83801887441e-12,-23099.7087691,Nes10_dDFE.Exponential
236,236,221.56147298,0.0,-23000.7650135,Nes10_dDFE.Exponential
237,237,2.5583274364,8.71146782488e-09,-23022.8555192,Nes10_dDFE.Exponential
238,238,200.436626825,2.59164911753e-12,-23025.0186145,Nes10_dDFE.Exponential
239,239,33.0839006559,7.90962850772e-10,-22920.8487193,Nes10_dDFE.Exponential
240,240,428.138924082,1.16501253089e-12,-23104.4527861,Nes10_dDFE.Exponential
241,241,17.7524949664,9.58317331046e-09,-23039.4084515,Nes10_dDFE.Exponential
242,242,892.647203072,7.32980343088e-12,-23022.8605397,Nes10_dDFE.Exponential
243,243,699.690971495,1.8124390877e-13,-22941.5444887,Nes10_dDFE.Exponential
244,244,238.763799683,9.88320536521e-13,-22994.5879848,Nes10_dDFE.Exponential
245,245,980.860218386,3.33066907388e-16,-22990.5016619,Nes10_dDFE.Exponential
246,246,349.747506739,0.0,-22998.2821283,Nes10_dDFE.Exponential
247,247,317.488409961,2.64877009215e-12,-23066.6839904,Nes10_dDFE.Exponential
248,248,50.2216925283,1.63054014735e-11,-23119.4724574,Nes10_dDFE.Exponential
249,249,1081.66992037,8.83015882636e-13,-22988.112818,Nes10_dDFE.Exponential
250,250,30.5364399337,8.44088132723e-11,-23045.6969574,Nes10_dDFE.Exponential
251,251,666.987717486,1.78179693222e-12,-22977.6112782,Nes10_dDFE.Exponential
252,252,905.691990091,5.0448534239e-13,-22994.5081692,Nes10_dDFE.Exponential
253,253,7203.01254407,1.26677557333e-11,-22984.3865352,Nes10_dDFE.Exponential
254,254,515.52623783,4.76729766774e-13,-23050.3511425,Nes10_dDFE.Exponential
255,255,1213.57755532,2.27634577854e-12,-23037.4827762,Nes10_dDFE.Exponential
256,256,1213.21707952,7.26885773794e-11,-23042.8746039,Nes10_dDFE.Exponential
257,257,53.3896625375,1.25756072222e-11,-23016.5066187,Nes10_dDFE.Exponential
258,258,30.9615109326,1.01062214153e-10,-23030.7525557,Nes10_dDFE.Exponential
259,259,632.538434942,2.1302404285e-12,-22986.854037,Nes10_dDFE.Exponential
260,260,96.7215085341,1.10075537574e-09,-22994.9884429,Nes10_dDFE.Exponential
261,261,1485.84158117,6.52200515816e-13,-23061.9135881,Nes10_dDFE.Exponential
262,262,930.329914576,3.48665540884e-13,-22987.5541532,Nes10_dDFE.Exponential
263,263,202.674018683,1.17526544052e-11,-23036.4603559,Nes10_dDFE.Exponential
264,264,580.332572349,9.43689570931e-13,-23092.3076384,Nes10_dDFE.Exponential
265,265,93.8550138237,1.26403060241e-09,-22970.639819,Nes10_dDFE.Exponential
266,266,6.22114973348,7.1054273576e-15,-23002.4863478,Nes10_dDFE.Exponential
267,267,26.5304888767,1.41630929207e-10,-22886.718146,Nes10_dDFE.Exponential
268,268,1312.5829161,1.81422099566e-11,-23012.7655507,Nes10_dDFE.Exponential
269,269,391.752251592,7.53053175373e-12,-22993.7507471,Nes10_dDFE.Exponential
270,270,186.747290358,7.85511655721e-11,-23065.0126719,Nes10_dDFE.Exponential
271,271,665.839633705,9.62341317745e-13,-22989.8539961,Nes10_dDFE.Exponential
272,272,28.7220428467,9.44489764176e-10,-22997.7972157,Nes10_dDFE.Exponential
273,273,20.4289178956,1.23770099725e-09,-23054.8657415,Nes10_dDFE.Exponential
274,274,204.159587035,0.0,-23043.5688798,Nes10_dDFE.Exponential
275,275,45.4729312547,1.89527282757e-11,-22997.850682,Nes10_dDFE.Exponential
276,276,561.896250437,1.66217595243e-11,-23063.5142946,Nes10_dDFE.Exponential
277,277,103.755561039,1.08545894495e-10,-23043.5970323,Nes10_dDFE.Exponential
278,278,93.5045603746,5.45340272939e-10,-23058.8129426,Nes10_dDFE.Exponential
279,279,391.379199873,2.10520489929e-12,-23050.3283606,Nes10_dDFE.Exponential
280,280,557.938770903,1.01607056102e-11,-23024.0504198,Nes10_dDFE.Exponential
281,281,562.812436938,8.60711502071e-12,-23067.9908932,Nes10_dDFE.Exponential
282,282,779.818964767,2.75390821258e-13,-23054.9028185,Nes10_dDFE.Exponential
283,283,2.12723385973,1.78668946638e-07,-23025.8768799,Nes10_dDFE.Exponential
284,284,597.234948805,2.8787527917e-12,-23024.2802699,Nes10_dDFE.Exponential
285,285,1008.53353201,1.07802655691e-13,-23044.4278646,Nes10_dDFE.Exponential
286,286,970.206356536,5.95412608106e-13,-23030.252248,Nes10_dDFE.Exponential
287,287,1042.69932228,7.35966843024e-12,-23074.3925121,Nes10_dDFE.Exponential
288,288,11.8531698535,1.64569596839e-09,-23080.0385652,Nes10_dDFE.Exponential
289,289,733.043986882,5.80668846339e-12,-22971.0898901,Nes10_dDFE.Exponential
290,290,472.29205331,5.33850741391e-13,-23003.2563779,Nes10_dDFE.Exponential
291,291,522.813503726,3.99513755411e-13,-23021.1637909,Nes10_dDFE.Exponential
292,292,1059.27017412,2.12274642308e-13,-23044.9175547,Nes10_dDFE.Exponential
293,293,48.9607439399,2.41023756509e-10,-22984.7688021,Nes10_dDFE.Exponential
294,294,7.29466867544,1.30536687015e-09,-23035.3048895,Nes10_dDFE.Exponential
295,295,515.639529818,2.08927319889e-12,-23058.8266536,Nes10_dDFE.Exponential
296,296,1080.62628983,8.86224427177e-12,-22948.0407657,Nes10_dDFE.Exponential
297,297,658.784513036,1.41875400317e-12,-22944.946176,Nes10_dDFE.Exponential
298,298,789.306332813,3.81988884968e-12,-23053.6470136,Nes10_dDFE.Exponential
299,299,579.311217319,1.52639012541e-12,-23024.801328,Nes10_dDFE.Exponential
300,300,638.546329837,5.37941913237e-12,-23041.6759046,Nes10_dDFE.Exponential
301,301,28.7684394291,0.0,-23007.2827231,Nes10_dDFE.Exponential
302,302,294.76375416,2.28733698648e-11,-23066.5199354,Nes10_dDFE.Exponential
303,303,1819.71970617,6.9430017291e-12,-23006.6284793,Nes10_dDFE.Exponential
304,304,680.081463166,1.04291575376e-11,-23016.816493,Nes10_dDFE.Exponential
305,305,1361.56967574,4.18450274431e-11,-23000.6835518,Nes10_dDFE.Exponential
306,306,477.314319981,3.88422627395e-12,-22932.2721638,Nes10_dDFE.Exponential
307,307,755.8625215,0.0,-22995.0412206,Nes10_dDFE.Exponential
308,308,216.251142889,2.89126778075e-10,-22963.3937406,Nes10_dDFE.Exponential
309,309,3.45111236782,3.83928438485e-08,-22979.6135613,Nes10_dDFE.Exponential
310,310,376.014445161,3.82577303171e-12,-23093.7072606,Nes10_dDFE.Exponential
311,311,965.774741785,1.42608147513e-13,-23116.6170491,Nes10_dDFE.Exponential
312,312,6.57535956095,9.67390240136e-08,-23141.5695483,Nes10_dDFE.Exponential
313,313,27.8681524394,5.12684243392e-08,-23026.9036243,Nes10_dDFE.Exponential
314,314,414.575321131,1.41409106647e-12,-23026.9066974,Nes10_dDFE.Exponential
315,315,323.000664409,2.94539392875e-11,-23055.0067264,Nes10_dDFE.Exponential
316,316,93.7086829838,3.72760616818e-09,-23064.1672282,Nes10_dDFE.Exponential
317,317,4.92627556109,1.41034809609e-07,-22989.6147421,Nes10_dDFE.Exponential
318,318,9848.18539673,1.95288230032e-13,-22976.5902467,Nes10_dDFE.Exponential
319,319,965.414460976,5.1668669343e-12,-23033.9499307,Nes10_dDFE.Exponential
320,320,611.384786749,1.65942815045e-11,-23054.4773936,Nes10_dDFE.Exponential
321,321,947.64879942,7.90478793533e-13,-22917.8911536,Nes10_dDFE.Exponential
322,322,3.85409393333,6.45582304282e-08,-23025.2932497,Nes10_dDFE.Exponential
323,323,754.119830866,5.99037486282e-12,-22976.4428346,Nes10_dDFE.Exponential
324,324,25.4448351467,5.03523112094e-10,-23019.733639,Nes10_dDFE.Exponential
