Unnamed: 0,rep,NeSa1,pa1,NeSa2,pa2,AIC,identifier,product1,product2
0,0,1.404919245705,0.118724230381,0.38316814117400005,598.9645720955556,-19177.724015599997,BimodalDFE_div100,0.006671918247751247,4.131074550940819
1,1,0.09459215079950001,0.00018257666767299997,0.1025051722505,4.880549214155556e-05,-23379.7679998,BimodalDFE_div100,6.908127872397845e-07,9.005067681733038e-08
2,2,1.5943113661825001,35.191429395300005,14.7472019948,97.84652461133332,-3723.42725703,BimodalDFE_div100,2.2442438350854297,25.973324332785037
3,3,0.32434977083,1.1116441100999999e-07,0.099627242378,222.2222221466667,-23144.630268599998,BimodalDFE_div100,1.4422460494218171e-09,0.3985089693765069
4,4,0.5184271993649999,125.92205527700001,1.497473473995,497.51065953666665,-7715.64299319,BimodalDFE_div100,2.6112567382215937,13.410162282346485
5,5,1.9035335119849999,2000.0,27.5492588909,1065.9572277211112,-1361.68994795,BimodalDFE_div100,152.2826809588,528.5939693960689
6,6,1.6784532997225,0.004331534482199999,0.12150582549,41.97604116777778,-23369.497410699998,BimodalDFE_div100,0.0002908111337804152,0.09180600359207512
7,7,1.590683113815,3.07059038214,11.7300655538,0.628975256358889,-13323.9229634,BimodalDFE_div100,0.19537345081251384,0.13280257779854268
8,8,0.713536450645,0.7470297175089999,10.345584187350001,1.3089941707666668,-22819.5975555,BimodalDFE_div100,0.021321317326308355,0.2437615690995052
9,9,0.9348489931700001,3.70814490225e-10,0.390448453638,0.4398240871411111,-23376.5427158,BimodalDFE_div100,1.3866222113587524e-11,0.003091115424545852
10,10,1.7511881853174998,0.160337079809,3.8545601354250003,34.13684455433334,-14528.9521998,BimodalDFE_div100,0.011231215993193194,2.368485363029999
11,11,0.8087843686725,384.604652677,13.643948967950001,71.022832008,-3677.54951572,BimodalDFE_div100,12.442489248154944,17.44257411857588
12,12,1.0502895309225,0.00427548797821,16.994291229250003,0.009052390750511114,-23376.5791615,BimodalDFE_div100,0.00017962001052395876,0.002769101365232787
13,13,1.212530179835,0.118669354885,0.4107171740765,24.63427186044445,-23382.5118924,BimodalDFE_div100,0.0057556069687845,0.18211893343117178
14,14,0.375260807545,6.3231087033e-08,0.1812511538415,2.011649173166667e-05,-23389.107970099998,BimodalDFE_div100,9.491259512780703e-10,6.56304720769364e-08
15,15,0.024397097637,0.00017357128323499998,0.2149643422185,0.0004412294279322222,-23362.1013695,BimodalDFE_div100,1.6938542176254707e-07,1.7072746873721138e-06
16,16,2.26639192191,577.9268400799999,0.03753741522895,95.19240059522224,-1468.98391255,BimodalDFE_div100,52.392348872491375,0.06431898002010128
17,17,0.445473740415,0.747348190612,0.06608899410499999,245.71698870444442,-22592.629423599996,BimodalDFE_div100,0.0133169597545724,0.2923053951237548
18,18,0.361054939025,2.49860132584e-07,0.335560422829,3.6958694130888887e-07,-23334.2815492,BimodalDFE_div100,3.6085293973957814e-09,2.2323375053583757e-09
19,19,1.1774870115424998,3.8417047321100004e-08,0.795723097435,2.0742842013000003e-07,-23399.0995988,BimodalDFE_div100,1.8094229696963537e-09,2.9710005293140583e-09
20,20,0.012816653993675,0.572296936916,0.11774123321600001,1.9099433886444447e-06,-23361.416411099995,BimodalDFE_div100,0.00029339727288369685,4.047823619131372e-09
