,rep,NeSa,pa,AIC,identifier
530,530,516.586481997,0.000586050342127,-27460.2622551,Nes200_dDFE.Exponential
531,531,518.232520155,0.000585680114904,-27452.077464,Nes200_dDFE.Exponential
532,532,517.847092564,0.000586622655667,-27371.9898302,Nes200_dDFE.Exponential
533,533,512.550673036,0.000594701315995,-27432.2236489,Nes200_dDFE.Exponential
534,534,518.994065479,0.000583176541864,-27476.8826984,Nes200_dDFE.Exponential
535,535,515.700965512,0.000587624258455,-27531.3723212,Nes200_dDFE.Exponential
536,536,519.115886086,0.000588637573675,-27389.9477655,Nes200_dDFE.Exponential
537,537,518.551235184,0.00058557100223,-27433.7080745,Nes200_dDFE.Exponential
538,538,518.299084594,0.000584971997975,-27384.2242642,Nes200_dDFE.Exponential
539,539,524.382933083,0.000578323089497,-27468.5143926,Nes200_dDFE.Exponential
540,540,515.518662723,0.000587878741356,-27364.6557627,Nes200_dDFE.Exponential
541,541,509.88695574,0.000601578478994,-27389.9918923,Nes200_dDFE.Exponential
542,542,518.629168569,0.000584719592351,-27376.0187582,Nes200_dDFE.Exponential
543,543,515.37754844,0.000590461055026,-27381.5335105,Nes200_dDFE.Exponential
544,544,519.448084149,0.000586168091164,-27481.1106055,Nes200_dDFE.Exponential
545,545,517.145458263,0.000588893244473,-27420.0289831,Nes200_dDFE.Exponential
546,546,512.737441472,0.000596749872619,-27441.9618655,Nes200_dDFE.Exponential
547,547,520.614183216,0.000582700867543,-27376.9626475,Nes200_dDFE.Exponential
548,548,513.667396962,0.000593355104975,-27348.9000922,Nes200_dDFE.Exponential
549,549,519.998354937,0.00058178948127,-27438.6810134,Nes200_dDFE.Exponential
550,550,526.233336625,0.000570750769513,-27416.6315293,Nes200_dDFE.Exponential
551,551,516.555931794,0.000588297911993,-27388.7209994,Nes200_dDFE.Exponential
552,552,519.086945892,0.000586974283802,-27439.8979741,Nes200_dDFE.Exponential
553,553,519.123181734,0.000586156291242,-27385.8380772,Nes200_dDFE.Exponential
554,554,515.443057284,0.000589940185612,-27388.9693312,Nes200_dDFE.Exponential
555,555,519.895329657,0.000584043982763,-27422.4825231,Nes200_dDFE.Exponential
556,556,518.870775005,0.000585847457546,-27460.8033276,Nes200_dDFE.Exponential
557,557,516.337800891,0.000590358658014,-27386.3051353,Nes200_dDFE.Exponential
558,558,517.599878135,0.0005867013083,-27450.5392835,Nes200_dDFE.Exponential
559,559,518.942051187,0.000585289029462,-27364.0428241,Nes200_dDFE.Exponential
560,560,520.152526423,0.000581677786163,-27343.3093998,Nes200_dDFE.Exponential
561,561,521.212010569,0.000580879817158,-27440.5355999,Nes200_dDFE.Exponential
562,562,518.694376334,0.000587674358572,-27410.1308606,Nes200_dDFE.Exponential
563,563,518.760859255,0.000585006865096,-27363.4712564,Nes200_dDFE.Exponential
564,564,516.950824481,0.000588724017799,-27443.6883332,Nes200_dDFE.Exponential
565,565,519.325768651,0.000586381967784,-27434.3484821,Nes200_dDFE.Exponential
566,566,523.661186121,0.000574727784367,-27393.9140531,Nes200_dDFE.Exponential
567,567,515.422100678,0.000591639183059,-27496.1810483,Nes200_dDFE.Exponential
568,568,515.408790224,0.000593572751905,-27480.1339525,Nes200_dDFE.Exponential
569,569,515.519115518,0.000591605105573,-27440.2627013,Nes200_dDFE.Exponential
570,570,514.467166989,0.000593834874923,-27367.191427,Nes200_dDFE.Exponential
571,571,518.277769038,0.000587014348624,-27326.2484752,Nes200_dDFE.Exponential
572,572,518.097422407,0.000586433147162,-27464.0733637,Nes200_dDFE.Exponential
573,573,517.037968956,0.000588472487689,-27379.6527405,Nes200_dDFE.Exponential
574,574,519.366773123,0.000582969763267,-27485.1063549,Nes200_dDFE.Exponential
575,575,516.560959632,0.000590897334162,-27448.6522755,Nes200_dDFE.Exponential
576,576,516.832255499,0.00058557342439,-27352.4710155,Nes200_dDFE.Exponential
577,577,516.402401636,0.000591536041273,-27462.4770669,Nes200_dDFE.Exponential
578,578,513.48908919,0.000594507100034,-27345.866359,Nes200_dDFE.Exponential
579,579,523.448329531,0.000578600922829,-27447.1547061,Nes200_dDFE.Exponential
580,580,516.117882449,0.000592970716652,-27289.6068871,Nes200_dDFE.Exponential
581,581,518.77751647,0.000586871000853,-27445.8149359,Nes200_dDFE.Exponential
582,582,515.631625418,0.000588580535237,-27439.6107585,Nes200_dDFE.Exponential
583,583,518.335652379,0.00058762370546,-27409.0975199,Nes200_dDFE.Exponential
584,584,516.641456826,0.000589961963826,-27439.2446848,Nes200_dDFE.Exponential
585,585,519.942991919,0.000585641877934,-27436.027763,Nes200_dDFE.Exponential
586,586,523.431519706,0.000577060876422,-27379.2466575,Nes200_dDFE.Exponential
587,587,516.110089362,0.000587537488663,-27437.4404263,Nes200_dDFE.Exponential
588,588,521.721656399,0.000580148613336,-27436.2823327,Nes200_dDFE.Exponential
589,589,519.844345687,0.000585345323969,-27446.8094696,Nes200_dDFE.Exponential
590,590,521.3453315,0.000580168739729,-27408.7544262,Nes200_dDFE.Exponential
591,591,520.261328645,0.000580645028282,-27501.3375988,Nes200_dDFE.Exponential
592,592,513.121665731,0.000596704693937,-27347.399527,Nes200_dDFE.Exponential
593,593,513.757170532,0.000591047813727,-27394.3365573,Nes200_dDFE.Exponential
594,594,519.969197952,0.000580727143457,-27402.3859475,Nes200_dDFE.Exponential
595,595,516.513667587,0.000590482600816,-27420.5746559,Nes200_dDFE.Exponential
596,596,519.035580525,0.00058609129329,-27407.6785624,Nes200_dDFE.Exponential
597,597,513.964106046,0.000593548592057,-27497.1632477,Nes200_dDFE.Exponential
598,598,520.127791474,0.000583951395485,-27405.5761272,Nes200_dDFE.Exponential
599,599,523.317638865,0.000577312300848,-27374.2920808,Nes200_dDFE.Exponential
600,600,517.87337659,0.000590138838822,-27394.8502772,Nes200_dDFE.Exponential
601,601,512.879064066,0.000594257372894,-27368.4101953,Nes200_dDFE.Exponential
602,602,513.328442619,0.00059319960219,-27393.1848141,Nes200_dDFE.Exponential
603,603,519.275337462,0.000586587850911,-27286.3146461,Nes200_dDFE.Exponential
604,604,515.262030109,0.000589510282277,-27430.8817697,Nes200_dDFE.Exponential
605,605,521.083914204,0.000578568153138,-27440.4792081,Nes200_dDFE.Exponential
606,606,518.175142637,0.000588944269162,-27404.3890456,Nes200_dDFE.Exponential
607,607,515.083573865,0.000591825506868,-27425.5985919,Nes200_dDFE.Exponential
608,608,516.548958423,0.000588750319645,-27384.6047665,Nes200_dDFE.Exponential
609,609,520.677037022,0.000580184765785,-27432.0951012,Nes200_dDFE.Exponential
610,610,523.154817008,0.000579475434981,-27425.3171379,Nes200_dDFE.Exponential
611,611,520.321605828,0.000584360395735,-27412.3158702,Nes200_dDFE.Exponential
612,612,518.334229254,0.000584725017715,-27336.9821002,Nes200_dDFE.Exponential
613,613,514.186362976,0.000591858740047,-27315.1780765,Nes200_dDFE.Exponential
614,614,521.591490785,0.000579536026234,-27513.964101,Nes200_dDFE.Exponential
615,615,512.189548694,0.00059414036571,-27395.7458568,Nes200_dDFE.Exponential
616,616,515.853926388,0.000591736812892,-27404.229852,Nes200_dDFE.Exponential
617,617,521.030818278,0.000580110476973,-27386.9616471,Nes200_dDFE.Exponential
618,618,524.786170086,0.000576526499279,-27486.20161,Nes200_dDFE.Exponential
619,619,520.153062629,0.000582121032972,-27406.6805471,Nes200_dDFE.Exponential
620,620,525.066851185,0.000573012403647,-27377.4150411,Nes200_dDFE.Exponential
621,621,520.71179948,0.000582694204164,-27378.4041437,Nes200_dDFE.Exponential
622,622,519.679199952,0.000584013147289,-27412.6264904,Nes200_dDFE.Exponential
623,623,522.703134712,0.000579987752689,-27474.2541249,Nes200_dDFE.Exponential
624,624,514.367238945,0.000593395230737,-27387.9320808,Nes200_dDFE.Exponential
625,625,521.240504234,0.000585775976761,-27402.7032467,Nes200_dDFE.Exponential
626,626,517.13592124,0.000589715582235,-27373.5101687,Nes200_dDFE.Exponential
627,627,513.564453133,0.000593003458528,-27449.3407093,Nes200_dDFE.Exponential
628,628,516.201569354,0.00058757526393,-27240.8915976,Nes200_dDFE.Exponential
629,629,520.399230457,0.000582667653179,-27419.855173,Nes200_dDFE.Exponential
630,630,521.806838469,0.00058095384563,-27426.9182979,Nes200_dDFE.Exponential
631,631,519.580284365,0.000581532951889,-27498.2579586,Nes200_dDFE.Exponential
632,632,517.297280801,0.000584567297838,-27470.4837949,Nes200_dDFE.Exponential
633,633,517.780434742,0.000586774749503,-27493.5555317,Nes200_dDFE.Exponential
634,634,514.352606164,0.0005939364546,-27446.8827814,Nes200_dDFE.Exponential
635,635,515.693353896,0.000589874675749,-27448.6408397,Nes200_dDFE.Exponential
636,636,525.018468985,0.000576158776971,-27543.5375667,Nes200_dDFE.Exponential
637,637,514.583782924,0.0005940617152,-27436.8438654,Nes200_dDFE.Exponential
638,638,512.057491241,0.000595552652893,-27401.0911362,Nes200_dDFE.Exponential
639,639,517.909184898,0.000587053483179,-27393.1879866,Nes200_dDFE.Exponential
640,640,515.401854559,0.000592038222777,-27384.9456201,Nes200_dDFE.Exponential
641,641,516.612154986,0.000589906384129,-27513.7270271,Nes200_dDFE.Exponential
642,642,522.228209347,0.000579644656338,-27414.5115592,Nes200_dDFE.Exponential
643,643,513.720373809,0.000592195327935,-27377.2076404,Nes200_dDFE.Exponential
644,644,519.440528368,0.000585891632305,-27462.8407346,Nes200_dDFE.Exponential
645,645,519.855680632,0.00058380125645,-27318.6951658,Nes200_dDFE.Exponential
646,646,520.356188908,0.000584620708431,-27456.5327846,Nes200_dDFE.Exponential
647,647,518.783078916,0.00058707966967,-27438.0685286,Nes200_dDFE.Exponential
648,648,515.177411254,0.000588561760735,-27360.6148399,Nes200_dDFE.Exponential
649,649,520.007715354,0.000584839273954,-27366.2983492,Nes200_dDFE.Exponential
650,650,521.602747583,0.000581194067152,-27363.379063,Nes200_dDFE.Exponential
651,651,512.787060482,0.000594513273007,-27407.7765684,Nes200_dDFE.Exponential
652,652,517.993779769,0.000587779114317,-27412.2900999,Nes200_dDFE.Exponential
653,653,523.041893244,0.000578960629171,-27371.9440863,Nes200_dDFE.Exponential
654,654,510.842444473,0.000597983849273,-27410.4816097,Nes200_dDFE.Exponential
655,655,512.412718309,0.000593221443452,-27406.0702074,Nes200_dDFE.Exponential
