,rep,NeSa,pa,AIC,identifier
165,165,365.204386188,2.25386369884e-05,-24222.9578511,Nes200_dDFE.Exponential_div10
166,166,372.275313918,2.45168191873e-05,-24272.1576787,Nes200_dDFE.Exponential_div10
167,167,351.337677106,2.31754973316e-05,-24262.8005734,Nes200_dDFE.Exponential_div10
168,168,379.109857919,2.13852736763e-05,-24223.0468356,Nes200_dDFE.Exponential_div10
169,169,448.953869764,1.8701754662e-05,-24226.0399024,Nes200_dDFE.Exponential_div10
170,170,438.258682164,1.94820424301e-05,-24259.3042882,Nes200_dDFE.Exponential_div10
171,171,432.577817248,1.90263183822e-05,-24297.7868621,Nes200_dDFE.Exponential_div10
172,172,407.210880013,2.08354609338e-05,-24290.9518159,Nes200_dDFE.Exponential_div10
173,173,344.71893165,2.5994606944e-05,-24209.7111946,Nes200_dDFE.Exponential_div10
174,174,366.233223027,2.25460820278e-05,-24303.4746548,Nes200_dDFE.Exponential_div10
175,175,356.027156887,2.28870980536e-05,-24229.5496913,Nes200_dDFE.Exponential_div10
176,176,351.405982473,2.50997872815e-05,-24325.7744827,Nes200_dDFE.Exponential_div10
177,177,340.178225485,2.64104155218e-05,-24238.2805975,Nes200_dDFE.Exponential_div10
178,178,376.046664695,2.50906698319e-05,-24270.8817222,Nes200_dDFE.Exponential_div10
179,179,363.20801287,2.36606658675e-05,-24287.7917829,Nes200_dDFE.Exponential_div10
180,180,362.000562683,2.32472559299e-05,-24256.3175708,Nes200_dDFE.Exponential_div10
181,181,363.330296018,2.17563715109e-05,-24217.6764242,Nes200_dDFE.Exponential_div10
182,182,365.271957042,1.94713006854e-05,-24284.7133214,Nes200_dDFE.Exponential_div10
183,183,346.165897575,2.17563927312e-05,-24238.3880744,Nes200_dDFE.Exponential_div10
184,184,393.234444178,2.08186435893e-05,-24247.8700149,Nes200_dDFE.Exponential_div10
185,185,380.439434336,2.14044522251e-05,-24269.0211754,Nes200_dDFE.Exponential_div10
186,186,345.20216251,2.4498464059e-05,-24295.9425009,Nes200_dDFE.Exponential_div10
187,187,410.841532228,2.01968889237e-05,-24271.2192075,Nes200_dDFE.Exponential_div10
188,188,417.51354491,1.73389508655e-05,-24216.8201405,Nes200_dDFE.Exponential_div10
189,189,325.383404891,2.82314131976e-05,-24257.7662523,Nes200_dDFE.Exponential_div10
190,190,387.090370122,2.21842504532e-05,-24323.829178,Nes200_dDFE.Exponential_div10
191,191,384.726938163,2.26167080761e-05,-24303.5534389,Nes200_dDFE.Exponential_div10
192,192,328.954543162,2.43721924837e-05,-24267.958036,Nes200_dDFE.Exponential_div10
193,193,459.885277081,1.83931603875e-05,-24278.9055994,Nes200_dDFE.Exponential_div10
194,194,427.366713563,2.03849717522e-05,-24254.5252641,Nes200_dDFE.Exponential_div10
195,195,373.383555803,2.34077540879e-05,-24274.0374107,Nes200_dDFE.Exponential_div10
196,196,336.653590302,2.61555974448e-05,-24217.2032304,Nes200_dDFE.Exponential_div10
197,197,362.710659702,2.30297157962e-05,-24312.2118311,Nes200_dDFE.Exponential_div10
198,198,381.244352583,2.28062991812e-05,-24285.3711457,Nes200_dDFE.Exponential_div10
199,199,412.496261845,1.9560193213e-05,-24264.7932496,Nes200_dDFE.Exponential_div10
200,200,316.940915644,2.83156218183e-05,-24253.1488205,Nes200_dDFE.Exponential_div10
201,201,328.612576996,2.90581702223e-05,-24228.6674297,Nes200_dDFE.Exponential_div10
202,202,416.331332801,2.03567017521e-05,-24249.2821603,Nes200_dDFE.Exponential_div10
203,203,338.10803935,2.44721045587e-05,-24222.5582682,Nes200_dDFE.Exponential_div10
204,204,418.445441827,2.12355159303e-05,-24207.9710854,Nes200_dDFE.Exponential_div10
205,205,373.279657695,2.14335631071e-05,-24266.3243305,Nes200_dDFE.Exponential_div10
206,206,336.434086613,2.50949392377e-05,-24212.1218252,Nes200_dDFE.Exponential_div10
207,207,409.485851746,1.83828772e-05,-24258.0645179,Nes200_dDFE.Exponential_div10
208,208,348.585188138,2.68088001346e-05,-24246.0331516,Nes200_dDFE.Exponential_div10
209,209,344.42644605,2.81283554186e-05,-24280.1092255,Nes200_dDFE.Exponential_div10
210,210,370.078674786,2.37686029144e-05,-24276.2876856,Nes200_dDFE.Exponential_div10
211,211,386.338526279,2.17280718278e-05,-24328.2818977,Nes200_dDFE.Exponential_div10
212,212,342.001971067,2.92588682971e-05,-24287.2709105,Nes200_dDFE.Exponential_div10
213,213,326.830001133,2.79777421457e-05,-24343.9183248,Nes200_dDFE.Exponential_div10
214,214,354.028175056,2.62895854673e-05,-24287.7495436,Nes200_dDFE.Exponential_div10
215,215,360.858776465,2.68721088641e-05,-24303.0818083,Nes200_dDFE.Exponential_div10
216,216,325.01664789,2.53975853568e-05,-24221.4581476,Nes200_dDFE.Exponential_div10
217,217,369.903553142,2.31879225352e-05,-24208.0654667,Nes200_dDFE.Exponential_div10
218,218,381.987478282,2.25686287927e-05,-24289.001496,Nes200_dDFE.Exponential_div10
219,219,364.625164579,2.18197022827e-05,-24273.7071481,Nes200_dDFE.Exponential_div10
220,220,310.839084619,2.91119722536e-05,-24348.3968836,Nes200_dDFE.Exponential_div10
221,221,412.648148538,2.00540903132e-05,-24231.3961624,Nes200_dDFE.Exponential_div10
222,222,334.245427401,2.71487280299e-05,-24260.2515671,Nes200_dDFE.Exponential_div10
223,223,388.978925638,1.87961323367e-05,-24199.5782775,Nes200_dDFE.Exponential_div10
224,224,445.543020756,1.63048827903e-05,-24234.9416408,Nes200_dDFE.Exponential_div10
225,225,388.816080592,2.08025356254e-05,-24273.8436507,Nes200_dDFE.Exponential_div10
226,226,350.02433911,2.55308696686e-05,-24236.3920138,Nes200_dDFE.Exponential_div10
227,227,417.020200424,1.77891995822e-05,-24223.95193,Nes200_dDFE.Exponential_div10
228,228,411.021071418,1.99972793959e-05,-24219.0851752,Nes200_dDFE.Exponential_div10
229,229,391.867437151,1.87412140909e-05,-24287.8375586,Nes200_dDFE.Exponential_div10
230,230,403.221514803,1.96569784349e-05,-24259.2728943,Nes200_dDFE.Exponential_div10
231,231,411.440790915,2.14450226548e-05,-24289.9600406,Nes200_dDFE.Exponential_div10
232,232,351.325342211,2.5854546202e-05,-24311.6408654,Nes200_dDFE.Exponential_div10
233,233,388.530040742,2.05009069611e-05,-24276.119002,Nes200_dDFE.Exponential_div10
234,234,361.685658585,2.19239634295e-05,-24267.9890595,Nes200_dDFE.Exponential_div10
235,235,365.790439637,2.25091597253e-05,-24303.6067749,Nes200_dDFE.Exponential_div10
236,236,370.061567789,2.39944712372e-05,-24252.4817014,Nes200_dDFE.Exponential_div10
237,237,335.390603041,2.63922940265e-05,-24221.54958,Nes200_dDFE.Exponential_div10
238,238,421.112664214,2.12543519718e-05,-24259.8362401,Nes200_dDFE.Exponential_div10
239,239,376.008070892,2.32188988749e-05,-24308.7134446,Nes200_dDFE.Exponential_div10
240,240,387.769229421,2.12576128494e-05,-24243.3533234,Nes200_dDFE.Exponential_div10
241,241,398.301163158,2.24844932895e-05,-24230.178191,Nes200_dDFE.Exponential_div10
242,242,375.184724476,2.49023673967e-05,-24247.1553885,Nes200_dDFE.Exponential_div10
243,243,404.71039904,2.05992998645e-05,-24251.7054744,Nes200_dDFE.Exponential_div10
244,244,404.163583023,2.16927934265e-05,-24307.9388322,Nes200_dDFE.Exponential_div10
245,245,382.355570567,2.41830809976e-05,-24246.736333,Nes200_dDFE.Exponential_div10
246,246,345.563906006,2.50506090845e-05,-24230.6595224,Nes200_dDFE.Exponential_div10
247,247,369.503618289,2.2706628001e-05,-24317.2823287,Nes200_dDFE.Exponential_div10
248,248,379.208121952,2.12144747625e-05,-24268.4181111,Nes200_dDFE.Exponential_div10
249,249,391.66294545,2.36820714658e-05,-24298.5663021,Nes200_dDFE.Exponential_div10
250,250,344.901065816,2.76912326772e-05,-24288.1189213,Nes200_dDFE.Exponential_div10
251,251,349.288088779,2.13789215237e-05,-24279.2393254,Nes200_dDFE.Exponential_div10
252,252,345.256385877,2.41367392146e-05,-24282.631996,Nes200_dDFE.Exponential_div10
253,253,388.780280218,1.89395776548e-05,-24271.5535506,Nes200_dDFE.Exponential_div10
254,254,361.749741827,2.53784775631e-05,-24310.9610492,Nes200_dDFE.Exponential_div10
255,255,386.483161315,1.79131039356e-05,-24174.6992834,Nes200_dDFE.Exponential_div10
256,256,340.09026904,2.70021864853e-05,-24265.6549461,Nes200_dDFE.Exponential_div10
257,257,346.114849644,2.41033720715e-05,-24265.5144881,Nes200_dDFE.Exponential_div10
258,258,332.658925751,2.30166751872e-05,-24247.9692199,Nes200_dDFE.Exponential_div10
259,259,361.672287539,2.51058195598e-05,-24296.7689266,Nes200_dDFE.Exponential_div10
260,260,346.601325867,2.66251008695e-05,-24284.4565078,Nes200_dDFE.Exponential_div10
261,261,323.32835849,2.79378912863e-05,-24206.4407236,Nes200_dDFE.Exponential_div10
262,262,331.329106496,2.49019125015e-05,-24322.2582025,Nes200_dDFE.Exponential_div10
263,263,380.212052926,2.41279550712e-05,-24278.1268464,Nes200_dDFE.Exponential_div10
264,264,419.117268983,2.01190740701e-05,-24330.5996158,Nes200_dDFE.Exponential_div10
265,265,379.038936442,2.36209432622e-05,-24289.767279,Nes200_dDFE.Exponential_div10
266,266,352.696892273,2.29911971105e-05,-24274.1581958,Nes200_dDFE.Exponential_div10
267,267,372.552107703,2.23424918829e-05,-24262.568149,Nes200_dDFE.Exponential_div10
268,268,367.157728342,2.2645052952e-05,-24206.1317428,Nes200_dDFE.Exponential_div10
269,269,356.926576483,2.50574163024e-05,-24257.4320586,Nes200_dDFE.Exponential_div10
270,270,363.310856462,2.11151126087e-05,-24254.6824201,Nes200_dDFE.Exponential_div10
271,271,388.041076688,2.45601526132e-05,-24214.6190298,Nes200_dDFE.Exponential_div10
272,272,388.739442927,2.10518866146e-05,-24290.7370546,Nes200_dDFE.Exponential_div10
273,273,337.867191497,2.64066153097e-05,-24316.823411,Nes200_dDFE.Exponential_div10
274,274,370.846394089,2.12798411979e-05,-24264.5479047,Nes200_dDFE.Exponential_div10
275,275,405.675701009,1.81801229886e-05,-24265.29853,Nes200_dDFE.Exponential_div10
276,276,312.787007531,2.80868944161e-05,-24256.1593205,Nes200_dDFE.Exponential_div10
277,277,384.972853233,2.26284880874e-05,-24295.3038613,Nes200_dDFE.Exponential_div10
278,278,461.835591233,1.85512240142e-05,-24173.7957639,Nes200_dDFE.Exponential_div10
279,279,413.284702384,2.08186241729e-05,-24240.0713752,Nes200_dDFE.Exponential_div10
280,280,329.742425304,2.72729550228e-05,-24296.0667876,Nes200_dDFE.Exponential_div10
281,281,351.200245924,2.2939384104e-05,-24270.4505016,Nes200_dDFE.Exponential_div10
282,282,378.986742122,2.35065408614e-05,-24297.4525144,Nes200_dDFE.Exponential_div10
283,283,385.530956442,2.07286270419e-05,-24284.5053409,Nes200_dDFE.Exponential_div10
284,284,320.419067919,2.56032671759e-05,-24262.5071207,Nes200_dDFE.Exponential_div10
285,285,339.413075143,2.82614575053e-05,-24307.5227847,Nes200_dDFE.Exponential_div10
286,286,352.863325965,2.33504096122e-05,-24296.8468085,Nes200_dDFE.Exponential_div10
287,287,400.032047577,1.83092852239e-05,-24191.2518571,Nes200_dDFE.Exponential_div10
288,288,400.469966056,2.14853472025e-05,-24259.1722632,Nes200_dDFE.Exponential_div10
289,289,391.178076119,2.08567999063e-05,-24206.8672275,Nes200_dDFE.Exponential_div10
290,290,327.505789488,2.79300851302e-05,-24274.4168407,Nes200_dDFE.Exponential_div10
291,291,400.512433749,1.71986438132e-05,-24200.7425802,Nes200_dDFE.Exponential_div10
292,292,365.685542717,2.29665947459e-05,-24295.3665535,Nes200_dDFE.Exponential_div10
293,293,354.707998705,2.29186963537e-05,-24260.5052169,Nes200_dDFE.Exponential_div10
294,294,402.221828902,2.10617174914e-05,-24263.6060879,Nes200_dDFE.Exponential_div10
295,295,414.567980917,1.88648993524e-05,-24289.8521199,Nes200_dDFE.Exponential_div10
296,296,347.327494387,2.46747980316e-05,-24296.0237783,Nes200_dDFE.Exponential_div10
297,297,379.265819903,2.3668869635e-05,-24347.55151,Nes200_dDFE.Exponential_div10
298,298,446.565687002,1.80993148208e-05,-24270.2386962,Nes200_dDFE.Exponential_div10
299,299,412.445623081,2.54313754375e-05,-24326.2817019,Nes200_dDFE.Exponential_div10
300,300,369.544111711,2.12774160301e-05,-24292.6196584,Nes200_dDFE.Exponential_div10
301,301,304.898130012,2.74486949846e-05,-24201.458823,Nes200_dDFE.Exponential_div10
302,302,389.585004666,1.9822886712e-05,-24155.5103001,Nes200_dDFE.Exponential_div10
303,303,293.729950607,3.16297524259e-05,-24238.9021404,Nes200_dDFE.Exponential_div10
