,rep,NeSa,pa,AIC,identifier
36,36,817.575957214,3.88578058619e-16,-22998.4210094,Exp.Nes10_dDFE.Exponential_div10
37,37,30.0752871536,5.43395639596e-09,-23051.3179205,Exp.Nes10_dDFE.Exponential_div10
38,38,386.46289508,1.50905399288e-11,-22948.0330341,Exp.Nes10_dDFE.Exponential_div10
39,39,148.68481524,1.10315645507e-11,-22968.7113743,Exp.Nes10_dDFE.Exponential_div10
40,40,489.905410312,9.65222346494e-12,-23047.5057312,Exp.Nes10_dDFE.Exponential_div10
41,41,135.777964996,2.23440044245e-10,-23055.1189466,Exp.Nes10_dDFE.Exponential_div10
42,42,310838.701985,2.17189377594e-10,-23088.0114487,Exp.Nes10_dDFE.Exponential_div10
43,43,215.628366336,1.60411683936e-11,-23064.1832251,Exp.Nes10_dDFE.Exponential_div10
44,44,346144.773501,8.52356563108e-09,-22996.6786786,Exp.Nes10_dDFE.Exponential_div10
45,45,32.3468677995,1.10061126879e-10,-22934.4752892,Exp.Nes10_dDFE.Exponential_div10
46,46,471.003913391,8.12355738233e-12,-22989.8106765,Exp.Nes10_dDFE.Exponential_div10
47,47,358.252363982,1.57895918562e-12,-22980.9181981,Exp.Nes10_dDFE.Exponential_div10
48,48,999985.042149,3.77440689814e-10,-23085.8469958,Exp.Nes10_dDFE.Exponential_div10
49,49,999639.773124,8.45960929086e-08,-22960.1948498,Exp.Nes10_dDFE.Exponential_div10
50,50,791.583800787,5.55111512313e-17,-23017.7021637,Exp.Nes10_dDFE.Exponential_div10
51,51,914.801692348,2.55351295664e-13,-23110.6633802,Exp.Nes10_dDFE.Exponential_div10
52,52,102.264609046,1.42069689346e-11,-23021.2919478,Exp.Nes10_dDFE.Exponential_div10
53,53,544.831344604,8.43564107456e-12,-22897.3896348,Exp.Nes10_dDFE.Exponential_div10
54,54,658264.924755,4.17093414251e-08,-22990.0730238,Exp.Nes10_dDFE.Exponential_div10
55,55,685189.903348,3.416616845e-08,-22949.2522417,Exp.Nes10_dDFE.Exponential_div10
56,56,914319.778269,1.52245094309e-09,-22966.9335649,Exp.Nes10_dDFE.Exponential_div10
57,57,658971.654841,5.17060672056e-09,-23022.6199494,Exp.Nes10_dDFE.Exponential_div10
58,58,351.412753218,9.07474095868e-12,-22949.6717704,Exp.Nes10_dDFE.Exponential_div10
59,59,214.266590409,3.68350905333e-11,-22998.3920087,Exp.Nes10_dDFE.Exponential_div10
60,60,283951.276138,4.0537806445e-10,-23036.848145,Exp.Nes10_dDFE.Exponential_div10
61,61,345.353387872,2.32702745961e-12,-23062.8461099,Exp.Nes10_dDFE.Exponential_div10
62,62,9.41050668435,7.0752903536e-11,-23071.2445477,Exp.Nes10_dDFE.Exponential_div10
63,63,996963.841739,1.94276426613e-08,-22980.7375408,Exp.Nes10_dDFE.Exponential_div10
64,64,550.582816208,5.10147479815e-14,-23014.5562755,Exp.Nes10_dDFE.Exponential_div10
65,65,956056.364591,4.39730651891e-09,-22989.388479,Exp.Nes10_dDFE.Exponential_div10
66,66,196.218694914,2.10169659454e-11,-23069.3301684,Exp.Nes10_dDFE.Exponential_div10
67,67,459.876013307,2.10331752015e-13,-23040.1514278,Exp.Nes10_dDFE.Exponential_div10
68,68,0.132107238204,0.0174936663755,-23052.0111718,Exp.Nes10_dDFE.Exponential_div10
69,69,318.596836666,0.0,-22956.8396765,Exp.Nes10_dDFE.Exponential_div10
70,70,273.08175579,3.53811424603e-12,-23029.6222172,Exp.Nes10_dDFE.Exponential_div10
71,71,117839.615448,1.8068357921e-10,-22973.0101925,Exp.Nes10_dDFE.Exponential_div10
72,72,999869.229975,1.61907726115e-09,-23139.9022907,Exp.Nes10_dDFE.Exponential_div10
73,73,292.655419928,4.20136148094e-12,-22871.789603,Exp.Nes10_dDFE.Exponential_div10
74,74,60.8194842879,4.81809703246e-10,-23027.6866502,Exp.Nes10_dDFE.Exponential_div10
75,75,444.227969309,5.93858295872e-13,-23033.2422647,Exp.Nes10_dDFE.Exponential_div10
76,76,366.988753172,3.58646445875e-12,-22969.5849345,Exp.Nes10_dDFE.Exponential_div10
77,77,636468.816557,1.82354256972e-07,-23010.5189416,Exp.Nes10_dDFE.Exponential_div10
78,78,604.29661634,1.62725388719e-12,-23017.1748261,Exp.Nes10_dDFE.Exponential_div10
79,79,554.335764668,8.69526672886e-13,-23058.9074774,Exp.Nes10_dDFE.Exponential_div10
80,80,999208.474881,6.66366757629e-06,-23040.0427638,Exp.Nes10_dDFE.Exponential_div10
81,81,961434.841805,1.47835953701e-07,-23006.5380219,Exp.Nes10_dDFE.Exponential_div10
82,82,0.000548890988217,0.129168514279,-23008.2711915,Exp.Nes10_dDFE.Exponential_div10
83,83,947979.615044,1.52061013781e-09,-23027.2467534,Exp.Nes10_dDFE.Exponential_div10
84,84,74.0532697004,4.99600361081e-16,-23015.0108859,Exp.Nes10_dDFE.Exponential_div10
85,85,38.1190802719,6.72960576154e-11,-22990.2828788,Exp.Nes10_dDFE.Exponential_div10
86,86,162.437760515,7.75779440687e-12,-23021.6599996,Exp.Nes10_dDFE.Exponential_div10
87,87,352.074934969,4.7653381241e-11,-22966.6924859,Exp.Nes10_dDFE.Exponential_div10
88,88,5.84308956347,5.69480120283e-08,-23138.0558149,Exp.Nes10_dDFE.Exponential_div10
89,89,32.9508249737,1.57239360421e-09,-23041.2821941,Exp.Nes10_dDFE.Exponential_div10
90,90,772764.417968,8.13673850519e-09,-22977.3563897,Exp.Nes10_dDFE.Exponential_div10
91,91,385.948980427,1.80040982123e-11,-23027.1075013,Exp.Nes10_dDFE.Exponential_div10
92,92,63.8958533429,7.44313111145e-10,-22987.0297842,Exp.Nes10_dDFE.Exponential_div10
93,93,331.260097542,4.19133616703e-11,-23014.348993,Exp.Nes10_dDFE.Exponential_div10
94,94,9893.21474803,6.5477123723e-11,-23000.4906116,Exp.Nes10_dDFE.Exponential_div10
95,95,890757.866281,4.60052329565e-10,-23071.7320886,Exp.Nes10_dDFE.Exponential_div10
96,96,85.7958954804,2.72539435464e-10,-23005.5469885,Exp.Nes10_dDFE.Exponential_div10
97,97,192.265850207,1.12650722084e-10,-23037.6513474,Exp.Nes10_dDFE.Exponential_div10
98,98,158.409570354,5.18696197105e-12,-23100.2590742,Exp.Nes10_dDFE.Exponential_div10
99,99,41.3023000304,3.96166988104e-11,-22986.2309839,Exp.Nes10_dDFE.Exponential_div10
