,rep,NeSa1,pa1,NeSa2,pa2,AIC,identifier
74,74,667.990436291,0.0794832494033,0.000130017496769,0.2,-2302.95845822,BimodalDFE_div10
75,75,820.984461252,0.00243250403055,261.887485455,0.131981063525,-3820.4941865,BimodalDFE_div10
76,76,524.989283001,0.0126654453066,0.806485025706,0.00324489909748,-2694.65609171,BimodalDFE_div10
77,77,461.527129417,3.27499498086e-05,1.94510024376,0.00784455240938,-24373.3046513,BimodalDFE_div10
78,78,471.641840509,3.26761056956e-05,2.47040739326,0.00137944043782,-24334.0159711,BimodalDFE_div10
79,79,488.841233712,0.0203856830517,125.504102148,0.0119917454201,-4152.89917031,BimodalDFE_div10
80,80,444.041469514,3.32408193178e-05,2.85516856463,0.00216026270399,-24462.8561115,BimodalDFE_div10
81,81,1643.64527059,0.00125785387678,809.388273053,0.178633817732,-1429.76768014,BimodalDFE_div10
82,82,349.650821224,0.00103293732502,202.735808014,0.0620205677561,-5606.42803371,BimodalDFE_div10
83,83,426.950795261,3.83488502803e-05,10.9264781911,0.0701587227715,-24284.2342691,BimodalDFE_div10
84,84,331.34874006,0.000404849726383,20.7740568285,0.00669171435443,-20390.4252432,BimodalDFE_div10
85,85,474.36510201,0.00407655870553,433.871138095,0.000159003018897,-6954.06413478,BimodalDFE_div10
86,86,425.375889151,3.42268475136e-05,159.009889643,0.0530579277104,-24389.152655,BimodalDFE_div10
87,87,906.000677226,0.2,1e-20,0.546548596939,89575.9509998,BimodalDFE_div10
88,88,963.499077783,0.00636101207141,91.9757372385,0.486460023127,-3275.20026012,BimodalDFE_div10
89,89,496.418280502,2.97492306739e-05,2.96935614486,5.86162079745e-05,-24382.3733175,BimodalDFE_div10
90,90,490.396152584,2.98401956164e-05,9.40700926788,0.00134916707092,-24370.9152879,BimodalDFE_div10
91,91,556.417945266,0.000210723930165,10.3265144845,0.00319392783712,-20019.1832498,BimodalDFE_div10
92,92,585.422102028,0.00285669665268,6.808477654,0.000214357932678,-6915.24197113,BimodalDFE_div10
93,93,194.448413249,2.26211192e-08,1.01311215123,0.0148458155287,-24373.2688694,BimodalDFE_div10
94,94,222.258044767,0.00484189551486,80.4484332958,0.00658958688935,-11572.0385327,BimodalDFE_div10
95,95,530.847000207,2.52228731092e-05,3.30804875759,2.80583882129e-08,-24328.7513046,BimodalDFE_div10
96,96,677.831654564,0.00110207449072,53.3055037399,0.153229055953,-7993.47430579,BimodalDFE_div10
97,97,448.611622743,3.31401315123e-05,2.7871135182,0.00344369868148,-24336.2416945,BimodalDFE_div10
98,98,469.389118564,3.13302392574e-05,1.48217274309,0.00561402782068,-24376.3751837,BimodalDFE_div10
99,99,812.022362884,0.000360829002303,353.283498855,0.00553633175654,-8158.15150074,BimodalDFE_div10
100,100,522.224419764,3.83746679143e-05,0.232600059213,0.0285100941745,-23360.0646114,BimodalDFE_div10
101,101,525.073597387,0.0599441726246,425.03733538,0.00127853558316,-6269.19431537,BimodalDFE_div10
102,102,479.868619557,2.87909167152e-05,2.67911997104,0.00468407984954,-24377.333813,BimodalDFE_div10
103,103,368.699756146,0.0144646907072,61.7108575382,0.399217740925,-5328.50354259,BimodalDFE_div10
104,104,419.814219555,3.21889324521e-05,54.8611150771,0.0024853275844,-23655.7503685,BimodalDFE_div10
105,105,512.042143511,2.78420374173e-05,2.17659099966,1.77508444611e-09,-24403.0863433,BimodalDFE_div10
106,106,476.695674095,2.97066375006e-05,1.45118310996,0.000293491942263,-24329.5812545,BimodalDFE_div10
107,107,440.3828419,3.20941704706e-05,237.705547315,6.57862653242e-13,-24354.5030012,BimodalDFE_div10
108,108,441.250607753,3.48069557035e-05,2.09358626185,0.00245808721647,-24335.3755715,BimodalDFE_div10
109,109,426.584648347,3.68282247475e-05,7.68484852132,0.0152291590935,-24324.52016,BimodalDFE_div10
110,110,492.903890224,2.39998348335e-05,212.567159452,0.00578852341155,-21440.5336721,BimodalDFE_div10
111,111,1245.82849841,0.000105096382725,383.190731776,1.5138987613e-05,-16772.5809959,BimodalDFE_div10
112,112,476.441613621,0.0128029080712,0.902187130059,0.709342578479,-3639.80817243,BimodalDFE_div10
113,113,449.358537749,2.95453977558e-05,3.48780993925,0.00212803430082,-24322.5082591,BimodalDFE_div10
114,114,423.435881917,0.000171028988238,90.7248490153,0.00041528915016,-22211.7660142,BimodalDFE_div10
115,115,232.564160786,0.00163048401115,9.47471118817,0.29665147866,-15708.297024,BimodalDFE_div10
116,116,487.880510864,2.99437388289e-05,2.482295474,0.000540654918501,-24444.8161715,BimodalDFE_div10
117,117,459.633813364,3.21618746489e-05,0.784584546387,0.000741403586084,-24395.2880701,BimodalDFE_div10
118,118,815.889006409,0.00523143331158,77.4135193274,0.978504862608,-3945.43812075,BimodalDFE_div10
119,119,465.262606686,3.20453821816e-05,2.05324812014,2.75237277514e-11,-24342.7716596,BimodalDFE_div10
120,120,290.992826248,6.8847260419e-05,1.08605951898,0.00610144897929,-24394.1084919,BimodalDFE_div10
121,121,876.241950896,0.0763072207694,0.0393354396278,0.742228044651,-1689.55783261,BimodalDFE_div10
122,122,503.274766373,2.91579057077e-05,3.76497974408,0.000117283969197,-24367.6377384,BimodalDFE_div10
123,123,845.792220904,0.0183147921928,10.339818879,0.51551027176,-2720.12662677,BimodalDFE_div10
124,124,475.533000847,3.00283697127e-05,88.0856155033,5.46229728116e-14,-24325.6658594,BimodalDFE_div10
125,125,483.991745687,3.16650131308e-05,2.2127893724,7.36115970479e-07,-24303.7213252,BimodalDFE_div10
126,126,1792.65784205,3.62141813248e-07,924.531531759,0.479318957035,-1007.74595489,BimodalDFE_div10
127,127,477.683471274,3.03564097749e-05,2.7416277254,0.00282576107912,-24357.0654602,BimodalDFE_div10
128,128,653.423260241,0.0125439404278,2.0277399696,0.0029067938015,-3839.78119446,BimodalDFE_div10
129,129,876.873030493,0.00265640653584,17.4296495482,0.580752815757,-5165.12274037,BimodalDFE_div10
130,130,481.804609142,0.000486978490751,258.995789231,0.0289710103657,-13688.4231531,BimodalDFE_div10
131,131,506.731855727,0.196491035322,108.807187915,0.00019709243966,-2490.89397579,BimodalDFE_div10
132,132,529.580550588,0.000721618247224,296.365347062,0.127716161983,-5892.18532239,BimodalDFE_div10
133,133,342.009937382,0.000226384988322,82.8740419402,0.274407272408,-15887.3240517,BimodalDFE_div10
134,134,127.262228987,0.000223340871149,2.27487616,0.027170940849,-24293.596182,BimodalDFE_div10
135,135,501.284213767,2.85151516955e-05,2.79939520659,0.00136790857013,-24380.218836,BimodalDFE_div10
136,136,514.76541838,2.4647879167e-05,1.67426860243,0.00220592937061,-24348.1040517,BimodalDFE_div10
137,137,223.209936833,0.000305183466503,220.051758125,0.00193238565203,-19984.7581226,BimodalDFE_div10
138,138,7857.38570556,0.2,617.9923103,0.54602179776,-1591.50791634,BimodalDFE_div10
139,139,688.640607182,0.00728723666673,390.758677125,0.119033849798,-3139.46431081,BimodalDFE_div10
140,140,525.864729265,2.84437031122e-05,1.44781637745,4.32358704494e-11,-24339.5409678,BimodalDFE_div10
141,141,1848.61732942,0.170428192648,277.403478278,5.0462317295e-05,-10625.6415194,BimodalDFE_div10
142,142,352.934001685,4.91114968567e-05,10.8819697021,0.0187024836886,-24334.9871961,BimodalDFE_div10
143,143,112.300625538,0.00136767287753,18.1866997346,0.0196023820234,-21740.9465858,BimodalDFE_div10
144,144,552.67127167,0.000492649898908,0.998230866411,0.965101678388,-6568.27961656,BimodalDFE_div10
145,145,761.70571403,0.00700244346023,596.793392619,0.0550916096096,-2811.44949672,BimodalDFE_div10
146,146,479.361862407,3.23180213289e-05,5.3209209499,7.11557490708e-09,-24327.2590384,BimodalDFE_div10
147,147,470.022547371,3.00750502172e-05,10.3770395989,0.00432410397435,-24382.1026056,BimodalDFE_div10
148,148,355.805948178,4.5813376004e-05,16.2326791772,4.0150773355e-06,-24293.7884099,BimodalDFE_div10
149,149,486.072879097,2.92927380038e-05,2.64028820263,0.00945788967567,-24405.9942002,BimodalDFE_div10
150,150,429.802222683,3.62647015576e-05,2.08514673466,3.10901305701e-12,-24365.7500305,BimodalDFE_div10
151,151,458.527591294,3.31810740696e-05,0.000284839651865,0.0452604663793,-24363.3960064,BimodalDFE_div10
152,152,455.406514988,3.03082025014e-05,38.0165862585,0.0419573654035,-24365.895844,BimodalDFE_div10
153,153,493.589395072,2.95718370826e-05,2.5081260096,0.000571995640559,-24358.3476987,BimodalDFE_div10
154,154,931.686449385,1.29937659709e-05,12.1824274299,0.222866445212,-22733.258459,BimodalDFE_div10
155,155,789.928008511,0.137213785656,236.542765602,0.170445669337,-1628.02062069,BimodalDFE_div10
156,156,364.902350505,4.70800398467e-05,34.0331689507,0.000191597124098,-24392.9466437,BimodalDFE_div10
157,157,513.131647254,3.48880326163e-05,8.62831082971,0.00856069257133,-24269.0218856,BimodalDFE_div10
158,158,648.110043025,0.00696813179744,27.9933323095,0.734588851758,-4593.61452637,BimodalDFE_div10
159,159,444.164785563,3.34079463455e-05,242.124985838,1.49880108324e-15,-24367.550418,BimodalDFE_div10
160,160,432.930227149,3.49222940079e-05,2.41672604651,0.00105339424753,-24285.889983,BimodalDFE_div10
161,161,498.657085369,0.992824730237,369.566856158,0.000592484654072,-5335.66556917,BimodalDFE_div10
162,162,461.962028103,3.30377359788e-05,4.58809933296,7.96181249584e-06,-24414.0749076,BimodalDFE_div10
163,163,1003.20244572,7.07850636627e-05,590.774494624,3.89333759176e-06,-20830.4864889,BimodalDFE_div10
164,164,491.636683731,2.94651606632e-05,362.491639614,5.00415042737e-10,-24446.8893915,BimodalDFE_div10
165,165,491.036334806,2.86218714619e-05,1.98066572105,5.6697704477e-06,-24421.2721851,BimodalDFE_div10
166,166,485.957384911,2.98457600061e-05,2.69428016508,1.21880742893e-06,-24327.3668581,BimodalDFE_div10
167,167,460.436294659,3.1122675997e-05,9.12411020865,3.45980408236e-05,-24375.4680191,BimodalDFE_div10
168,168,252.181623967,0.000626240337099,0.557674630308,0.0856243826802,-19168.6807243,BimodalDFE_div10
169,169,483.378035647,2.89931486263e-05,9.21227589656,2.43635113085e-12,-24372.6431231,BimodalDFE_div10
170,170,333.158595613,0.00408609808959,41.6898320938,0.499955073024,-8044.12894904,BimodalDFE_div10
171,171,534.092189286,0.0220873711474,151.896784194,0.77775925602,-3745.8394295,BimodalDFE_div10
172,172,553.283302348,0.000110471467973,54.2835674401,0.955229330399,-8470.07464465,BimodalDFE_div10
173,173,396.588932466,3.98823997083e-05,57.1677564229,9.7368313422e-11,-24309.6190211,BimodalDFE_div10
174,174,450.785353186,3.01544204911e-05,3.04855631816,0.00206048189245,-24358.6097187,BimodalDFE_div10
175,175,501.110605009,2.63306302029e-05,30.9603444464,0.00281244517394,-24317.3612101,BimodalDFE_div10
176,176,6595.23967854,0.000411836329309,1090.67289677,0.000628725070073,-1791.34669756,BimodalDFE_div10
177,177,291.587774221,0.000120592050164,2.6526334192,0.0302654452205,-24292.0583898,BimodalDFE_div10
178,178,627.632458869,0.00485722015401,0.00780184616911,0.0486506573848,-4325.05949777,BimodalDFE_div10
179,179,450.302195815,3.31856333967e-05,2.84995438432,0.00563358874085,-24302.8823627,BimodalDFE_div10
180,180,51008.9665663,0.196426387035,568.993522914,0.503045493651,-1803.92351419,BimodalDFE_div10
181,181,455.351159625,3.38146799989e-05,36.8613233172,0.00273947633668,-24400.2026847,BimodalDFE_div10
182,182,686.621137706,0.000111494000847,379.386711886,0.000825662777217,-13931.565349,BimodalDFE_div10
183,183,1217.67137272,0.00261845326832,2.46995647279,0.926688049837,-7011.45084375,BimodalDFE_div10
184,184,709.561099639,0.000673585807662,137.658869641,0.862828853701,-5454.15536435,BimodalDFE_div10
185,185,393.757156627,0.00135776595691,203.132357535,5.28085169666e-05,-12541.2309586,BimodalDFE_div10
186,186,59907.4738614,0.2,829.972695624,0.405709110974,-1189.82598842,BimodalDFE_div10
187,187,268.49293472,6.94868647819e-05,2.82268536095,0.000376349870563,-24330.7157921,BimodalDFE_div10
188,188,398.584571594,0.0303670401328,315.079976109,0.106396189058,-3621.31155671,BimodalDFE_div10
189,189,852.778315015,1.59519833389e-05,24.8398881485,0.111670502395,-17583.8968974,BimodalDFE_div10
190,190,477.754414078,3.17584330577e-05,20.4445946544,1.42490957922e-08,-24426.2773498,BimodalDFE_div10
191,191,496.918320601,2.84722601741e-05,0.23092175272,0.0196143022415,-24375.9211309,BimodalDFE_div10
192,192,502.025369894,2.58393547062e-05,87.6167856935,0.0631812205253,-24345.423937,BimodalDFE_div10
193,193,616.302755613,1.60666815016e-05,1.93533243442,0.2,-24292.8857286,BimodalDFE_div10
194,194,576.612506383,8.93887382907e-05,18.477270284,0.998253356034,-14148.9527452,BimodalDFE_div10
195,195,511.241656891,2.82534209516e-05,2.74294495611,0.0112175370859,-24409.2548926,BimodalDFE_div10
196,196,728.001672577,0.0011002212826,369.538742086,3.32508368216e-05,-24205.2563381,BimodalDFE_div10
197,197,508.793037192,2.6773418619e-05,2.76121765846,0.00471482874211,-24401.0276563,BimodalDFE_div10
198,198,429.545917446,3.48842082131e-05,2.48694439858,0.00295989730949,-24407.5252617,BimodalDFE_div10
199,199,266.714323824,7.2641425255e-05,102.970390969,1.48846759939e-06,-24236.095794,BimodalDFE_div10
200,200,515.25253197,2.79363584445e-05,2.74073836393,0.000719649846966,-24334.6895793,BimodalDFE_div10
201,201,446.085628006,3.33130854673e-05,2.78829974298,1.79515580189e-10,-24242.7888845,BimodalDFE_div10
202,202,523.12669906,2.60236330899e-05,2.72223700831,0.00188595145651,-24329.1970853,BimodalDFE_div10
203,203,523.119003411,4.55174303383e-05,112.44174178,0.00686899630698,-16169.4597134,BimodalDFE_div10
204,204,498.780519054,2.90881336785e-05,0.902185354923,4.57882386732e-05,-24449.017418,BimodalDFE_div10
205,205,541.622136355,4.34039067726e-05,231.079132022,0.000146146764256,-24255.5422718,BimodalDFE_div10
206,206,386.54642565,4.61547675431e-05,210.356888928,0.332680654263,-24022.4048426,BimodalDFE_div10
207,207,412.209792489,3.58994677468e-05,2.69409534887,0.00279637930008,-24373.8128421,BimodalDFE_div10
208,208,495.474619814,4.01619523581e-05,94.8862661567,0.100387052301,-16770.7895102,BimodalDFE_div10
209,209,529.675299836,2.08992781467e-05,1.93889401007,0.2,-24275.7090791,BimodalDFE_div10
210,210,307.958403359,0.000341887318387,239.832985265,0.00243865529883,-13196.2210047,BimodalDFE_div10
211,211,775.023575544,0.00071568929237,637.526884842,6.69727060165e-05,-9871.80092421,BimodalDFE_div10
212,212,510.67946766,8.73419908318e-05,31.1694851121,0.0142030248796,-24208.0195654,BimodalDFE_div10
213,213,419.149595596,0.000675004592643,0.281565552929,0.0810455308707,-8242.12506884,BimodalDFE_div10
214,214,460.33458865,2.84978141991e-05,2.73572476717,0.00381864879859,-24404.7658191,BimodalDFE_div10
215,215,175.137394407,0.000203027847425,167.495430547,0.000323466257299,-24373.4943197,BimodalDFE_div10
216,216,414.539270895,0.00153341610228,0.50433050236,0.431801566236,-5778.0441885,BimodalDFE_div10
217,217,512.124719817,2.87657711097e-05,2.73704278814,0.00208491644485,-24328.5662877,BimodalDFE_div10
218,218,461.407195545,0.0992874876708,3.78546507296,0.553086230576,-3097.04604535,BimodalDFE_div10
219,219,686.964263913,0.0376328670275,2.50275939678,0.0232536395317,-2722.72054931,BimodalDFE_div10
220,220,273.387519752,7.91850640004e-05,94.6869099188,5.87629328327e-05,-24359.4690607,BimodalDFE_div10
221,221,357.990578974,4.96398900372e-05,1.1002476018,0.112253489763,-24237.2111441,BimodalDFE_div10
222,222,431.329904623,3.61027707918e-05,3.352407204,0.012970219596,-24398.6447811,BimodalDFE_div10
223,223,509.102140754,2.78173991291e-05,2.73337117784,0.00054229231172,-24344.9270496,BimodalDFE_div10
224,224,683.626769372,0.0161198112609,0.573613201993,0.888213739916,-2151.64276141,BimodalDFE_div10
225,225,515.502410988,0.0803173540138,30.6722233315,0.159557356762,-2949.9338377,BimodalDFE_div10
226,226,110.689621609,0.000261144784633,2.91447202055,0.0564259941158,-24299.0786751,BimodalDFE_div10
227,227,506.381100483,8.89215829392e-06,94.6417185395,0.0118193573175,-15288.50705,BimodalDFE_div10
228,228,668.713319098,0.000260402143461,71.0741161101,0.779231527779,-7423.45555628,BimodalDFE_div10
229,229,849.268852467,3.15740356093e-10,527.036205218,2.55104974897e-05,-24412.4433727,BimodalDFE_div10
230,230,460.342377861,3.00260900971e-05,1.78635596931,0.00597641267822,-24325.0698734,BimodalDFE_div10
231,231,479.400689298,2.97602606599e-05,2.80184199647,0.00257741715545,-24344.9416227,BimodalDFE_div10
232,232,435.942512198,0.00132521831594,0.76298063395,0.578730251035,-6503.0504309,BimodalDFE_div10
233,233,498.152767935,2.92027516851e-05,42.4534781032,0.0371385437604,-24367.609488,BimodalDFE_div10
234,234,548.10385143,2.45746547624e-05,2.86208358219,0.00800586565782,-24402.9926263,BimodalDFE_div10
235,235,448.899884006,3.40453914124e-05,10.3823788661,0.0118727847345,-24316.9041734,BimodalDFE_div10
236,236,600.60747536,0.00154314768005,34.6687442023,0.702866283606,-9913.88271453,BimodalDFE_div10
237,237,485.521743936,2.84643078978e-05,2.72672787138,0.00288671197166,-24360.1556611,BimodalDFE_div10
238,238,1692.05328701,0.0161506866216,873.376075168,2.19716049421e-05,-11605.7042946,BimodalDFE_div10
239,239,519.915707369,2.87415167713e-05,3.17625799368,2.44306408447e-10,-24303.4208771,BimodalDFE_div10
240,240,713.671688541,0.086385301018,75.6577709689,0.0366673292015,-2083.21148125,BimodalDFE_div10
241,241,433.67365646,2.17436879505e-05,155.030026717,0.0614850943209,-14363.069111,BimodalDFE_div10
242,242,465.616345986,3.02856269043e-05,2.53572977593,0.00423173350788,-24374.9434657,BimodalDFE_div10
243,243,598.561539956,2.06326362515e-05,3.0283438951,0.0611837864305,-24416.8210046,BimodalDFE_div10
244,244,452.715116556,3.43159187751e-05,11.4148295244,0.63127846249,-24157.8125587,BimodalDFE_div10
245,245,462.224688072,3.21687780454e-05,2.84046644256,0.00430344647662,-24435.5303915,BimodalDFE_div10
246,246,418.346760467,3.24686732016e-05,2.71592225853,0.00494274627246,-24339.1035089,BimodalDFE_div10
247,247,479.937306627,2.94765032338e-05,183.556941049,4.21766621728e-11,-24318.4163536,BimodalDFE_div10
248,248,372.629604203,4.77472666343e-05,0.578980285992,0.0226930861968,-24325.342844,BimodalDFE_div10
249,249,534.837360856,0.00503040303711,173.739164704,0.576957744123,-4755.78529342,BimodalDFE_div10
250,250,667.834833271,0.000307205120751,194.748547493,0.000107992172792,-15778.1483662,BimodalDFE_div10
251,251,490.322356945,2.91887089732e-05,2.72763657033,0.00164353716181,-24322.215669,BimodalDFE_div10
252,252,467.333959667,3.2075863669e-05,204.789309115,4.99569163814e-10,-24404.5477537,BimodalDFE_div10
253,253,738.356461906,1.1527575418e-05,478.130349911,1.77303222045e-06,-24310.3461178,BimodalDFE_div10
254,254,335.593361261,5.19037871902e-05,0.466541014821,0.000185633036171,-24286.1761121,BimodalDFE_div10
255,255,407.253505937,4.65108680457e-05,0.358880158702,0.000685786879352,-24050.7370447,BimodalDFE_div10
256,256,432.068812345,5.50041253345e-05,28.4018111291,3.45552164665e-05,-24303.6994557,BimodalDFE_div10
257,257,453.092116527,3.31209219122e-05,3.34294818372,4.61423418787e-05,-24287.6170395,BimodalDFE_div10
258,258,630.230790855,0.00894419645771,560.086118619,0.844416090173,-4257.50449204,BimodalDFE_div10
259,259,504.190821041,2.70233589033e-05,3.46040289106,1.01083642989e-07,-24348.8731139,BimodalDFE_div10
260,260,942.990907685,0.270605939439,0.397474827607,0.2,-1120.94268887,BimodalDFE_div10
261,261,388.947229798,3.6926004962e-05,109.074998902,5.71262481763e-11,-24357.0818454,BimodalDFE_div10
